time,ask
09:30,39
09:31,38
09:32,37
09:33,36
09:34,32
09:35,32
09:36,34
09:37,34
09:38,34
09:39,33
09:40,32
09:41,32
09:42,33
09:43,35
09:44,34
09:45,34
09:46,33
09:47,34
09:48,36
09:49,38
09:50,38
09:51,38
09:52,36
09:53,36
09:54,35
09:55,37
09:56,38
09:57,40
09:58,38
09:59,37
10:00,38
10:01,40
10:02,38
10:03,39
10:04,41
10:05,41
10:06,42
10:07,43
10:08,44
10:09,46
10:10,46
10:11,47
10:12,47
10:13,48
10:14,48
10:15,48
10:16,47
10:17,47
10:18,47
10:19,47
10:20,48
10:21,48
10:22,47
10:23,47
10:24,47
10:25,50
10:26,52
10:27,52
10:28,52
10:29,52
10:30,52
10:31,53
10:32,53
10:33,52
10:34,52
10:35,53
10:36,52
10:37,52
10:38,52
10:39,52
10:40,51
10:41,51
10:42,52
10:43,52
10:44,52
10:45,52
10:46,50
10:47,50
10:48,51
10:49,51
10:50,52
10:51,54
10:52,55
10:53,56
10:54,56
10:55,55
10:56,55
10:57,55
10:58,56
10:59,55
11:00,55
11:01,54
11:02,55
11:03,54
11:04,55
11:05,55
11:06,55
11:07,54
11:08,54
11:09,53
11:10,54
11:11,54
11:12,54
11:13,53
11:14,54
11:15,54
11:16,53
11:17,53
11:18,54
11:19,55
11:20,55
11:21,55
11:22,55
11:23,55
11:24,55
11:25,55
11:26,56
11:27,56
11:28,56
11:29,56
11:30,56
11:31,56
11:32,57
11:33,57
11:34,57
11:35,57
11:36,57
11:37,58
11:38,58
11:39,58
11:40,58
11:41,58
11:42,59
11:43,59
11:44,59
11:45,59
11:46,60
11:47,60
11:48,60
11:49,60
11:50,60
11:51,60
11:52,60
11:53,60
11:54,60
11:55,60
11:56,60
11:57,60
11:58,60
11:59,60
12:00,60
12:01,60
12:02,60
12:03,60
12:04,61
12:05,61
12:06,62
12:07,61
12:08,61
12:09,61
12:10,62
12:11,62
12:12,61
12:13,61
12:14,61
12:15,62
12:16,62
12:17,62
12:18,63
12:19,62
12:20,62
12:21,62
12:22,62
12:23,62
12:24,62
12:25,61
12:26,59
12:27,56
12:28,56
12:29,54
12:30,53
12:31,52
12:32,51
12:33,53
12:34,53
12:35,54
12:36,53
12:37,52
12:38,52
12:39,53
12:40,53
12:41,51
12:42,52
12:43,51
12:44,51
12:45,53
12:46,52
12:47,50
12:48,50
12:49,51
12:50,53
12:51,56
12:52,57
12:53,59
12:54,60
12:55,61
12:56,60
12:57,60
12:58,60
12:59,59
13:00,56
13:01,55
13:02,55
13:03,55
13:04,56
13:05,62
13:06,64
13:07,64
13:08,63
13:09,63
13:10,64
13:11,64
13:12,64
13:13,64
13:14,64
13:15,65
13:16,65
13:17,63
13:18,63
13:19,63
13:20,57
13:21,52
13:22,54
13:23,55
13:24,55
13:25,54
13:26,53
13:27,53
13:28,51
13:29,49
13:30,48
13:31,46
13:32,46
13:33,47
13:34,47
13:35,45
13:36,44
13:37,44
13:38,44
13:39,42
13:40,42
13:41,46
13:42,48
13:43,48
13:44,49
13:45,47
13:46,44
13:47,42
13:48,41
13:49,43
13:50,43
13:51,44
13:52,41
13:53,41
13:54,39
13:55,40
13:56,42
13:57,39
13:58,40
13:59,41
14:00,39
14:01,36
14:02,38
14:03,43
14:04,42
14:05,41
14:06,36
14:07,31
14:08,28
14:09,29
14:10,25
14:11,22
14:12,21
14:13,18
14:14,17
14:15,18
14:16,17
14:17,18
14:18,18
14:19,20
14:20,22
14:21,22
14:22,23
14:23,22
14:24,17
14:25,13
14:26,11
14:27,10
14:28,12
14:29,10
14:30,10
14:31,9
14:32,9
14:33,9
14:34,7
14:35,7
14:36,5
14:37,4
14:38,4
14:39,5
14:40,5
14:41,6
14:42,6
14:43,6
14:44,6
14:45,6
14:46,6
14:47,7
14:48,6
14:49,5
14:50,4
14:51,4
14:52,3
14:53,3
14:54,3
14:55,3
14:56,3
14:57,3
14:58,3
14:59,2
15:00,2
15:01,2
15:02,2
15:03,2
15:04,2
15:05,3
15:06,3
15:07,2
15:08,3
15:09,3
15:10,3
15:11,3
15:12,3
15:13,3
15:14,3
15:15,3
15:16,3
15:17,3
15:18,3
15:19,3
15:20,3
15:21,3
15:22,3
15:23,3
15:24,3
15:25,3
15:26,3
15:27,3
15:28,3
15:29,2
15:30,2
15:31,2
15:32,2
15:33,2
15:34,2
15:35,2
15:36,2
15:37,2
15:38,2
15:39,2
15:40,2
15:41,2
15:42,2
15:43,2
15:44,2
15:45,2
15:46,2
15:47,2
15:48,2
15:49,2
15:50,2
15:51,2
15:52,2
15:53,2
15:54,2
15:55,2
15:56,2
15:57,2
15:58,2
15:59,2
