time,ask
09:30,28
09:31,32
09:32,35
09:33,36
09:34,34
09:35,34
09:36,36
09:37,39
09:38,39
09:39,39
09:40,42
09:41,41
09:42,41
09:43,44
09:44,42
09:45,40
09:46,40
09:47,39
09:48,39
09:49,40
09:50,39
09:51,38
09:52,38
09:53,38
09:54,40
09:55,39
09:56,39
09:57,41
09:58,42
09:59,42
10:00,42
10:01,42
10:02,43
10:03,44
10:04,44
10:05,44
10:06,43
10:07,43
10:08,44
10:09,44
10:10,45
10:11,46
10:12,46
10:13,45
10:14,45
10:15,41
10:16,41
10:17,42
10:18,43
10:19,45
10:20,46
10:21,47
10:22,48
10:23,47
10:24,47
10:25,47
10:26,47
10:27,46
10:28,45
10:29,43
10:30,41
10:31,41
10:32,41
10:33,41
10:34,39
10:35,39
10:36,37
10:37,36
10:38,37
10:39,38
10:40,39
10:41,41
10:42,42
10:43,44
10:44,44
10:45,45
10:46,44
10:47,41
10:48,41
10:49,41
10:50,41
10:51,42
10:52,44
10:53,44
10:54,33
10:55,25
10:56,26
10:57,30
10:58,31
10:59,30
11:00,31
11:01,30
11:02,31
11:03,32
11:04,31
11:05,31
11:06,31
11:07,31
11:08,33
11:09,33
11:10,32
11:11,33
11:12,33
11:13,36
11:14,36
11:15,38
11:16,41
11:17,40
11:18,40
11:19,40
11:20,39
11:21,38
11:22,37
11:23,34
11:24,32
11:25,33
11:26,36
11:27,36
11:28,37
11:29,39
11:30,39
11:31,40
11:32,41
11:33,42
11:34,43
11:35,42
11:36,41
11:37,40
11:38,42
11:39,42
11:40,40
11:41,41
11:42,40
11:43,40
11:44,39
11:45,42
11:46,43
11:47,43
11:48,42
11:49,43
11:50,43
11:51,41
11:52,42
11:53,43
11:54,44
11:55,46
11:56,44
11:57,44
11:58,44
11:59,44
12:00,45
12:01,45
12:02,46
12:03,50
12:04,48
12:05,47
12:06,45
12:07,47
12:08,49
12:09,47
12:10,47
12:11,49
12:12,47
12:13,48
12:14,45
12:15,44
12:16,41
12:17,40
12:18,42
12:19,41
12:20,41
12:21,38
12:22,34
12:23,34
12:24,36
12:25,32
12:26,31
12:27,31
12:28,34
12:29,33
12:30,30
12:31,25
12:32,25
12:33,26
12:34,29
12:35,31
12:36,30
12:37,26
12:38,25
12:39,24
12:40,22
12:41,22
12:42,23
12:43,25
12:44,26
12:45,26
12:46,26
12:47,24
12:48,25
12:49,25
12:50,25
12:51,26
12:52,28
12:53,29
12:54,29
12:55,28
12:56,27
12:57,27
12:58,28
12:59,28
13:00,29
13:01,28
13:02,26
13:03,28
13:04,26
13:05,24
13:06,22
13:07,20
13:08,20
13:09,19
13:10,22
13:11,24
13:12,25
13:13,25
13:14,27
13:15,28
13:16,27
13:17,27
13:18,26
13:19,24
13:20,24
13:21,24
13:22,25
13:23,26
13:24,25
13:25,25
13:26,22
13:27,22
13:28,23
13:29,23
13:30,23
13:31,24
13:32,23
13:33,23
13:34,22
13:35,19
13:36,19
13:37,19
13:38,19
13:39,19
13:40,20
13:41,20
13:42,22
13:43,23
13:44,25
13:45,25
13:46,27
13:47,26
13:48,26
13:49,24
13:50,25
13:51,24
13:52,22
13:53,23
13:54,23
13:55,22
13:56,21
13:57,22
13:58,21
13:59,19
14:00,20
14:01,20
14:02,19
14:03,18
14:04,18
14:05,17
14:06,17
14:07,14
14:08,11
14:09,9
14:10,8
14:11,9
14:12,9
14:13,10
14:14,8
14:15,9
14:16,9
14:17,8
14:18,8
14:19,8
14:20,8
14:21,7
14:22,7
14:23,6
14:24,6
14:25,8
14:26,8
14:27,8
14:28,9
14:29,8
14:30,9
14:31,11
14:32,12
14:33,14
14:34,15
14:35,15
14:36,15
14:37,15
14:38,14
14:39,14
14:40,16
14:41,17
14:42,12
14:43,20
14:44,18
14:45,18
14:46,17
14:47,15
14:48,13
14:49,12
14:50,11
14:51,12
14:52,13
14:53,11
14:54,12
14:55,12
14:56,13
14:57,13
14:58,14
14:59,14
15:00,16
15:01,16
15:02,16
15:03,16
15:04,18
15:05,19
15:06,19
15:07,22
15:08,25
15:09,23
15:10,25
15:11,26
15:12,25
15:13,21
15:14,23
15:15,25
15:16,29
15:17,29
15:18,31
15:19,30
15:20,33
15:21,37
15:22,38
15:23,35
15:24,37
15:25,37
15:26,37
15:27,37
15:28,33
15:29,25
15:30,21
15:31,14
15:32,16
15:33,17
15:34,16
15:35,8
15:36,8
15:37,10
15:38,13
15:39,13
15:40,14
15:41,18
15:42,19
15:43,16
15:44,14
15:45,14
15:46,12
15:47,9
15:48,8
15:49,8
15:50,9
15:51,8
15:52,9
15:53,8
15:54,4
15:55,2
15:56,3
15:57,1
15:58,1
15:59,1
