datetime,bid,ask,open_interest,volume
2023-05-22 09:30:12,35,36,1220,1917
2023-05-22 09:30:19,32,36,1220,1917
2023-05-22 09:30:20,36,37,1265,1971
2023-05-22 09:30:20,32,37,1265,1971
2023-05-22 09:30:21,33,37,1265,1971
2023-05-22 09:30:21,37,38,1310,2026
2023-05-22 09:30:21,33,38,1310,2026
2023-05-22 09:30:22,38,44,1310,2051
2023-05-22 09:30:22,33,44,1310,2051
2023-05-22 09:30:23,33,36,1310,2051
2023-05-22 09:30:23,36,44,1355,2096
2023-05-22 09:30:23,33,44,1355,2096
2023-05-22 09:30:28,33,43,1355,2096
2023-05-22 09:31:05,37,43,1355,2096
2023-05-22 09:31:05,37,39,1355,2096
2023-05-22 09:31:05,37,40,1555,2296
2023-05-22 09:31:06,37,39,1555,2296
2023-05-22 09:31:24,37,39,1556,2297
2023-05-22 09:31:24,37,38,1556,2297
2023-05-22 09:31:28,34,38,1556,2302
2023-05-22 09:31:30,35,38,1556,2302
2023-05-22 09:31:45,35,37,1556,2302
2023-05-22 09:32:01,36,37,1556,2302
2023-05-22 09:32:03,37,38,1561,2310
2023-05-22 09:32:03,36,38,1561,2310
2023-05-22 09:32:07,37,38,1561,2310
2023-05-22 09:32:08,38,39,1606,2358
2023-05-22 09:32:09,37,39,1606,2358
2023-05-22 09:32:09,36,39,1606,2358
2023-05-22 09:32:09,37,39,1606,2358
2023-05-22 09:32:22,37,39,1806,2558
2023-05-22 09:32:29,35,39,1806,2558
2023-05-22 09:32:29,31,39,1806,2558
2023-05-22 09:32:47,37,39,1806,2558
2023-05-22 09:33:09,37,39,1806,2559
2023-05-22 09:33:10,38,39,1806,2559
2023-05-22 09:33:16,38,39,1806,2759
2023-05-22 09:33:21,38,39,2006,2959
2023-05-22 09:33:28,38,39,2006,2961
2023-05-22 09:33:52,39,40,2006,2966
2023-05-22 09:33:57,39,40,2206,3166
2023-05-22 09:33:57,39,42,2206,3166
2023-05-22 09:33:58,39,41,2206,3166
2023-05-22 09:34:59,39,40,2206,3166
2023-05-22 09:35:03,40,41,2209,3169
2023-05-22 09:35:03,39,41,2209,3169
2023-05-22 09:35:57,39,40,2209,3169
2023-05-22 09:36:14,40,41,2217,3177
2023-05-22 09:36:15,39,41,2217,3177
2023-05-22 09:36:21,40,41,2217,3177
2023-05-22 09:36:42,40,41,2217,3180
2023-05-22 09:37:53,40,41,2217,3190
2023-05-22 09:37:53,40,41,2217,3200
2023-05-22 09:37:54,40,41,2217,3225
2023-05-22 09:38:25,41,42,2217,3317
2023-05-22 09:38:27,40,42,2273,3425
2023-05-22 09:38:41,40,42,2283,3435
2023-05-22 09:38:42,41,42,2283,3435
2023-05-22 09:42:25,40,41,2278,3440
2023-05-22 09:42:25,40,42,2278,3440
2023-05-22 09:42:32,41,42,2278,3440
2023-05-22 09:43:05,40,41,2273,3445
2023-05-22 09:43:05,40,42,2273,3445
2023-05-22 09:43:09,41,42,2273,3445
2023-05-22 09:43:12,40,42,2273,3445
2023-05-22 09:44:18,41,42,2273,3445
2023-05-22 09:44:20,40,42,2273,3445
2023-05-22 09:44:30,41,42,2273,3445
2023-05-22 09:44:31,40,42,2273,3445
2023-05-22 09:44:33,41,42,2273,3445
2023-05-22 09:46:26,42,44,2327,3499
2023-05-22 09:47:28,42,43,2327,3499
2023-05-22 09:48:38,42,43,2522,3694
2023-05-22 09:48:45,42,43,2525,3697
2023-05-22 09:49:09,42,43,2527,3699
2023-05-22 09:49:09,42,43,2527,3899
2023-05-22 09:49:09,42,43,2665,4037
2023-05-22 09:49:10,42,43,2665,4237
2023-05-22 09:49:14,42,43,2665,4437
2023-05-22 09:49:21,42,43,2665,4637
2023-05-22 09:49:25,41,43,2665,4642
2023-05-22 09:50:03,41,43,2678,4660
2023-05-22 09:50:05,41,42,2678,4660
2023-05-22 09:50:08,41,42,2828,4810
2023-05-22 09:50:27,40,41,2823,4815
2023-05-22 09:50:27,40,42,2823,4815
2023-05-22 09:50:51,40,41,2823,4815
2023-05-22 09:51:08,40,41,2818,5015
2023-05-22 09:51:27,40,41,2987,5215
2023-05-22 09:51:32,40,41,3187,5415
2023-05-22 09:51:33,39,40,3237,5470
2023-05-22 09:51:33,39,41,3237,5470
2023-05-22 09:51:44,39,41,3427,5670
2023-05-22 09:51:46,39,41,3627,5870
2023-05-22 09:51:49,39,40,3627,5870
2023-05-22 09:51:51,38,39,3627,5905
2023-05-22 09:51:51,38,40,3627,5905
2023-05-22 09:51:53,38,41,3627,5905
2023-05-22 09:51:54,38,40,3627,5905
2023-05-22 09:52:05,38,39,3627,5905
2023-05-22 09:52:07,38,40,3627,5905
2023-05-22 09:52:10,38,39,3627,5905
2023-05-22 09:54:18,38,39,3733,6116
2023-05-22 09:55:06,38,39,3736,6119
2023-05-22 09:57:34,39,40,3841,6224
2023-05-22 09:57:35,38,40,3841,6224
2023-05-22 09:57:39,39,40,3841,6224
2023-05-22 10:02:26,40,41,3841,6229
2023-05-22 10:02:26,39,41,3841,6229
