quote_datetime,ask,option_type
09:31,77.7,C
09:32,75.9,C
09:33,76.8,C
09:34,78.5,C
09:35,78.9,C
09:36,80.3,C
09:37,78.7,C
09:38,77.7,C
09:39,76.0,C
09:40,76.3,C
09:41,74.6,C
09:42,74.9,C
09:43,75.8,C
09:44,74.3,C
09:45,74.5,C
09:46,71.6,C
09:47,69.3,C
09:48,67.6,C
09:49,69.6,C
09:50,70.8,C
09:51,69.1,C
09:52,68.5,C
09:53,69.1,C
09:54,68.7,C
09:55,70.9,C
09:56,70.0,C
09:57,68.4,C
09:58,66.9,C
09:59,67.9,C
10:00,70.1,C
10:01,67.5,C
10:02,67.2,C
10:03,68.2,C
10:04,66.9,C
10:05,67.6,C
10:06,67.0,C
10:07,68.1,C
10:08,66.7,C
10:09,67.6,C
10:10,68.2,C
10:11,69.2,C
10:12,66.5,C
10:13,65.8,C
10:14,65.5,C
10:15,63.2,C
10:16,64.2,C
10:17,65.7,C
10:18,65.0,C
10:19,66.5,C
10:20,65.5,C
10:21,66.3,C
10:22,65.7,C
10:23,65.2,C
10:24,64.0,C
10:25,64.1,C
10:26,65.7,C
10:27,65.8,C
10:28,65.0,C
10:29,63.3,C
10:30,64.1,C
10:31,63.8,C
10:32,63.6,C
10:33,61.7,C
10:34,60.8,C
10:35,60.7,C
10:36,60.2,C
10:37,57.0,C
10:38,56.0,C
10:39,57.4,C
10:40,56.7,C
10:41,57.4,C
10:42,57.9,C
10:43,58.3,C
10:44,58.6,C
10:45,57.6,C
10:46,57.6,C
10:47,57.4,C
10:48,59.3,C
10:49,59.1,C
10:50,58.6,C
10:51,57.9,C
10:52,57.0,C
10:53,57.5,C
10:54,56.7,C
10:55,57.2,C
10:56,57.1,C
10:57,57.4,C
10:58,56.2,C
10:59,56.2,C
11:00,58.6,C
11:01,60.0,C
11:02,60.7,C
11:03,60.7,C
11:04,62.6,C
11:05,62.6,C
11:06,61.8,C
11:07,61.6,C
11:08,61.3,C
11:09,62.2,C
11:10,63.5,C
11:11,62.5,C
11:12,62.0,C
11:13,61.7,C
11:14,63.7,C
11:15,63.9,C
11:16,64.9,C
11:17,65.1,C
11:18,65.1,C
11:19,64.5,C
11:20,63.8,C
11:21,62.9,C
11:22,64.3,C
11:23,63.6,C
11:24,63.6,C
11:25,61.7,C
11:26,61.9,C
11:27,59.5,C
11:28,60.5,C
11:29,60.5,C
11:30,61.2,C
11:31,60.0,C
11:32,60.2,C
11:33,58.8,C
11:34,59.6,C
11:35,60.0,C
11:36,59.3,C
11:37,59.3,C
11:38,59.8,C
11:39,58.3,C
11:40,58.3,C
11:41,56.7,C
11:42,55.8,C
11:43,55.5,C
11:44,56.2,C
11:45,56.4,C
11:46,57.0,C
11:47,58.9,C
11:48,59.0,C
11:49,57.0,C
11:50,57.5,C
11:51,57.2,C
11:52,57.4,C
11:53,56.2,C
11:54,55.9,C
11:55,56.5,C
11:56,57.8,C
11:57,59.5,C
11:58,59.4,C
11:59,59.6,C
12:00,59.3,C
12:01,60.1,C
12:02,60.4,C
12:03,61.7,C
12:04,61.3,C
12:05,62.4,C
12:06,62.5,C
12:07,61.7,C
12:08,63.5,C
12:09,64.3,C
12:10,64.5,C
12:11,63.5,C
12:12,63.6,C
12:13,63.2,C
12:14,62.4,C
12:15,62.3,C
12:16,61.9,C
12:17,61.7,C
12:18,61.2,C
12:19,62.0,C
12:20,61.2,C
12:21,61.4,C
12:22,61.6,C
12:23,61.2,C
12:24,61.0,C
12:25,61.7,C
12:26,62.9,C
12:27,63.7,C
12:28,63.6,C
12:29,64.0,C
12:30,64.1,C
12:31,63.8,C
12:32,61.9,C
12:33,62.7,C
12:34,62.4,C
12:35,60.9,C
12:36,61.2,C
12:37,59.5,C
12:38,58.0,C
12:39,57.2,C
12:40,58.2,C
12:41,57.9,C
12:42,58.4,C
12:43,59.9,C
12:44,61.3,C
12:45,61.5,C
12:46,60.8,C
12:47,60.1,C
12:48,59.6,C
12:49,59.1,C
12:50,60.3,C
12:51,61.4,C
12:52,62.3,C
12:53,62.2,C
12:54,60.5,C
12:55,60.7,C
12:56,61.3,C
12:57,61.5,C
12:58,62.4,C
12:59,63.9,C
13:00,64.1,C
13:01,64.1,C
13:02,64.6,C
13:03,67.1,C
13:04,64.6,C
13:05,64.6,C
13:06,66.1,C
13:07,64.6,C
13:08,65.6,C
13:09,65.6,C
13:10,65.6,C
13:11,63.6,C
13:12,64.3,C
13:13,64.9,C
13:14,64.6,C
13:15,65.5,C
13:16,66.9,C
13:17,65.8,C
13:18,66.2,C
13:19,67.2,C
13:20,66.9,C
13:21,65.5,C
13:22,64.3,C
13:23,63.5,C
13:24,62.1,C
13:25,61.7,C
13:26,63.0,C
13:27,62.3,C
13:28,61.9,C
13:29,61.6,C
13:30,62.5,C
13:31,63.3,C
13:32,63.6,C
13:33,63.5,C
13:34,63.8,C
13:35,62.9,C
13:36,62.8,C
13:37,62.4,C
13:38,62.8,C
13:39,62.3,C
13:40,61.2,C
13:41,61.5,C
13:42,63.2,C
13:43,62.6,C
13:44,62.6,C
13:45,64.0,C
13:46,65.1,C
13:47,65.7,C
13:48,66.5,C
13:49,66.2,C
13:50,66.9,C
13:51,66.0,C
13:52,66.7,C
13:53,65.8,C
13:54,65.8,C
13:55,64.0,C
13:56,65.4,C
13:57,65.7,C
13:58,65.7,C
13:59,66.2,C
14:00,65.6,C
14:01,54.8,C
14:02,53.5,C
14:03,53.1,C
14:04,57.3,C
14:05,54.9,C
14:06,58.8,C
14:07,55.1,C
14:08,54.2,C
14:09,52.5,C
14:10,54.0,C
14:11,55.6,C
14:12,56.7,C
14:13,58.7,C
14:14,59.1,C
14:15,54.8,C
14:16,54.1,C
14:17,56.1,C
14:18,53.6,C
14:19,50.9,C
14:20,50.4,C
14:21,52.6,C
14:22,51.0,C
14:23,49.2,C
14:24,49.8,C
14:25,50.5,C
14:26,52.7,C
14:27,54.2,C
14:28,52.0,C
14:29,50.9,C
14:30,52.6,C
14:31,50.4,C
14:32,56.0,C
14:33,58.5,C
14:34,57.4,C
14:35,57.3,C
14:36,58.4,C
14:37,55.5,C
14:38,58.3,C
14:39,63.1,C
14:40,70.5,C
14:41,72.2,C
14:42,75.3,C
14:43,75.3,C
14:44,76.4,C
14:45,75.6,C
14:46,79.9,C
14:47,78.7,C
14:48,73.2,C
14:49,71.9,C
14:50,68.7,C
14:51,64.9,C
14:52,60.3,C
14:53,59.6,C
14:54,63.2,C
14:55,61.9,C
14:56,64.9,C
14:57,61.0,C
14:58,63.1,C
14:59,60.3,C
15:00,55.6,C
15:01,53.5,C
15:02,48.4,C
15:03,40.3,C
15:04,40.1,C
15:05,37.7,C
15:06,37.0,C
15:07,33.3,C
15:08,35.3,C
15:09,37.2,C
15:10,38.3,C
15:11,40.3,C
15:12,36.3,C
15:13,39.9,C
15:14,41.2,C
15:15,38.8,C
15:16,40.5,C
15:17,37.7,C
15:18,38.1,C
15:19,35.7,C
15:20,33.4,C
15:21,38.5,C
15:22,40.1,C
15:23,42.5,C
15:24,43.6,C
15:25,40.0,C
15:26,35.8,C
15:27,38.1,C
15:28,41.4,C
15:29,36.2,C
15:30,37.2,C
15:31,33.3,C
15:32,33.4,C
15:33,30.2,C
15:34,29.7,C
15:35,29.0,C
15:36,25.8,C
15:37,29.3,C
15:38,27.2,C
15:39,27.4,C
15:40,29.1,C
15:41,30.1,C
15:42,27.7,C
15:43,26.5,C
15:44,29.1,C
15:45,25.7,C
15:46,26.6,C
15:47,26.6,C
15:48,28.8,C
15:49,26.2,C
15:50,26.7,C
15:51,25.6,C
15:52,24.5,C
15:53,24.0,C
15:54,21.6,C
15:55,26.4,C
15:56,27.1,C
15:57,27.1,C
15:58,28.5,C
15:59,24.4,C
16:00,0.05,P
16:01,0.05,P
16:02,0.05,P
16:03,0.05,P
16:04,0.05,P
16:05,0.05,P
16:06,0.05,P
16:07,0.05,P
16:08,0.05,P
16:09,0.05,P
16:10,0.05,P
16:11,0.05,P
16:12,0.05,P
16:13,0.05,P
16:14,0.05,P
16:15,0.05,P
