datetime,bid,ask,open_interest,volume
2023-03-13 09:31:03,0,22,513,618
2023-03-13 09:31:03,18,22,513,618
2023-03-13 09:32:48,18,39,513,618
2023-03-13 09:32:48,18,20,513,618
2023-03-13 09:32:48,16,20,513,618
2023-03-13 09:33:41,13,20,513,618
2023-03-13 09:33:41,18,22,513,618
2023-03-13 09:34:19,13,18,528,633
2023-03-13 09:34:32,13,22,528,633
2023-03-13 09:34:34,13,18,528,633
2023-03-13 09:34:40,13,21,528,633
2023-03-13 09:35:28,13,20,528,633
2023-03-13 09:35:54,18,20,528,633
2023-03-13 09:36:01,13,18,656,761
2023-03-13 09:36:24,18,20,656,761
2023-03-13 09:36:25,13,18,784,889
2023-03-13 09:36:56,17,20,784,889
2023-03-13 09:37:18,17,19,784,889
2023-03-13 09:37:20,13,19,784,889
2023-03-13 09:37:31,15,19,784,889
2023-03-13 09:38:07,15,18,784,889
2023-03-13 09:38:12,14,18,784,889
2023-03-13 09:38:26,13,18,784,889
2023-03-13 09:38:27,13,17,784,889
2023-03-13 09:39:51,15,17,784,889
2023-03-13 09:40:08,15,17,735,938
2023-03-13 09:40:14,15,19,735,938
2023-03-13 09:40:19,17,19,735,938
2023-03-13 09:41:17,15,17,863,1066
2023-03-13 09:41:28,15,19,863,1066
2023-03-13 09:41:29,14,19,863,1066
2023-03-13 09:41:32,14,18,863,1066
2023-03-13 09:41:36,14,17,863,1066
2023-03-13 09:42:58,14,18,863,1066
2023-03-13 09:44:42,14,17,863,1066
2023-03-13 09:45:30,14,18,863,1066
2023-03-13 09:46:48,14,17,863,1066
2023-03-13 09:46:48,14,15,863,1066
2023-03-13 09:47:01,14,15,990,1193
2023-03-13 09:47:04,14,17,990,1193
2023-03-13 09:47:04,14,18,990,1193
2023-03-13 09:47:05,14,15,990,1193
2023-03-13 09:47:14,14,15,1086,1289
2023-03-13 09:47:21,14,19,1086,1289
2023-03-13 09:47:22,14,18,1086,1289
2023-03-13 09:47:22,14,16,1086,1289
2023-03-13 09:47:22,14,15,1086,1289
2023-03-13 09:47:22,15,16,1108,1311
2023-03-13 09:47:24,14,16,1108,1311
2023-03-13 09:47:30,14,18,1182,1385
2023-03-13 09:47:33,14,16,1182,1385
2023-03-13 09:47:41,14,20,1182,1385
2023-03-13 09:47:41,16,20,1182,1385
2023-03-13 09:47:41,16,18,1182,1385
2023-03-13 09:47:56,15,18,1182,1385
2023-03-13 09:47:56,15,20,1182,1385
2023-03-13 09:47:56,16,20,1182,1385
2023-03-13 09:47:56,16,19,1182,1385
2023-03-13 09:48:06,15,19,1182,1385
2023-03-13 09:48:06,15,20,1182,1385
2023-03-13 09:48:06,16,20,1182,1385
2023-03-13 09:48:13,16,19,1182,1385
2023-03-13 09:48:27,15,19,1182,1385
2023-03-13 09:48:27,15,20,1182,1385
2023-03-13 09:48:28,16,20,1182,1385
2023-03-13 09:48:28,18,20,1182,1385
2023-03-13 09:49:35,19,20,1182,1385
2023-03-13 09:49:57,19,21,1182,1385
2023-03-13 09:50:14,18,21,1182,1385
2023-03-13 09:50:15,19,21,1182,1385
2023-03-13 09:50:50,18,21,1182,1385
2023-03-13 09:50:50,18,23,1182,1385
2023-03-13 09:50:51,18,22,1182,1385
2023-03-13 09:50:51,18,20,1182,1385
2023-03-13 09:51:03,18,22,1182,1385
2023-03-13 09:51:03,18,20,1182,1385
2023-03-13 09:51:30,18,23,1182,1385
2023-03-13 09:51:30,18,22,1182,1385
2023-03-13 09:51:30,18,20,1182,1385
2023-03-13 09:51:50,18,22,1182,1385
2023-03-13 09:51:50,18,23,1182,1385
2023-03-13 09:51:51,18,20,1182,1385
2023-03-13 09:52:20,18,22,1182,1385
2023-03-13 09:52:20,18,19,1182,1385
2023-03-13 09:52:22,19,21,1224,1427
2023-03-13 09:52:26,18,21,1224,1427
2023-03-13 09:52:26,18,22,1224,1427
2023-03-13 09:52:26,18,20,1224,1427
2023-03-13 09:52:32,18,22,1224,1427
2023-03-13 09:52:32,18,21,1224,1427
2023-03-13 09:52:32,18,19,1224,1427
2023-03-13 09:52:38,18,21,1224,1427
2023-03-13 09:52:38,18,19,1224,1427
2023-03-13 09:52:51,18,21,1224,1427
2023-03-13 09:52:51,18,23,1224,1427
2023-03-13 09:52:51,18,22,1224,1427
2023-03-13 09:52:51,18,23,1224,1427
2023-03-13 09:52:52,18,22,1224,1427
2023-03-13 09:52:52,18,20,1224,1427
2023-03-13 09:53:19,18,22,1224,1427
2023-03-13 09:53:19,18,23,1224,1427
2023-03-13 09:53:19,18,20,1224,1427
2023-03-13 09:53:42,18,22,1224,1427
2023-03-13 09:53:42,18,23,1224,1427
2023-03-13 09:53:43,18,21,1224,1427
2023-03-13 09:53:43,18,19,1224,1427
2023-03-13 09:53:59,18,21,1224,1427
2023-03-13 09:53:59,18,19,1224,1427
2023-03-13 09:54:17,18,21,1224,1427
2023-03-13 09:54:18,18,19,1224,1427
2023-03-13 09:54:18,19,21,1300,1503
2023-03-13 09:54:26,18,21,1300,1503
2023-03-13 09:54:26,18,22,1300,1503
2023-03-13 09:54:26,18,24,1300,1503
2023-03-13 09:54:27,18,21,1300,1503
2023-03-13 09:54:27,18,19,1300,1503
2023-03-13 09:54:44,18,21,1300,1503
2023-03-13 09:54:44,18,19,1300,1503
2023-03-13 09:55:20,18,21,1300,1503
