time,ask
09:30,32
09:31,28
09:32,28
09:33,28
09:34,28
09:35,27
09:36,26
09:37,28
09:38,28
09:39,29
09:40,29
09:41,30
09:42,29
09:43,28
09:44,28
09:45,27
09:46,28
09:47,28
09:48,28
09:49,27
09:50,27
09:51,28
09:52,26
09:53,25
09:54,25
09:55,25
09:56,25
09:57,24
09:58,25
09:59,26
10:00,25
10:01,26
10:02,27
10:03,27
10:04,26
10:05,26
10:06,27
10:07,30
10:08,32
10:09,33
10:10,34
10:11,35
10:12,36
10:13,37
10:14,37
10:15,37
10:16,37
10:17,37
10:18,37
10:19,37
10:20,36
10:21,37
10:22,37
10:23,37
10:24,38
10:25,38
10:26,37
10:27,38
10:28,38
10:29,38
10:30,38
10:31,38
10:32,38
10:33,38
10:34,38
10:35,38
10:36,38
10:37,38
10:38,38
10:39,38
10:40,37
10:41,38
10:42,38
10:43,38
10:44,38
10:45,38
10:46,39
10:47,39
10:48,39
10:49,39
10:50,39
10:51,40
10:52,40
10:53,40
10:54,40
10:55,40
10:56,39
10:57,40
10:58,40
10:59,40
11:00,40
11:01,40
11:02,40
11:03,40
11:04,40
11:05,40
11:06,40
11:07,41
11:08,41
11:09,41
11:10,41
11:11,40
11:12,40
11:13,40
11:14,40
11:15,38
11:16,39
11:17,38
11:18,38
11:19,37
11:20,37
11:21,38
11:22,37
11:23,39
11:24,38
11:25,38
11:26,38
11:27,38
11:28,37
11:29,37
11:30,37
11:31,37
11:32,35
11:33,35
11:34,35
11:35,33
11:36,30
11:37,32
11:38,32
11:39,32
11:40,32
11:41,30
11:42,28
11:43,28
11:44,29
11:45,28
11:46,28
11:47,27
11:48,27
11:49,25
11:50,23
11:51,24
11:52,24
11:53,26
11:54,26
11:55,26
11:56,26
11:57,27
11:58,27
11:59,26
12:00,25
12:01,22
12:02,20
12:03,21
12:04,24
12:05,25
12:06,23
12:07,23
12:08,22
12:09,23
12:10,22
12:11,23
12:12,21
12:13,20
12:14,22
12:15,20
12:16,22
12:17,23
12:18,23
12:19,24
12:20,24
12:21,23
12:22,21
12:23,19
12:24,17
12:25,17
12:26,17
12:27,16
12:28,15
12:29,14
12:30,14
12:31,15
12:32,17
12:33,18
12:34,18
12:35,20
12:36,22
12:37,22
12:38,22
12:39,21
12:40,22
12:41,22
12:42,22
12:43,22
12:44,22
12:45,24
12:46,27
12:47,30
12:48,29
12:49,27
12:50,27
12:51,29
12:52,28
12:53,26
12:54,23
12:55,22
12:56,23
12:57,29
12:58,34
12:59,33
13:00,33
13:01,32
13:02,30
13:03,31
13:04,33
13:05,34
13:06,36
13:07,36
13:08,37
13:09,35
13:10,34
13:11,33
13:12,34
13:13,36
13:14,37
13:15,37
13:16,37
13:17,38
13:18,38
13:19,37
13:20,36
13:21,37
13:22,35
13:23,38
13:24,39
13:25,41
13:26,41
13:27,42
13:28,40
13:29,41
13:30,43
13:31,45
13:32,51
13:33,51
13:34,49
13:35,47
13:36,49
13:37,49
13:38,49
13:39,50
13:40,50
13:41,48
13:42,49
13:43,51
13:44,51
13:45,51
13:46,51
13:47,52
13:48,53
13:49,53
13:50,53
13:51,54
13:52,56
13:53,56
13:54,56
13:55,55
13:56,55
13:57,55
13:58,55
13:59,55
14:00,55
14:01,55
14:02,55
14:03,56
14:04,56
14:05,57
14:06,57
14:07,58
14:08,58
14:09,59
14:10,59
14:11,59
14:12,60
14:13,60
14:14,60
14:15,61
14:16,61
14:17,61
14:18,61
14:19,61
14:20,61
14:21,61
14:22,61
14:23,61
14:24,62
14:25,62
14:26,62
14:27,62
14:28,62
14:29,63
14:30,63
14:31,64
14:32,64
14:33,65
14:34,65
14:35,65
14:36,65
14:37,65
14:38,64
14:39,64
14:40,62
14:41,61
14:42,63
14:43,64
14:44,64
14:45,66
14:46,66
14:47,64
14:48,63
14:49,64
14:50,67
14:51,68
14:52,69
14:53,69
14:54,67
14:55,62
14:56,66
14:57,65
14:58,64
14:59,64
15:00,65
15:01,66
15:02,65
15:03,65
15:04,65
15:05,66
15:06,66
15:07,69
15:08,71
15:09,73
15:10,73
15:11,74
15:12,73
15:13,73
15:14,74
15:15,74
15:16,75
15:17,76
15:18,77
15:19,79
15:20,76
15:21,78
15:22,80
15:23,83
15:24,83
15:25,82
15:26,81
15:27,81
15:28,82
15:29,81
15:30,80
15:31,85
15:32,86
15:33,87
15:34,89
15:35,91
15:36,92
15:37,92
15:38,91
15:39,91
15:40,92
15:41,92
15:42,93
15:43,93
15:44,93
15:45,95
15:46,94
15:47,95
15:48,95
15:49,97
15:50,96
15:51,96
15:52,95
15:53,96
15:54,92
15:55,93
15:56,93
15:57,96
15:58,97
15:59,98
