datetime,bid,ask,open_interest,volume
2023-09-01 09:30:00,0,7,100,100
2023-09-01 09:30:00,0,100,100,100
2023-09-01 09:30:00,0,99,100,100
2023-09-01 09:30:00,0,100,100,100
2023-09-01 09:30:00,0,99,100,100
2023-09-01 09:30:40,0,98,100,100
2023-09-01 09:30:40,0,97,100,100
2023-09-01 09:30:55,0,100,100,100
2023-09-01 09:30:55,0,99,100,100
2023-09-01 09:30:55,0,96,100,100
2023-09-01 09:30:55,0,95,100,100
2023-09-01 09:31:00,1,95,100,100
2023-09-01 09:31:00,2,6,100,100
2023-09-01 09:31:00,3,6,100,100
2023-09-01 09:31:01,2,6,100,100
2023-09-01 09:31:01,2,5,100,100
2023-09-01 09:31:01,3,5,100,100
2023-09-01 09:31:06,2,5,100,100
2023-09-01 09:31:06,3,5,100,100
2023-09-01 09:31:10,2,5,100,100
2023-09-01 09:31:18,3,5,100,100
2023-09-01 09:31:23,2,5,100,100
2023-09-01 09:31:26,3,5,100,100
2023-09-01 09:31:33,3,6,100,100
2023-09-01 09:31:33,3,5,100,100
2023-09-01 09:31:37,3,6,100,100
2023-09-01 09:31:37,3,5,100,100
2023-09-01 09:31:38,3,6,100,100
2023-09-01 09:32:30,4,6,100,100
2023-09-01 09:32:31,5,6,100,100
2023-09-01 09:32:31,5,7,100,100
2023-09-01 09:32:50,5,6,100,100
2023-09-01 09:32:54,5,7,100,100
2023-09-01 09:33:09,5,6,100,100
2023-09-01 09:34:03,4,6,100,100
2023-09-01 09:34:07,3,6,100,100
2023-09-01 09:34:18,3,5,100,100
2023-09-01 09:34:51,3,6,100,100
2023-09-01 09:34:55,4,6,100,100
2023-09-01 09:34:57,3,6,100,100
2023-09-01 09:34:58,4,6,100,100
2023-09-01 09:34:59,4,7,100,100
2023-09-01 09:35:02,5,7,100,100
2023-09-01 09:35:40,6,7,100,100
2023-09-01 09:35:46,6,8,100,100
2023-09-01 09:36:16,7,8,100,100
2023-09-01 09:36:22,7,9,100,100
2023-09-01 09:36:46,8,9,100,100
2023-09-01 09:36:55,8,10,100,100
2023-09-01 09:37:14,9,10,100,100
2023-09-01 09:37:14,9,10,160,160
2023-09-01 09:37:15,9,11,160,160
2023-09-01 09:37:36,10,11,160,160
2023-09-01 09:37:36,10,11,220,220
2023-09-01 09:37:45,9,11,220,220
2023-09-01 09:37:52,10,11,220,220
2023-09-01 09:38:08,10,12,220,220
2023-09-01 09:38:19,11,12,220,220
2023-09-01 09:38:28,11,13,220,220
2023-09-01 09:38:40,10,13,220,220
2023-09-01 09:38:41,10,12,220,220
2023-09-01 09:38:49,10,13,220,220
2023-09-01 09:39:04,11,13,220,220
2023-09-01 09:39:21,10,13,220,220
2023-09-01 09:39:34,10,12,220,220
2023-09-01 09:39:48,10,13,220,220
2023-09-01 09:40:01,11,13,220,220
2023-09-01 09:40:21,12,13,220,220
2023-09-01 09:40:32,12,13,340,340
2023-09-01 09:40:32,11,13,422,432
2023-09-01 09:40:48,12,13,422,432
2023-09-01 09:40:52,12,14,422,432
2023-09-01 09:41:18,13,14,422,432
2023-09-01 09:41:33,13,15,422,432
2023-09-01 09:42:17,13,14,422,432
2023-09-01 09:42:20,13,15,422,432
2023-09-01 09:42:21,12,15,422,432
2023-09-01 09:42:26,13,15,422,432
2023-09-01 09:42:45,13,14,422,432
2023-09-01 09:42:45,12,14,423,443
2023-09-01 09:43:12,11,14,423,443
2023-09-01 09:43:16,11,13,423,443
2023-09-01 09:43:40,10,13,423,443
2023-09-01 09:44:09,10,12,423,443
2023-09-01 09:44:56,10,13,423,443
2023-09-01 09:45:01,11,13,423,443
2023-09-01 09:45:01,11,14,423,443
2023-09-01 09:45:02,12,14,423,443
2023-09-01 09:45:05,12,15,423,443
2023-09-01 09:45:06,13,15,423,443
2023-09-01 09:45:06,12,15,423,473
2023-09-01 09:45:07,12,13,423,473
2023-09-01 09:45:07,13,15,453,503
2023-09-01 09:45:12,14,15,453,503
2023-09-01 09:45:18,13,15,453,503
2023-09-01 09:45:42,14,15,453,503
2023-09-01 09:45:43,14,16,453,503
2023-09-01 09:45:49,14,15,453,503
2023-09-01 09:45:49,13,15,453,503
2023-09-01 09:45:55,13,16,453,503
2023-09-01 09:45:59,14,16,453,503
2023-09-01 09:46:05,15,16,453,503
2023-09-01 09:46:10,14,16,453,503
2023-09-01 09:46:26,15,16,453,503
2023-09-01 09:46:27,14,16,453,503
2023-09-01 09:46:40,13,16,453,503
2023-09-01 09:46:44,13,15,453,503
2023-09-01 09:46:45,13,16,453,503
2023-09-01 09:46:46,13,15,453,503
2023-09-01 09:46:49,13,16,453,503
2023-09-01 09:46:54,14,16,453,503
2023-09-01 09:46:55,13,16,453,503
2023-09-01 09:46:55,14,16,453,503
2023-09-01 09:46:59,13,16,453,503
2023-09-01 09:47:07,13,15,453,503
2023-09-01 09:47:18,13,16,453,503
2023-09-01 09:47:25,13,15,453,503
2023-09-01 09:47:43,12,15,453,503
2023-09-01 09:47:43,13,15,453,503
2023-09-01 09:47:50,13,16,453,503
2023-09-01 09:47:57,14,16,453,503
2023-09-01 09:47:58,13,16,453,503
2023-09-01 09:47:58,14,16,453,503
2023-09-01 09:48:11,14,17,453,503
2023-09-01 09:48:11,15,17,453,503
2023-09-01 09:48:15,16,17,453,503
2023-09-01 09:48:23,16,18,453,503
2023-09-01 09:49:18,17,18,453,503
2023-09-01 09:49:24,17,19,453,503
2023-09-01 09:49:40,16,19,453,503
2023-09-01 09:49:47,16,18,453,503
2023-09-01 09:50:03,16,19,453,503
2023-09-01 09:50:07,16,18,453,503
2023-09-01 09:50:34,16,19,453,503
2023-09-01 09:50:47,17,19,453,503
2023-09-01 09:51:13,16,19,453,503
2023-09-01 09:51:16,17,19,453,503
