time,ask
09:30,36
09:31,43
09:32,45
09:33,46
09:34,49
09:35,50
09:36,50
09:37,49
09:38,49
09:39,47
09:40,50
09:41,50
09:42,52
09:43,52
09:44,52
09:45,52
09:46,50
09:47,47
09:48,48
09:49,45
09:50,46
09:51,42
09:52,40
09:53,38
09:54,32
09:55,33
09:56,34
09:57,33
09:58,35
09:59,34
10:00,37
10:01,37
10:02,38
10:03,39
10:04,38
10:05,36
10:06,37
10:07,34
10:08,37
10:09,36
10:10,36
10:11,38
10:12,42
10:13,45
10:14,47
10:15,48
10:16,49
10:17,51
10:18,52
10:19,53
10:20,51
10:21,52
10:22,52
10:23,51
10:24,52
10:25,51
10:26,51
10:27,52
10:28,54
10:29,55
10:30,55
10:31,55
10:32,55
10:33,52
10:34,51
10:35,52
10:36,54
10:37,53
10:38,52
10:39,51
10:40,52
10:41,53
10:42,53
10:43,52
10:44,54
10:45,54
10:46,54
10:47,54
10:48,53
10:49,54
10:50,54
10:51,53
10:52,51
10:53,52
10:54,54
10:55,55
10:56,57
10:57,57
10:58,58
10:59,58
11:00,58
11:01,57
11:02,56
11:03,56
11:04,56
11:05,54
11:06,53
11:07,53
11:08,56
11:09,55
11:10,54
11:11,57
11:12,58
11:13,60
11:14,60
11:15,61
11:16,62
11:17,62
11:18,63
11:19,62
11:20,61
11:21,62
11:22,63
11:23,63
11:24,63
11:25,62
11:26,62
11:27,62
11:28,63
11:29,62
11:30,61
11:31,61
11:32,60
11:33,59
11:34,58
11:35,58
11:36,55
11:37,54
11:38,56
11:39,56
11:40,56
11:41,56
11:42,58
11:43,58
11:44,57
11:45,59
11:46,60
11:47,62
11:48,62
11:49,62
11:50,63
11:51,64
11:52,64
11:53,66
11:54,66
11:55,66
11:56,66
11:57,66
11:58,66
11:59,67
12:00,68
12:01,68
12:02,68
12:03,67
12:04,69
12:05,68
12:06,68
12:07,67
12:08,66
12:09,67
12:10,66
12:11,66
12:12,67
12:13,67
12:14,68
12:15,69
12:16,69
12:17,69
12:18,68
12:19,67
12:20,65
12:21,64
12:22,64
12:23,64
12:24,64
12:25,64
12:26,65
12:27,65
12:28,67
12:29,68
12:30,70
12:31,71
12:32,72
12:33,70
12:34,69
12:35,69
12:36,68
12:37,68
12:38,68
12:39,68
12:40,68
12:41,67
12:42,66
12:43,67
12:44,66
12:45,66
12:46,66
12:47,66
12:48,66
12:49,65
12:50,62
12:51,61
12:52,62
12:53,65
12:54,65
12:55,65
12:56,65
12:57,67
12:58,67
12:59,66
13:00,66
13:01,64
13:02,64
13:03,63
13:04,62
13:05,63
13:06,64
13:07,64
13:08,63
13:09,64
13:10,65
13:11,66
13:12,67
13:13,69
13:14,70
13:15,70
13:16,70
13:17,70
13:18,68
13:19,67
13:20,67
13:21,67
13:22,69
13:23,68
13:24,69
13:25,70
13:26,71
13:27,70
13:28,71
13:29,71
13:30,72
13:31,73
13:32,72
13:33,69
13:34,70
13:35,71
13:36,73
13:37,73
13:38,75
13:39,75
13:40,75
13:41,75
13:42,75
13:43,76
13:44,76
13:45,76
13:46,77
13:47,77
13:48,77
13:49,77
13:50,78
13:51,78
13:52,78
13:53,79
13:54,79
13:55,80
13:56,79
13:57,79
13:58,80
13:59,80
14:00,80
14:01,81
14:02,81
14:03,80
14:04,80
14:05,80
14:06,80
14:07,80
14:08,80
14:09,80
14:10,80
14:11,80
14:12,80
14:13,80
14:14,80
14:15,80
14:16,80
14:17,80
14:18,80
14:19,79
14:20,80
14:21,80
14:22,79
14:23,80
14:24,80
14:25,81
14:26,82
14:27,82
14:28,82
14:29,82
14:30,80
14:31,78
14:32,78
14:33,78
14:34,77
14:35,77
14:36,78
14:37,76
14:38,76
14:39,76
14:40,76
14:41,75
14:42,66
14:43,61
14:44,64
14:45,64
14:46,62
14:47,60
14:48,64
14:49,65
14:50,68
14:51,69
14:52,69
14:53,70
14:54,74
14:55,77
14:56,78
14:57,79
14:58,79
14:59,80
15:00,81
15:01,84
15:02,84
15:03,84
15:04,80
15:05,82
15:06,82
15:07,81
15:08,77
15:09,77
15:10,75
15:11,74
15:12,70
15:13,71
15:14,69
15:15,70
15:16,73
15:17,78
15:18,81
15:19,82
15:20,81
15:21,80
15:22,76
15:23,76
15:24,74
15:25,71
15:26,59
15:27,55
15:28,50
15:29,42
15:30,44
15:31,56
15:32,58
15:33,53
15:34,52
15:35,54
15:36,57
15:37,55
15:38,51
15:39,49
15:40,49
15:41,55
15:42,59
15:43,64
15:44,68
15:45,74
15:46,77
15:47,82
15:48,88
15:49,86
15:50,71
15:51,67
15:52,75
15:53,81
15:54,71
15:55,80
15:56,95
15:57,97
15:58,98
15:59,99
