time,ask
09:30,38
09:31,22
09:32,19
09:33,19
09:34,19
09:35,17
09:36,16
09:37,16
09:38,16
09:39,16
09:40,15
09:41,14
09:42,14
09:43,13
09:44,14
09:45,14
09:46,15
09:47,15
09:48,16
09:49,19
09:50,20
09:51,20
09:52,20
09:53,22
09:54,22
09:55,22
09:56,23
09:57,24
09:58,24
09:59,25
10:00,24
10:01,24
10:02,24
10:03,24
10:04,24
10:05,24
10:06,25
10:07,25
10:08,25
10:09,25
10:10,25
10:11,26
10:12,26
10:13,26
10:14,27
10:15,27
10:16,26
10:17,27
10:18,27
10:19,28
10:20,28
10:21,28
10:22,28
10:23,28
10:24,29
10:25,30
10:26,30
10:27,30
10:28,29
10:29,28
10:30,28
10:31,27
10:32,27
10:33,25
10:34,24
10:35,24
10:36,24
10:37,24
10:38,26
10:39,27
10:40,27
10:41,27
10:42,28
10:43,29
10:44,30
10:45,30
10:46,30
10:47,29
10:48,29
10:49,30
10:50,29
10:51,30
10:52,31
10:53,30
10:54,29
10:55,30
10:56,30
10:57,29
10:58,31
10:59,31
11:00,31
11:01,32
11:02,32
11:03,32
11:04,32
11:05,32
11:06,33
11:07,33
11:08,34
11:09,32
11:10,33
11:11,33
11:12,34
11:13,35
11:14,35
11:15,35
11:16,35
11:17,35
11:18,35
11:19,35
11:20,36
11:21,37
11:22,37
11:23,37
11:24,37
11:25,37
11:26,37
11:27,37
11:28,37
11:29,37
11:30,37
11:31,37
11:32,37
11:33,38
11:34,38
11:35,38
11:36,38
11:37,38
11:38,38
11:39,38
11:40,38
11:41,38
11:42,38
11:43,38
11:44,39
11:45,39
11:46,39
11:47,39
11:48,39
11:49,39
11:50,40
11:51,40
11:52,40
11:53,40
11:54,40
11:55,40
11:56,40
11:57,40
11:58,40
11:59,40
12:00,41
12:01,41
12:02,41
12:03,41
12:04,41
12:05,41
12:06,41
12:07,41
12:08,41
12:09,41
12:10,41
12:11,41
12:12,41
12:13,41
12:14,41
12:15,41
12:16,41
12:17,41
12:18,41
12:19,41
12:20,40
12:21,41
12:22,41
12:23,41
12:24,41
12:25,41
12:26,41
12:27,41
12:28,42
12:29,42
12:30,42
12:31,42
12:32,42
12:33,43
12:34,42
12:35,42
12:36,42
12:37,42
12:38,42
12:39,42
12:40,43
12:41,42
12:42,42
12:43,43
12:44,43
12:45,43
12:46,43
12:47,43
12:48,43
12:49,43
12:50,43
12:51,43
12:52,43
12:53,43
12:54,43
12:55,41
12:56,40
12:57,38
12:58,36
12:59,34
13:00,33
13:01,33
13:02,33
13:03,36
13:04,39
13:05,38
13:06,38
13:07,38
13:08,37
13:09,38
13:10,39
13:11,41
13:12,42
13:13,41
13:14,41
13:15,42
13:16,42
13:17,44
13:18,44
13:19,44
13:20,44
13:21,44
13:22,44
13:23,44
13:24,44
13:25,44
13:26,44
13:27,44
13:28,44
13:29,44
13:30,45
13:31,45
13:32,45
13:33,46
13:34,46
13:35,44
13:36,45
13:37,45
13:38,45
13:39,45
13:40,45
13:41,45
13:42,45
13:43,44
13:44,44
13:45,45
13:46,46
13:47,45
13:48,42
13:49,42
13:50,43
13:51,44
13:52,45
13:53,44
13:54,45
13:55,46
13:56,48
13:57,48
13:58,49
13:59,51
14:00,52
14:01,52
14:02,52
14:03,52
14:04,52
14:05,52
14:06,51
14:07,50
14:08,51
14:09,49
14:10,50
14:11,53
14:12,54
14:13,54
14:14,54
14:15,54
14:16,54
14:17,54
14:18,54
14:19,54
14:20,53
14:21,54
14:22,54
14:23,54
14:24,54
14:25,54
14:26,55
14:27,55
14:28,55
14:29,55
14:30,55
14:31,55
14:32,56
14:33,56
14:34,56
14:35,56
14:36,57
14:37,58
14:38,58
14:39,58
14:40,57
14:41,56
14:42,57
14:43,58
14:44,58
14:45,58
14:46,58
14:47,58
14:48,58
14:49,58
14:50,58
14:51,58
14:52,58
14:53,58
14:54,58
14:55,59
14:56,60
14:57,61
14:58,63
14:59,63
15:00,64
15:01,63
15:02,62
15:03,63
15:04,63
15:05,63
15:06,65
15:07,66
15:08,67
15:09,69
15:10,69
15:11,70
15:12,67
15:13,63
15:14,65
15:15,66
15:16,65
15:17,64
15:18,64
15:19,64
15:20,64
15:21,61
15:22,52
15:23,40
15:24,42
15:25,46
15:26,50
15:27,40
15:28,39
15:29,38
15:30,34
15:31,34
15:32,35
15:33,35
15:34,33
15:35,34
15:36,28
15:37,26
15:38,26
15:39,25
15:40,33
15:41,37
15:42,34
15:43,36
15:44,36
15:45,39
15:46,42
15:47,35
15:48,46
15:49,42
15:50,40
15:51,32
15:52,24
15:53,14
15:54,10
15:55,10
15:56,5
15:57,4
15:58,1
15:59,1
