datetime,bid,ask,open_interest,volume
2023-01-19 09:31:43,27,58,372,373
2023-01-19 09:31:44,27,42,372,373
2023-01-19 09:36:54,28,58,372,373
2023-01-19 09:37:21,28,48,372,373
2023-01-19 09:37:25,28,44,372,373
2023-01-19 09:39:52,21,44,372,373
2023-01-19 09:39:57,21,43,372,373
2023-01-19 09:40:28,21,44,372,373
2023-01-19 09:40:28,23,44,372,373
2023-01-19 09:40:51,24,44,372,373
2023-01-19 09:40:51,26,44,372,373
2023-01-19 09:40:51,28,44,372,373
2023-01-19 09:40:51,28,37,372,373
2023-01-19 09:40:51,28,35,372,373
2023-01-19 09:40:51,28,33,372,373
2023-01-19 09:41:20,28,31,372,373
2023-01-19 09:41:22,26,31,372,373
2023-01-19 09:42:19,25,31,372,373
2023-01-19 09:42:49,25,33,372,373
2023-01-19 09:42:49,27,33,372,373
2023-01-19 09:43:18,27,35,372,373
2023-01-19 09:43:18,29,35,372,373
2023-01-19 09:43:18,29,36,372,373
2023-01-19 09:43:19,29,34,372,373
2023-01-19 09:43:42,29,34,397,398
2023-01-19 09:44:02,29,34,497,498
2023-01-19 09:44:11,29,34,597,598
2023-01-19 09:44:18,32,34,597,598
2023-01-19 09:44:19,32,36,597,598
2023-01-19 09:44:19,32,41,597,598
2023-01-19 09:44:19,32,37,597,598
2023-01-19 09:44:47,30,37,597,598
2023-01-19 09:44:47,30,39,597,598
2023-01-19 09:44:49,31,39,597,598
2023-01-19 09:44:49,33,39,597,598
2023-01-19 09:45:21,35,39,597,598
2023-01-19 09:45:22,35,41,597,598
2023-01-19 09:45:48,35,45,597,598
2023-01-19 09:45:49,33,45,597,598
2023-01-19 09:45:49,36,45,597,598
2023-01-19 09:45:49,36,42,597,598
2023-01-19 09:46:16,36,42,697,698
2023-01-19 09:46:20,30,42,697,698
2023-01-19 09:46:22,35,42,697,698
2023-01-19 09:46:22,37,42,697,698
2023-01-19 09:46:47,36,42,697,698
2023-01-19 09:47:19,36,44,697,698
2023-01-19 09:47:19,36,43,697,698
2023-01-19 09:47:19,37,43,697,698
2023-01-19 09:47:48,33,43,697,698
2023-01-19 09:47:48,30,43,697,698
2023-01-19 09:47:48,38,43,697,698
2023-01-19 09:47:49,38,44,697,698
2023-01-19 09:48:18,38,46,697,698
2023-01-19 09:48:18,38,48,697,698
2023-01-19 09:48:18,36,48,697,698
