datetime,bid,ask,open_interest,volume
2023-10-19 09:30:04,18,34,652,652
2023-10-19 09:30:04,14,34,652,652
2023-10-19 09:30:04,10,34,652,652
2023-10-19 09:30:04,1,34,652,652
2023-10-19 09:30:04,1,38,652,652
2023-10-19 09:30:04,1,42,652,652
2023-10-19 09:30:04,1,46,652,652
2023-10-19 09:30:08,2,46,652,652
2023-10-19 09:30:44,2,46,653,653
2023-10-19 09:31:00,23,46,653,653
2023-10-19 09:31:00,23,28,653,653
2023-10-19 09:31:00,23,27,653,653
2023-10-19 09:31:00,24,27,653,653
2023-10-19 09:31:01,23,27,653,653
2023-10-19 09:31:21,24,27,979,979
2023-10-19 09:31:22,24,26,979,979
2023-10-19 09:31:26,24,26,977,981
2023-10-19 09:31:32,24,27,977,981
2023-10-19 09:31:33,24,26,977,981
2023-10-19 09:31:47,24,27,977,981
2023-10-19 09:31:55,24,26,977,981
2023-10-19 09:32:00,24,27,977,981
2023-10-19 09:32:03,24,26,977,981
2023-10-19 09:32:04,24,27,977,981
2023-10-19 09:32:19,24,26,977,981
2023-10-19 09:32:30,24,26,1177,1181
2023-10-19 09:32:32,24,26,1297,1301
2023-10-19 09:32:33,23,26,1297,1301
2023-10-19 09:32:36,24,26,1297,1301
2023-10-19 09:32:38,23,26,1297,1301
2023-10-19 09:32:45,24,26,1297,1301
2023-10-19 09:32:55,23,26,1297,1301
2023-10-19 09:33:05,24,26,1297,1301
2023-10-19 09:33:06,23,26,1297,1301
2023-10-19 09:33:07,24,26,1297,1301
2023-10-19 09:33:12,23,26,1297,1301
2023-10-19 09:33:13,24,26,1297,1301
2023-10-19 09:33:16,23,26,1297,1301
2023-10-19 09:33:31,24,26,1297,1301
2023-10-19 09:33:32,23,26,1297,1301
2023-10-19 09:33:38,24,26,1297,1301
2023-10-19 09:36:32,24,26,1477,1481
2023-10-19 09:38:27,24,27,1077,1881
2023-10-19 09:45:13,25,27,1077,1881
2023-10-19 09:45:13,24,27,1089,1893
2023-10-19 09:48:47,24,28,1089,1893
2023-10-19 09:48:47,24,27,1089,1893
2023-10-19 09:51:02,24,27,1209,2013
2023-10-19 09:51:02,24,26,1209,2013
2023-10-19 09:51:03,24,26,1329,2133
2023-10-19 09:52:53,24,27,1109,2353
2023-10-19 09:55:47,24,28,1109,2353
2023-10-19 09:55:47,24,27,1109,2353
2023-10-19 09:56:09,24,28,1109,2353
2023-10-19 09:56:09,24,27,1109,2353
2023-10-19 09:58:25,25,27,1109,2353
2023-10-19 09:59:54,24,27,1109,2353
2023-10-19 09:59:54,25,27,1109,2353
2023-10-19 10:01:46,25,28,1109,2353
2023-10-19 10:01:50,25,27,1109,2353
2023-10-19 10:01:52,25,28,1109,2353
2023-10-19 10:03:09,25,27,1109,2353
2023-10-19 10:03:29,25,28,1109,2353
2023-10-19 10:03:32,25,28,1130,2374
2023-10-19 10:03:42,25,27,1130,2374
