time,ask
09:30,42
09:31,48
09:32,48
09:33,48
09:34,48
09:35,49
09:36,48
09:37,48
09:38,48
09:39,48
09:40,48
09:41,48
09:42,47
09:43,47
09:44,46
09:45,46
09:46,45
09:47,46
09:48,48
09:49,47
09:50,45
09:51,45
09:52,46
09:53,45
09:54,44
09:55,45
09:56,44
09:57,45
09:58,46
09:59,46
10:00,46
10:01,46
10:02,45
10:03,45
10:04,44
10:05,45
10:06,46
10:07,44
10:08,44
10:09,45
10:10,46
10:11,47
10:12,46
10:13,46
10:14,46
10:15,45
10:16,43
10:17,43
10:18,43
10:19,42
10:20,42
10:21,41
10:22,41
10:23,41
10:24,42
10:25,43
10:26,43
10:27,41
10:28,42
10:29,43
10:30,42
10:31,41
10:32,41
10:33,40
10:34,41
10:35,39
10:36,38
10:37,38
10:38,38
10:39,38
10:40,38
10:41,38
10:42,39
10:43,40
10:44,42
10:45,42
10:46,44
10:47,47
10:48,49
10:49,49
10:50,47
10:51,45
10:52,46
10:53,46
10:54,45
10:55,43
10:56,43
10:57,41
10:58,39
10:59,39
11:00,38
11:01,40
11:02,40
11:03,39
11:04,40
11:05,39
11:06,39
11:07,38
11:08,37
11:09,38
11:10,40
11:11,39
11:12,40
11:13,42
11:14,42
11:15,41
11:16,40
11:17,43
11:18,45
11:19,46
11:20,47
11:21,45
11:22,44
11:23,44
11:24,44
11:25,44
11:26,45
11:27,44
11:28,43
11:29,43
11:30,43
11:31,40
11:32,39
11:33,39
11:34,40
11:35,40
11:36,43
11:37,42
11:38,43
11:39,43
11:40,42
11:41,40
11:42,40
11:43,41
11:44,40
11:45,39
11:46,39
11:47,40
11:48,40
11:49,42
11:50,43
11:51,44
11:52,46
11:53,45
11:54,46
11:55,45
11:56,47
11:57,52
11:58,51
11:59,52
12:00,54
12:01,55
12:02,55
12:03,53
12:04,53
12:05,52
12:06,52
12:07,52
12:08,52
12:09,52
12:10,52
12:11,53
12:12,54
12:13,55
12:14,54
12:15,54
12:16,52
12:17,51
12:18,51
12:19,52
12:20,54
12:21,55
12:22,55
12:23,57
12:24,56
12:25,54
12:26,54
12:27,53
12:28,53
12:29,53
12:30,53
12:31,52
12:32,51
12:33,51
12:34,56
12:35,59
12:36,61
12:37,64
12:38,65
12:39,63
12:40,62
12:41,62
12:42,62
12:43,63
12:44,64
12:45,64
12:46,65
12:47,65
12:48,65
12:49,63
12:50,61
12:51,63
12:52,63
12:53,63
12:54,62
12:55,62
12:56,60
12:57,58
12:58,58
12:59,59
13:00,59
13:01,57
13:02,57
13:03,57
13:04,57
13:05,56
13:06,57
13:07,57
13:08,57
13:09,56
13:10,59
13:11,61
13:12,61
13:13,61
13:14,61
13:15,61
13:16,61
13:17,61
13:18,61
13:19,61
13:20,60
13:21,59
13:22,56
13:23,55
13:24,55
13:25,55
13:26,55
13:27,59
13:28,60
13:29,60
13:30,60
13:31,61
13:32,61
13:33,61
13:34,62
13:35,62
13:36,62
13:37,63
13:38,61
13:39,61
13:40,62
13:41,61
13:42,61
13:43,59
13:44,60
13:45,60
13:46,58
13:47,58
13:48,57
13:49,56
13:50,56
13:51,57
13:52,56
13:53,56
13:54,57
13:55,56
13:56,56
13:57,57
13:58,57
13:59,55
14:00,53
14:01,50
14:02,54
14:03,57
14:04,55
14:05,61
14:06,60
14:07,59
14:08,53
14:09,51
14:10,55
14:11,58
14:12,59
14:13,59
14:14,59
14:15,69
14:16,77
14:17,76
14:18,73
14:19,75
14:20,77
14:21,78
14:22,80
14:23,78
14:24,78
14:25,76
14:26,77
14:27,77
14:28,76
14:29,77
14:30,76
14:31,75
14:32,75
14:33,76
14:34,76
14:35,75
14:36,75
14:37,70
14:38,70
14:39,68
14:40,65
14:41,65
14:42,61
14:43,62
14:44,60
14:45,58
14:46,56
14:47,55
14:48,55
14:49,55
14:50,54
14:51,53
14:52,53
14:53,51
14:54,52
14:55,53
14:56,58
14:57,58
14:58,55
14:59,51
15:00,50
15:01,49
15:02,49
15:03,49
15:04,48
15:05,46
15:06,40
15:07,37
15:08,43
15:09,45
15:10,46
15:11,45
15:12,42
15:13,38
15:14,37
15:15,36
15:16,39
15:17,40
15:18,39
15:19,39
15:20,39
15:21,38
15:22,37
15:23,41
15:24,42
15:25,41
15:26,37
15:27,37
15:28,36
15:29,31
15:30,27
15:31,32
15:32,33
15:33,35
15:34,38
15:35,41
15:36,44
15:37,43
15:38,51
15:39,51
15:40,47
15:41,39
15:42,43
15:43,52
15:44,52
15:45,63
15:46,62
15:47,63
15:48,60
15:49,48
15:50,54
15:51,48
15:52,45
15:53,63
15:54,67
15:55,77
15:56,79
15:57,83
15:58,89
15:59,98
