quote_datetime,ask,option_type
09:31,61.3,C
09:32,61.1,C
09:33,59.8,C
09:34,59.8,C
09:35,60.0,C
09:36,59.8,C
09:37,58.7,C
09:38,59.9,C
09:39,60.4,C
09:40,60.1,C
09:41,58.9,C
09:42,59.8,C
09:43,59.6,C
09:44,59.3,C
09:45,59.5,C
09:46,60.0,C
09:47,60.7,C
09:48,60.9,C
09:49,61.1,C
09:50,61.8,C
09:51,61.3,C
09:52,60.3,C
09:53,59.1,C
09:54,58.1,C
09:55,55.4,C
09:56,55.0,C
09:57,54.1,C
09:58,54.2,C
09:59,55.2,C
10:00,53.9,C
10:01,53.9,C
10:02,50.6,C
10:03,45.9,C
10:04,44.2,C
10:05,46.1,C
10:06,46.4,C
10:07,46.3,C
10:08,46.7,C
10:09,47.8,C
10:10,46.9,C
10:11,46.5,C
10:12,44.7,C
10:13,43.7,C
10:14,46.2,C
10:15,46.7,C
10:16,48.5,C
10:17,48.2,C
10:18,47.9,C
10:19,48.3,C
10:20,48.8,C
10:21,47.4,C
10:22,44.7,C
10:23,44.3,C
10:24,44.4,C
10:25,43.8,C
10:26,43.3,C
10:27,44.7,C
10:28,44.5,C
10:29,44.0,C
10:30,44.7,C
10:31,46.0,C
10:32,45.2,C
10:33,46.2,C
10:34,47.1,C
10:35,47.0,C
10:36,46.4,C
10:37,47.2,C
10:38,47.7,C
10:39,47.6,C
10:40,47.4,C
10:41,47.8,C
10:42,49.0,C
10:43,46.5,C
10:44,44.4,C
10:45,44.4,C
10:46,45.5,C
10:47,45.1,C
10:48,44.2,C
10:49,43.9,C
10:50,42.0,C
10:51,42.7,C
10:52,43.2,C
10:53,42.5,C
10:54,43.0,C
10:55,44.1,C
10:56,43.4,C
10:57,43.6,C
10:58,43.9,C
10:59,44.4,C
11:00,43.6,C
11:01,44.3,C
11:02,43.8,C
11:03,43.1,C
11:04,43.4,C
11:05,43.8,C
11:06,43.6,C
11:07,43.1,C
11:08,44.3,C
11:09,44.5,C
11:10,45.3,C
11:11,45.0,C
11:12,43.2,C
11:13,43.1,C
11:14,44.4,C
11:15,45.0,C
11:16,44.0,C
11:17,44.9,C
11:18,46.2,C
11:19,45.4,C
11:20,45.4,C
11:21,44.5,C
11:22,43.8,C
11:23,45.4,C
11:24,45.1,C
11:25,43.9,C
11:26,44.1,C
11:27,44.9,C
11:28,44.9,C
11:29,43.6,C
11:30,42.6,C
11:31,42.4,C
11:32,40.8,C
11:33,40.9,C
11:34,41.8,C
11:35,42.0,C
11:36,42.9,C
11:37,42.7,C
11:38,43.8,C
