time,ask
09:30,73
09:31,17
09:32,17
09:33,14
09:34,14
09:35,15
09:36,15
09:37,15
09:38,16
09:39,17
09:40,18
09:41,18
09:42,16
09:43,16
09:44,14
09:45,15
09:46,15
09:47,16
09:48,17
09:49,19
09:50,19
09:51,20
09:52,19
09:53,20
09:54,19
09:55,19
09:56,19
09:57,20
09:58,21
09:59,21
10:00,22
10:01,23
10:02,24
10:03,24
10:04,22
10:05,23
10:06,23
10:07,23
10:08,23
10:09,24
10:10,23
10:11,23
10:12,23
10:13,24
10:14,24
10:15,23
10:16,23
10:17,24
10:18,23
10:19,24
10:20,24
10:21,24
10:22,24
10:23,24
10:24,25
10:25,24
10:26,23
10:27,23
10:28,21
10:29,21
10:30,22
10:31,21
10:32,23
10:33,24
10:34,25
10:35,25
10:36,25
10:37,26
10:38,26
10:39,26
10:40,25
10:41,24
10:42,23
10:43,22
10:44,21
10:45,21
10:46,20
10:47,18
10:48,18
10:49,18
10:50,17
10:51,15
10:52,15
10:53,15
10:54,15
10:55,15
10:56,15
10:57,15
10:58,16
10:59,16
11:00,16
11:01,16
11:02,17
11:03,18
11:04,19
11:05,21
11:06,21
11:07,22
11:08,23
11:09,23
11:10,22
11:11,23
11:12,25
11:13,26
11:14,27
11:15,28
11:16,28
11:17,27
11:18,27
11:19,26
11:20,27
11:21,28
11:22,28
11:23,28
11:24,29
11:25,29
11:26,30
11:27,30
11:28,29
11:29,29
11:30,29
11:31,29
11:32,29
11:33,28
11:34,28
11:35,29
11:36,28
11:37,28
11:38,27
11:39,29
11:40,29
11:41,30
11:42,31
11:43,31
11:44,31
11:45,31
11:46,31
11:47,29
11:48,29
11:49,30
11:50,30
11:51,30
11:52,30
11:53,29
11:54,30
11:55,30
11:56,28
11:57,28
11:58,29
11:59,29
12:00,31
12:01,32
12:02,32
12:03,31
12:04,33
12:05,34
12:06,35
12:07,36
12:08,37
12:09,38
12:10,38
12:11,37
12:12,38
12:13,37
12:14,37
12:15,37
12:16,38
12:17,38
12:18,38
12:19,37
12:20,37
12:21,38
12:22,38
12:23,38
12:24,38
12:25,38
12:26,38
12:27,38
12:28,38
12:29,38
12:30,38
12:31,38
12:32,38
12:33,38
12:34,38
12:35,39
12:36,39
12:37,38
12:38,38
12:39,39
12:40,39
12:41,39
12:42,39
12:43,39
12:44,39
12:45,39
12:46,39
12:47,39
12:48,39
12:49,39
12:50,39
12:51,39
12:52,40
12:53,39
12:54,40
12:55,40
12:56,40
12:57,40
12:58,40
12:59,40
13:00,40
13:01,39
13:02,41
13:03,42
13:04,41
13:05,42
13:06,41
13:07,41
13:08,42
13:09,43
13:10,43
13:11,43
13:12,43
13:13,43
13:14,44
13:15,44
13:16,44
13:17,44
13:18,44
13:19,44
13:20,45
13:21,45
13:22,45
13:23,45
13:24,45
13:25,45
13:26,45
13:27,45
13:28,45
13:29,45
13:30,44
13:31,44
13:32,43
13:33,45
13:34,46
13:35,46
13:36,46
13:37,46
13:38,46
13:39,46
13:40,46
13:41,46
13:42,46
13:43,46
13:44,46
13:45,46
13:46,45
13:47,46
13:48,47
13:49,46
13:50,46
13:51,47
13:52,48
13:53,48
13:54,47
13:55,47
13:56,47
13:57,46
13:58,45
13:59,45
14:00,44
14:01,46
14:02,45
14:03,46
14:04,47
14:05,47
14:06,46
14:07,46
14:08,45
14:09,46
14:10,45
14:11,44
14:12,44
14:13,41
14:14,41
14:15,42
14:16,43
14:17,45
14:18,44
14:19,44
14:20,44
14:21,46
14:22,45
14:23,45
14:24,46
14:25,48
14:26,48
14:27,46
14:28,47
14:29,43
14:30,43
14:31,42
14:32,37
14:33,30
14:34,29
14:35,35
14:36,33
14:37,33
14:38,33
14:39,35
14:40,36
14:41,33
14:42,29
14:43,29
14:44,31
14:45,32
14:46,28
14:47,27
14:48,27
14:49,28
14:50,28
14:51,28
14:52,27
14:53,22
14:54,20
14:55,19
14:56,18
14:57,18
14:58,18
14:59,17
15:00,16
15:01,13
15:02,12
15:03,13
15:04,13
15:05,14
15:06,16
15:07,18
15:08,16
15:09,17
15:10,21
15:11,28
15:12,30
15:13,28
15:14,32
15:15,34
15:16,32
15:17,30
15:18,27
15:19,28
15:20,28
15:21,33
15:22,35
15:23,35
15:24,36
15:25,34
15:26,36
15:27,37
15:28,33
15:29,40
15:30,46
15:31,45
15:32,45
15:33,46
15:34,53
15:35,62
15:36,63
15:37,68
15:38,70
15:39,74
15:40,78
15:41,78
15:42,80
15:43,82
15:44,84
15:45,84
15:46,86
15:47,87
15:48,88
15:49,90
15:50,89
15:51,91
15:52,88
15:53,86
15:54,96
15:55,97
15:56,98
15:57,98
15:58,99
15:59,99
