time,ask
09:30,30
09:31,8
09:32,7
09:33,5
09:34,5
09:35,6
09:36,7
09:37,7
09:38,7
09:39,8
09:40,8
09:41,8
09:42,7
09:43,7
09:44,6
09:45,6
09:46,7
09:47,7
09:48,8
09:49,8
09:50,8
09:51,9
09:52,9
09:53,9
09:54,9
09:55,9
09:56,9
09:57,10
09:58,10
09:59,10
10:00,12
10:01,12
10:02,12
10:03,12
10:04,11
10:05,11
10:06,11
10:07,11
10:08,11
10:09,12
10:10,12
10:11,11
10:12,11
10:13,12
10:14,12
10:15,12
10:16,11
10:17,12
10:18,11
10:19,12
10:20,12
10:21,12
10:22,11
10:23,12
10:24,13
10:25,12
10:26,11
10:27,11
10:28,9
10:29,9
10:30,9
10:31,9
10:32,10
10:33,12
10:34,11
10:35,11
10:36,12
10:37,12
10:38,13
10:39,13
10:40,12
10:41,11
10:42,10
10:43,10
10:44,9
10:45,9
10:46,8
10:47,7
10:48,6
10:49,7
10:50,6
10:51,5
10:52,5
10:53,5
10:54,5
10:55,6
10:56,5
10:57,5
10:58,5
10:59,6
11:00,6
11:01,5
11:02,6
11:03,6
11:04,6
11:05,6
11:06,7
11:07,8
11:08,8
11:09,9
11:10,8
11:11,8
11:12,10
11:13,10
11:14,11
11:15,12
11:16,11
11:17,11
11:18,11
11:19,10
11:20,11
11:21,11
11:22,11
11:23,12
11:24,12
11:25,13
11:26,14
11:27,14
11:28,13
11:29,13
11:30,13
11:31,12
11:32,12
11:33,12
11:34,12
11:35,12
11:36,12
11:37,11
11:38,11
11:39,11
11:40,11
11:41,13
11:42,14
11:43,14
11:44,14
11:45,14
11:46,12
11:47,12
11:48,11
11:49,12
11:50,12
11:51,11
11:52,12
11:53,12
11:54,12
11:55,12
11:56,10
11:57,10
11:58,10
11:59,11
12:00,12
12:01,13
12:02,13
12:03,12
12:04,14
12:05,16
12:06,17
12:07,19
12:08,19
12:09,20
12:10,20
12:11,20
12:12,21
12:13,20
12:14,20
12:15,20
12:16,22
12:17,23
12:18,24
12:19,26
12:20,27
12:21,25
12:22,26
12:23,26
12:24,26
12:25,26
12:26,26
12:27,26
12:28,23
12:29,23
12:30,23
12:31,23
12:32,21
12:33,23
12:34,23
12:35,23
12:36,23
12:37,24
12:38,25
12:39,27
12:40,28
12:41,26
12:42,26
12:43,27
12:44,26
12:45,27
12:46,28
12:47,28
12:48,28
12:49,28
12:50,28
12:51,28
12:52,29
12:53,28
12:54,29
12:55,28
12:56,27
12:57,28
12:58,28
12:59,29
13:00,30
13:01,30
13:02,25
13:03,22
13:04,22
13:05,23
13:06,22
13:07,22
13:08,23
13:09,22
13:10,23
13:11,23
13:12,23
13:13,23
13:14,24
13:15,21
13:16,21
13:17,22
13:18,22
13:19,22
13:20,25
13:21,27
13:22,28
13:23,30
13:24,31
13:25,32
13:26,30
13:27,29
13:28,29
13:29,31
13:30,33
13:31,34
13:32,33
13:33,31
13:34,27
13:35,25
13:36,26
13:37,25
13:38,26
13:39,27
13:40,27
13:41,25
13:42,23
13:43,22
13:44,21
13:45,19
13:46,16
13:47,18
13:48,18
13:49,17
13:50,16
13:51,18
13:52,18
13:53,18
13:54,17
13:55,16
13:56,17
13:57,15
13:58,13
13:59,13
14:00,12
14:01,13
14:02,12
14:03,13
14:04,14
14:05,13
14:06,11
14:07,12
14:08,11
14:09,12
14:10,11
14:11,10
14:12,9
14:13,7
14:14,7
14:15,7
14:16,9
14:17,9
14:18,10
14:19,9
14:20,9
14:21,10
14:22,9
14:23,9
14:24,10
14:25,11
14:26,11
14:27,9
14:28,9
14:29,8
14:30,7
14:31,7
14:32,5
14:33,3
14:34,3
14:35,4
14:36,4
14:37,4
14:38,4
14:39,4
14:40,4
14:41,4
14:42,3
14:43,3
14:44,4
14:45,3
14:46,3
14:47,3
14:48,3
14:49,3
14:50,3
14:51,3
14:52,2
14:53,2
14:54,2
14:55,2
14:56,2
14:57,2
14:58,2
14:59,2
15:00,2
15:01,2
15:02,2
15:03,2
15:04,2
15:05,2
15:06,2
15:07,2
15:08,1
15:09,1
15:10,1
15:11,1
15:12,1
15:13,1
15:14,1
15:15,2
15:16,2
15:17,1
15:18,2
15:19,3
15:20,3
15:21,1
15:22,1
15:23,1
15:24,1
15:25,1
15:26,1
15:27,1
15:28,1
15:29,1
15:30,3
15:31,3
15:32,3
15:33,3
15:34,3
15:35,3
15:36,3
15:37,4
15:38,5
15:39,7
15:40,8
15:41,13
15:42,12
15:43,9
15:44,11
15:45,14
15:46,12
15:47,12
15:48,11
15:49,4
15:50,3
15:51,2
15:52,1
15:53,2
15:54,3
15:55,2
15:56,2
15:57,2
15:58,1
15:59,2
