time,ask
09:30,76
09:31,37
09:32,33
09:33,33
09:34,33
09:35,32
09:36,33
09:37,34
09:38,33
09:39,33
09:40,32
09:41,33
09:42,31
09:43,31
09:44,31
09:45,30
09:46,30
09:47,30
09:48,30
09:49,29
09:50,30
09:51,31
09:52,30
09:53,30
09:54,29
09:55,27
09:56,28
09:57,27
09:58,26
09:59,27
10:00,28
10:01,27
10:02,25
10:03,26
10:04,27
10:05,27
10:06,28
10:07,30
10:08,30
10:09,30
10:10,30
10:11,32
10:12,33
10:13,33
10:14,34
10:15,34
10:16,32
10:17,32
10:18,33
10:19,33
10:20,34
10:21,34
10:22,34
10:23,34
10:24,34
10:25,34
10:26,35
10:27,36
10:28,36
10:29,34
10:30,33
10:31,34
10:32,33
10:33,32
10:34,33
10:35,32
10:36,33
10:37,33
10:38,33
10:39,33
10:40,33
10:41,34
10:42,33
10:43,33
10:44,32
10:45,29
10:46,32
10:47,33
10:48,34
10:49,34
10:50,34
10:51,33
10:52,33
10:53,33
10:54,32
10:55,32
10:56,33
10:57,34
10:58,35
10:59,36
11:00,36
11:01,34
11:02,34
11:03,33
11:04,34
11:05,36
11:06,36
11:07,35
11:08,35
11:09,36
11:10,37
11:11,38
11:12,39
11:13,40
11:14,41
11:15,41
11:16,41
11:17,42
11:18,42
11:19,42
11:20,42
11:21,41
11:22,40
11:23,42
11:24,41
11:25,40
11:26,39
11:27,39
11:28,39
11:29,39
11:30,37
11:31,37
11:32,37
11:33,36
11:34,36
11:35,36
11:36,37
11:37,37
11:38,36
11:39,38
11:40,38
11:41,37
11:42,36
11:43,37
11:44,37
11:45,38
11:46,39
11:47,38
11:48,37
11:49,36
11:50,35
11:51,36
11:52,37
11:53,38
11:54,39
11:55,40
11:56,40
11:57,41
11:58,41
11:59,41
12:00,44
12:01,45
12:02,45
12:03,44
12:04,43
12:05,43
12:06,45
12:07,45
12:08,45
12:09,46
12:10,46
12:11,46
12:12,46
12:13,45
12:14,44
12:15,45
12:16,46
12:17,46
12:18,47
12:19,47
12:20,47
12:21,48
12:22,49
12:23,49
12:24,50
12:25,49
12:26,49
12:27,50
12:28,50
12:29,50
12:30,50
12:31,50
12:32,50
12:33,50
12:34,50
12:35,51
12:36,50
12:37,49
12:38,50
12:39,51
12:40,51
12:41,51
12:42,51
12:43,51
12:44,52
12:45,51
12:46,52
12:47,52
12:48,51
12:49,51
12:50,50
12:51,51
12:52,51
12:53,51
12:54,50
12:55,49
12:56,47
12:57,47
12:58,47
12:59,48
13:00,45
13:01,44
13:02,37
13:03,32
13:04,30
13:05,29
13:06,27
13:07,27
13:08,23
13:09,20
13:10,20
13:11,20
13:12,18
13:13,17
13:14,15
13:15,13
13:16,12
13:17,11
13:18,10
13:19,10
13:20,12
13:21,10
13:22,11
13:23,10
13:24,9
13:25,9
13:26,8
13:27,7
13:28,8
13:29,5
13:30,4
13:31,5
13:32,6
13:33,6
13:34,5
13:35,4
13:36,4
13:37,3
13:38,4
13:39,4
13:40,3
13:41,3
13:42,3
13:43,3
13:44,3
13:45,3
13:46,3
13:47,3
13:48,2
13:49,2
13:50,2
13:51,2
13:52,2
13:53,2
13:54,2
13:55,2
13:56,2
13:57,2
13:58,2
13:59,1
14:00,2
14:01,2
14:02,2
14:03,1
14:04,1
14:05,1
14:06,1
14:07,1
14:08,1
14:09,1
14:10,1
14:11,1
14:12,1
14:13,1
14:14,1
14:15,1
14:16,1
14:17,1
14:18,1
14:19,1
14:20,1
14:21,1
14:22,1
14:23,2
14:24,2
14:25,2
14:26,2
14:27,2
14:28,2
14:29,2
14:30,2
14:31,2
14:32,2
14:33,2
14:34,2
14:35,3
14:36,3
14:37,3
14:38,2
14:39,3
14:40,3
14:41,3
14:42,3
14:43,3
14:44,2
14:45,3
14:46,3
14:47,3
14:48,3
14:49,3
14:50,3
14:51,3
14:52,3
14:53,3
14:54,3
14:55,3
14:56,3
14:57,3
14:58,3
14:59,3
15:00,3
15:01,3
15:02,3
15:03,2
15:04,2
15:05,2
15:06,2
15:07,2
15:08,2
15:09,2
15:10,1
15:11,1
15:12,1
15:13,1
15:14,2
15:15,2
15:16,2
15:17,2
15:18,2
15:19,2
15:20,2
15:21,2
15:22,2
15:23,2
15:24,1
15:25,1
15:26,1
15:27,1
15:28,1
15:29,1
15:30,1
15:31,1
15:32,1
15:33,1
15:34,1
15:35,1
15:36,1
15:37,1
15:38,1
15:39,2
15:40,2
15:41,2
15:42,2
15:43,2
15:44,1
15:45,1
15:46,1
15:47,1
15:48,1
15:49,1
15:50,1
15:51,1
15:52,1
15:53,1
15:54,1
15:55,1
15:56,1
15:57,1
15:58,1
15:59,1
