time,ask
09:30,5
09:31,4
09:32,4
09:33,4
09:34,4
09:35,4
09:36,4
09:37,4
09:38,4
09:39,4
09:40,4
09:41,4
09:42,5
09:43,5
09:44,5
09:45,5
09:46,5
09:47,5
09:48,5
09:49,5
09:50,5
09:51,5
09:52,4
09:53,4
09:54,4
09:55,5
09:56,5
09:57,5
09:58,6
09:59,6
10:00,5
10:01,6
10:02,6
10:03,7
10:04,6
10:05,6
10:06,5
10:07,5
10:08,5
10:09,5
10:10,4
10:11,3
10:12,3
10:13,3
10:14,3
10:15,3
10:16,3
10:17,4
10:18,4
10:19,4
10:20,4
10:21,3
10:22,3
10:23,3
10:24,3
10:25,3
10:26,3
10:27,2
10:28,2
10:29,2
10:30,3
10:31,3
10:32,4
10:33,4
10:34,3
10:35,4
10:36,3
10:37,3
10:38,3
10:39,4
10:40,3
10:41,3
10:42,3
10:43,3
10:44,4
10:45,4
10:46,3
10:47,3
10:48,3
10:49,3
10:50,3
10:51,3
10:52,3
10:53,3
10:54,3
10:55,3
10:56,3
10:57,3
10:58,3
10:59,3
11:00,3
11:01,3
11:02,3
11:03,3
11:04,3
11:05,2
11:06,3
11:07,2
11:08,2
11:09,2
11:10,2
11:11,2
11:12,2
11:13,2
11:14,2
11:15,2
11:16,2
11:17,2
11:18,2
11:19,2
11:20,2
11:21,2
11:22,2
11:23,2
11:24,2
11:25,2
11:26,2
11:27,2
11:28,2
11:29,2
11:30,2
11:31,2
11:32,2
11:33,2
11:34,2
11:35,2
11:36,2
11:37,2
11:38,2
11:39,2
11:40,2
11:41,2
11:42,2
11:43,2
11:44,2
11:45,2
11:46,2
11:47,2
11:48,2
11:49,2
11:50,2
11:51,2
11:52,2
11:53,2
11:54,2
11:55,2
11:56,2
11:57,2
11:58,2
11:59,1
12:00,1
12:01,1
12:02,1
12:03,1
12:04,1
12:05,1
12:06,1
12:07,1
12:08,1
12:09,1
12:10,1
12:11,1
12:12,1
12:13,1
12:14,1
12:15,1
12:16,1
12:17,1
12:18,1
12:19,1
12:20,1
12:21,1
12:22,1
12:23,1
12:24,1
12:25,1
12:26,1
12:27,1
12:28,1
12:29,1
12:30,1
12:31,1
12:32,1
12:33,1
12:34,1
12:35,1
12:36,1
12:37,1
12:38,1
12:39,1
12:40,1
12:41,1
12:42,1
12:43,1
12:44,1
12:45,1
12:46,1
12:47,1
12:48,1
12:49,1
12:50,1
12:51,1
12:52,1
12:53,1
12:54,1
12:55,1
12:56,1
12:57,1
12:58,1
12:59,1
13:00,1
13:01,1
13:02,1
13:03,2
13:04,2
13:05,2
13:06,2
13:07,2
13:08,3
13:09,3
13:10,4
13:11,4
13:12,4
13:13,5
13:14,5
13:15,7
13:16,7
13:17,7
13:18,8
13:19,7
13:20,6
13:21,7
13:22,7
13:23,7
13:24,7
13:25,7
13:26,7
13:27,8
13:28,8
13:29,10
13:30,12
13:31,10
13:32,10
13:33,10
13:34,11
13:35,13
13:36,14
13:37,15
13:38,13
13:39,14
13:40,15
13:41,16
13:42,17
13:43,16
13:44,17
13:45,16
13:46,14
13:47,14
13:48,15
13:49,16
13:50,16
13:51,17
13:52,17
13:53,17
13:54,18
13:55,16
13:56,15
13:57,17
13:58,17
13:59,21
14:00,21
14:01,21
14:02,19
14:03,19
14:04,23
14:05,26
14:06,29
14:07,28
14:08,30
14:09,34
14:10,36
14:11,39
14:12,39
14:13,40
14:14,38
14:15,36
14:16,39
14:17,39
14:18,38
14:19,39
14:20,38
14:21,33
14:22,29
14:23,27
14:24,24
14:25,24
14:26,24
14:27,25
14:28,21
14:29,20
14:30,20
14:31,20
14:32,19
14:33,20
14:34,16
14:35,13
14:36,13
14:37,14
14:38,16
14:39,15
14:40,15
14:41,16
14:42,17
14:43,16
14:44,14
14:45,13
14:46,12
14:47,11
14:48,12
14:49,8
14:50,6
14:51,6
14:52,8
14:53,9
14:54,9
14:55,8
14:56,8
14:57,9
14:58,8
14:59,8
15:00,6
15:01,4
15:02,4
15:03,4
15:04,3
15:05,3
15:06,4
15:07,3
15:08,2
15:09,2
15:10,3
15:11,3
15:12,3
15:13,2
15:14,2
15:15,1
15:16,2
15:17,1
15:18,1
15:19,1
15:20,1
15:21,1
15:22,1
15:23,1
15:24,1
15:25,1
15:26,2
15:27,2
15:28,1
15:29,1
15:30,1
15:31,1
15:32,1
15:33,1
15:34,1
15:35,1
15:36,1
15:37,1
15:38,1
15:39,1
15:40,1
15:41,1
15:42,1
15:43,1
15:44,1
15:45,1
15:46,1
15:47,1
15:48,1
15:49,1
15:50,1
15:51,1
15:52,1
15:53,1
15:54,1
15:55,1
15:56,1
15:57,1
15:58,1
15:59,1
