time,ask,high_option_ask,low_option_ask,spx_price
09:31,13,3.2,0.95,5078.14
09:32,14,3.9,1.1,5075.32
09:33,12,2.85,0.8,5073.44
09:34,11,2.55,0.7,5079.42
09:35,12,2.75,0.8,5082.93
09:36,13,3.3,0.85,5082.61
09:37,13,3.2,0.85,5081.3
09:38,13,3.1,0.85,5082.43
09:39,13,3.2,0.8,5084.8
09:40,13,3.1,0.8,5088.64
09:41,13,3.1,0.8,5083.57
09:42,13,3.1,0.8,5083.7
09:43,13,3.1,0.8,5084.42
09:44,14,3.7,0.95,5083.01
09:45,15,3.8,1.0,5085.25
09:46,16,4.0,1.0,5086.48
09:47,15,3.7,0.85,5086.6
09:48,15,3.7,0.9,5088.08
09:49,14,3.3,0.8,5085.92
09:50,14,3.5,0.85,5089.65
09:51,16,2.9,0.7,5093.84
09:52,16,3.6,0.85,5095.55
09:53,18,3.8,0.9,5093.49
09:54,19,4.8,1.2,5094.61
09:55,20,4.5,1.1,5095.48
09:56,19,4.4,1.05,5097.77
09:57,20,4.4,1.05,5095.22
09:58,19,4.5,1.05,5096.56
09:59,19,4.1,0.95,5095.43
10:00,19,4.0,0.9,5094.32
10:01,21,4.1,0.85,5094.97
10:02,23,5.2,1.1,5096.43
10:03,25,5.8,1.3,5097.35
10:04,25,6.0,1.35,5100.53
10:05,24,5.3,1.15,5101.01
10:06,23,5.3,1.15,5099.81
10:07,22,4.4,0.95,5095.05
10:08,22,4.4,0.95,5099.42
10:09,22,4.5,0.95,5101.63
10:10,20,4.1,0.85,5101.5
10:11,20,4.0,0.85,5102.38
10:12,23,4.0,0.85,5103.36
10:13,22,4.8,1.05,5104.91
10:14,20,3.5,0.75,5104.39
10:15,20,4.0,0.85,5104.38
10:16,18,3.8,0.8,5102.92
10:17,17,3.1,0.65,5104.88
10:18,15,2.75,0.6,5104.13
10:19,15,2.6,0.55,5103.41
10:20,13,2.35,0.5,5103.33
10:21,13,2.0,0.45,5101.99
10:22,14,2.0,0.45,5101.01
10:23,17,2.3,0.5,5101.54
10:24,19,3.3,0.65,5103.83
10:25,21,3.5,0.7,5104.53
10:26,21,3.5,0.7,5102.66
10:27,22,3.5,0.7,5103.12
10:28,25,3.8,0.75,5102.31
10:29,26,5.2,1.05,5099.75
10:30,26,4.4,0.85,5096.99
10:31,24,4.4,0.9,5094.4
10:32,21,4.0,0.8,5096.3
10:33,20,2.95,0.6,5100.6
10:34,23,4.7,0.95,5100.6
10:35,23,4.5,0.9,5101.44
10:36,24,4.3,0.85,5102.86
10:37,24,4.4,0.9,5100.97
10:38,24,4.5,0.9,5099.85
10:39,23,4.3,0.85,5099.98
10:40,23,4.4,0.9,5100.29
10:41,23,3.9,0.8,5100.88
10:42,23,3.9,0.8,5101.24
10:43,22,4.1,0.8,5101.6
10:44,23,3.7,0.75,5099.02
10:45,24,4.3,0.85,5099.13
10:46,24,3.9,0.75,5098.19
10:47,24,4.2,0.8,5098.66
10:48,25,4.3,0.8,5100.48
10:49,25,4.5,0.85,5102.25
10:50,23,3.9,0.7,5102.5
10:51,22,3.3,0.6,5098.52
10:52,21,3.3,0.6,5098.62
10:53,20,3.1,0.55,5099.77
10:54,22,3.2,0.55,5102.87
10:55,23,3.7,0.65,5104.58
10:56,21,3.4,0.55,5104.33
10:57,21,3.0,0.5,5104.88
10:58,23,3.5,0.6,5103.6
10:59,23,3.5,0.55,5103.75
11:00,23,3.7,0.6,5103.58
11:01,22,3.5,0.55,5104.64
11:02,20,3.2,0.5,5106.19
11:03,19,2.95,0.5,5108.54
11:04,20,3.2,0.5,5110.35
11:05,19,2.8,0.45,5107.21
11:06,20,2.8,0.45,5107.24
11:07,20,3.2,0.5,5105.09
11:08,21,2.8,0.45,5105.6
11:09,20,3.1,0.5,5104.73
11:10,21,2.9,0.45,5103.31
11:11,21,3.3,0.5,5101.79
11:12,21,3.1,0.45,5096.71
11:13,22,3.4,0.45,5095.26
11:14,22,3.1,0.45,5096.29
11:15,24,3.1,0.45,5096.72
11:16,30,4.3,0.6,5096.33
11:17,29,4.8,0.65,5096.5
11:18,28,4.6,0.6,5095.95
11:19,28,4.6,0.7,5096.96
11:20,31,5.2,0.8,5098.99
11:21,35,7.2,1.4,5097.43
11:22,35,6.9,1.4,5095.98
11:23,36,7.6,1.6,5096.04
11:24,36,7.6,1.6,5094.91
11:25,35,7.4,1.55,5095.8
11:26,35,7.7,1.6,5096.03
11:27,35,7.5,1.55,5097.41
11:28,32,6.4,1.2,5098.41
11:29,29,5.5,1.0,5099.32
11:30,27,4.7,0.8,5097.88
11:31,26,4.8,0.85,5096.83
11:32,27,4.5,0.75,5098.43
11:33,27,4.6,0.75,5098.14
11:34,26,4.5,0.75,5096.58
11:35,27,4.5,0.75,5096.85
11:36,26,4.5,0.75,5097.48
11:37,24,3.8,0.6,5097.42
11:38,22,3.7,0.55,5098.86
11:39,22,3.3,0.5,5098.45
11:40,20,3.2,0.5,5098.62
11:41,21,3.1,0.5,5097.95
11:42,22,3.3,0.5,5100.09
11:43,22,3.3,0.5,5100.31
11:44,22,3.5,0.55,5102.31
11:45,24,3.9,0.6,5104.06
11:46,23,3.6,0.5,5104.6
11:47,22,3.1,0.45,5103.07
11:48,22,3.3,0.45,5103.37
11:49,23,3.5,0.5,5105.34
11:50,23,3.3,0.45,5104.58
11:51,26,3.7,0.5,5103.64
11:52,24,3.8,0.55,5104.02
11:53,22,3.4,0.5,5102.53
11:54,23,3.5,0.5,5100.6
11:55,23,3.6,0.5,5101.35
11:56,23,3.5,0.5,5101.28
11:57,23,3.3,0.45,5101.05
11:58,23,3.5,0.45,5100.96
11:59,23,3.9,0.5,5102.13
12:00,22,3.3,0.45,5101.56
12:01,23,3.3,0.45,5098.16
12:02,24,3.9,0.5,5100.43
12:03,23,3.4,0.45,5100.18
12:04,24,3.3,0.45,5099.68
12:05,27,4.0,0.55,5101.02
12:06,29,4.9,0.7,5100.12
12:07,28,4.5,0.6,5099.99
12:08,27,4.5,0.6,5099.37
12:09,27,4.0,0.55,5100.68
12:10,26,4.3,0.55,5101.3
12:11,26,3.8,0.5,5102.18
12:12,26,3.9,0.5,5101.48
12:13,28,4.3,0.55,5101.65
12:14,28,4.3,0.55,5102.17
12:15,26,4.0,0.5,5102.88
12:16,24,3.4,0.4,5102.72
12:17,27,3.6,0.45,5102.82
12:18,29,4.2,0.5,5102.0
12:19,27,4.2,0.5,5102.54
12:20,27,3.6,0.45,5103.01
12:21,26,3.7,0.45,5102.08
12:22,25,3.6,0.45,5103.19
12:23,26,3.8,0.45,5103.72
12:24,26,3.7,0.45,5103.31
12:25,24,3.4,0.4,5103.54
12:26,24,3.2,0.4,5104.82
12:27,27,3.5,0.45,5103.53
12:28,31,5.0,0.65,5104.23
12:29,31,5.2,0.65,5103.75
12:30,32,4.8,0.6,5104.33
12:31,31,5.0,0.65,5103.99
12:32,30,4.7,0.6,5102.53
12:33,29,4.4,0.55,5103.29
12:34,29,4.2,0.5,5104.29
12:35,28,4.6,0.55,5105.56
12:36,28,3.8,0.45,5105.28
12:37,29,4.1,0.5,5106.24
12:38,32,4.9,0.6,5106.89
12:39,34,5.6,0.7,5107.54
12:40,36,6.1,0.85,5108.19
12:41,38,7.1,1.05,5108.16
12:42,38,7.4,1.2,5108.06
12:43,37,6.7,1.0,5107.87
12:44,36,6.3,0.95,5106.11
12:45,35,6.6,1.05,5107.04
12:46,35,6.0,0.9,5106.98
12:47,35,6.3,0.95,5107.84
12:48,33,6.3,0.95,5106.24
12:49,33,5.2,0.7,5107.24
12:50,30,5.1,0.7,5107.4
12:51,31,4.5,0.6,5108.02
12:52,30,4.8,0.6,5107.74
12:53,28,4.2,0.5,5108.06
12:54,27,3.8,0.45,5108.3
12:55,26,3.6,0.45,5108.57
12:56,26,3.9,0.45,5109.95
12:57,26,3.8,0.45,5109.95
12:58,25,3.4,0.4,5110.32
12:59,24,3.4,0.4,5110.15
13:00,24,3.4,0.4,5111.34
13:01,24,3.6,0.45,5111.54
13:02,25,3.8,0.45,5109.81
13:03,27,3.8,0.45,5111.48
13:04,28,4.5,0.5,5110.69
13:05,29,4.2,0.45,5110.58
13:06,30,4.2,0.45,5111.1
13:07,29,4.2,0.45,5111.8
13:08,31,4.5,0.5,5110.84
13:09,32,5.2,0.6,5109.87
13:10,32,5.0,0.55,5109.64
13:11,30,4.8,0.55,5111.66
13:12,30,4.3,0.45,5110.75
13:13,31,4.3,0.45,5110.31
13:14,32,5.0,0.55,5111.43
13:15,33,4.9,0.55,5111.66
13:16,33,5.2,0.6,5112.66
13:17,33,5.1,0.6,5110.73
13:18,30,4.6,0.55,5110.26
13:19,29,4.2,0.5,5110.35
13:20,30,4.4,0.5,5110.57
13:21,29,4.1,0.5,5111.2
13:22,30,4.5,0.5,5111.49
13:23,32,4.6,0.5,5112.63
13:24,31,4.7,0.5,5111.92
13:25,32,4.7,0.5,5112.43
13:26,35,5.0,0.55,5113.18
13:27,38,6.0,0.65,5113.37
13:28,42,6.2,0.7,5112.61
13:29,41,6.4,1.1,5111.84
13:30,43,6.7,0.95,5111.97
13:31,45,5.5,1.4,5110.94
13:32,43,5.8,1.15,5111.97
13:33,40,6.3,0.95,5112.3
13:34,39,5.8,0.7,5113.33
13:35,40,6.1,0.8,5113.02
13:36,40,6.8,0.9,5113.97
13:37,40,6.3,0.8,5113.92
13:38,41,6.2,0.75,5112.84
13:39,43,6.5,0.8,5112.94
13:40,45,5.9,0.9,5112.3
