time,ask,high_option_ask,low_option_ask,spx_price
09:31,28,10.9,3.6,5078.14
09:32,26,9.2,2.8,5075.32
09:33,25,8.7,2.6,5073.44
09:34,25,7.8,2.2,5079.42
09:35,24,7.4,2.05,5082.93
09:36,23,6.5,1.8,5082.61
09:37,23,6.1,1.65,5081.3
09:38,22,6.5,1.75,5082.43
09:39,21,6.1,1.7,5084.8
09:40,22,5.7,1.55,5088.64
09:41,23,6.7,1.9,5083.57
09:42,23,6.8,1.95,5083.7
09:43,23,6.8,1.95,5084.42
09:44,22,6.5,1.8,5083.01
09:45,23,5.9,1.6,5085.25
09:46,24,7.0,2.0,5086.48
09:47,25,8.3,2.35,5086.6
09:48,25,8.2,2.4,5088.08
09:49,26,8.1,2.35,5085.92
09:50,25,8.2,2.4,5089.65
09:51,26,8.5,2.5,5093.84
09:52,28,9.1,2.75,5095.55
09:53,30,10.6,3.3,5093.49
09:54,29,10.4,3.3,5094.61
09:55,27,8.5,2.45,5095.48
09:56,28,8.4,2.45,5097.77
09:57,26,8.3,2.4,5095.22
09:58,26,7.6,2.15,5096.56
09:59,27,8.4,2.45,5095.43
10:00,25,8.5,2.5,5094.32
10:01,23,5.5,1.45,5094.97
10:02,21,5.8,1.55,5096.43
10:03,17,4.9,1.25,5097.35
10:04,17,4.1,1.05,5100.53
10:05,17,4.5,1.15,5101.01
10:06,18,4.7,1.25,5099.81
10:07,19,5.5,1.4,5095.05
10:08,20,5.0,1.3,5099.42
10:09,20,5.3,1.4,5101.63
10:10,22,5.5,1.45,5101.5
10:11,22,6.7,1.8,5102.38
10:12,22,5.9,1.55,5103.36
10:13,23,6.0,1.55,5104.91
10:14,24,6.5,1.7,5104.39
10:15,24,8.0,2.2,5104.38
10:16,24,5.9,1.5,5102.92
10:17,23,6.3,1.6,5104.88
10:18,21,6.1,1.55,5104.13
10:19,21,4.7,1.15,5103.41
10:20,22,6.3,1.65,5103.33
10:21,23,5.9,1.5,5101.99
10:22,25,6.4,1.65,5101.01
10:23,24,7.5,2.0,5101.54
10:24,22,5.8,1.45,5103.83
10:25,20,5.1,1.3,5104.53
10:26,19,5.0,1.25,5102.66
10:27,22,5.6,1.4,5103.12
10:28,22,6.3,1.65,5102.31
10:29,24,5.9,1.5,5099.75
10:30,27,8.4,2.3,5096.99
10:31,28,8.9,2.45,5094.4
10:32,24,8.7,2.35,5096.3
10:33,25,7.4,1.95,5100.6
10:34,24,7.3,1.9,5100.6
10:35,25,7.1,1.8,5101.44
10:36,25,7.4,1.85,5102.86
10:37,24,6.5,1.6,5100.97
10:38,25,6.9,1.7,5099.85
10:39,26,8.1,2.1,5099.98
10:40,25,7.3,1.85,5100.29
10:41,26,0.0,0.0,5100.88
10:42,29,8.4,2.2,5101.24
10:43,31,10.3,2.95,5101.6
10:44,30,10.8,3.3,5099.02
10:45,27,8.2,2.1,5099.13
10:46,27,7.7,1.95,5098.19
10:47,28,8.9,2.3,5098.66
10:48,26,7.7,1.95,5100.48
10:49,28,8.3,2.1,5102.25
10:50,27,8.3,2.1,5102.5
10:51,26,7.9,2.0,5098.52
10:52,25,7.5,1.85,5098.62
10:53,27,6.7,1.6,5099.77
10:54,28,8.6,2.2,5102.87
10:55,28,8.5,2.2,5104.58
10:56,29,8.6,2.2,5104.33
10:57,31,8.6,2.15,5104.88
10:58,31,10.1,2.65,5103.6
10:59,30,8.7,2.1,5103.75
11:00,28,8.7,2.1,5103.58
11:01,27,7.8,1.8,5104.64
11:02,25,6.8,1.55,5106.19
11:03,24,5.9,1.3,5108.54
11:04,22,5.1,1.1,5110.35
11:05,25,6.1,1.35,5107.21
11:06,25,6.1,1.35,5107.24
11:07,24,6.5,1.45,5105.09
11:08,26,6.3,1.4,5105.6
11:09,27,7.0,1.6,5104.73
11:10,27,7.0,1.55,5103.31
11:11,27,7.3,1.7,5101.79
11:12,25,6.3,1.4,5096.71
11:13,24,6.1,1.3,5095.26
11:14,23,5.5,1.15,5096.29
11:15,21,5.1,1.1,5096.72
11:16,19,3.9,0.75,5096.33
11:17,20,3.9,0.8,5096.5
11:18,22,4.8,1.0,5095.95
11:19,20,4.3,0.9,5096.96
11:20,19,4.1,0.8,5098.99
11:21,17,3.4,0.65,5097.43
11:22,12,2.35,0.5,5095.98
11:23,12,2.45,0.5,5096.04
11:24,12,2.5,0.5,5094.91
11:25,13,2.45,0.5,5095.8
11:26,13,2.8,0.6,5096.03
11:27,13,2.45,0.5,5097.41
11:28,12,2.45,0.5,5098.41
11:29,12,2.2,0.45,5099.32
11:30,11,2.35,0.45,5097.88
11:31,13,2.25,0.45,5096.83
