time,ask,high_option_ask,low_option_ask,spx_price
09:31,23,6.6,2.0,5078.14
09:32,22,6.9,2.15,5075.32
09:33,21,7.2,2.25,5073.44
09:34,18,6.2,1.95,5079.42
09:35,18,5.5,1.65,5082.93
09:36,17,5.7,1.75,5082.61
09:37,16,5.3,1.6,5081.3
09:38,17,4.9,1.5,5082.43
09:39,18,5.6,1.75,5084.8
09:40,16,5.2,1.55,5088.64
09:41,18,5.4,1.65,5083.57
09:42,18,5.9,1.8,5083.7
09:43,19,6.0,1.85,5084.42
09:44,19,6.2,1.9,5083.01
09:45,20,5.8,1.75,5085.25
09:46,23,7.9,2.5,5086.48
09:47,21,7.4,2.25,5086.6
09:48,22,7.6,2.3,5088.08
09:49,22,7.1,2.1,5085.92
09:50,22,7.5,2.25,5089.65
09:51,23,7.6,2.3,5093.84
09:52,22,7.8,2.4,5095.55
09:53,21,7.8,2.35,5093.49
09:54,21,6.7,1.95,5094.61
09:55,21,6.4,1.9,5095.48
09:56,19,6.1,1.75,5097.77
09:57,18,5.8,1.65,5095.22
09:58,16,5.0,1.4,5096.56
09:59,16,4.6,1.25,5095.43
10:00,16,4.1,1.15,5094.32
10:01,17,4.4,1.2,5094.97
10:02,17,4.8,1.35,5096.43
10:03,19,5.2,1.45,5097.35
10:04,22,6.9,2.0,5100.53
10:05,21,6.5,1.85,5101.01
10:06,20,5.6,1.55,5099.81
10:07,20,5.6,1.55,5095.05
10:08,18,5.5,1.5,5099.42
10:09,16,4.2,1.1,5101.63
10:10,16,4.1,1.05,5101.5
10:11,17,4.6,1.2,5102.38
10:12,17,4.7,1.25,5103.36
10:13,18,4.7,1.25,5104.91
10:14,17,4.7,1.25,5104.39
10:15,17,4.5,1.2,5104.38
10:16,17,4.8,1.25,5102.92
10:17,17,4.3,1.1,5104.88
10:18,18,4.5,1.2,5104.13
10:19,18,4.9,1.3,5103.41
10:20,19,5.2,1.35,5103.33
10:21,20,5.6,1.5,5101.99
10:22,18,5.3,1.4,5101.01
10:23,16,4.1,1.05,5101.54
10:24,13,3.6,0.9,5103.83
10:25,14,3.2,0.8,5104.53
10:26,14,3.2,0.8,5102.66
10:27,12,3.2,0.8,5103.12
10:28,13,3.2,0.8,5102.31
10:29,12,2.9,0.75,5099.75
10:30,11,2.5,0.65,5096.99
10:31,12,3.1,0.8,5094.4
10:32,12,2.85,0.75,5096.3
10:33,12,3.0,0.75,5100.6
10:34,11,2.85,0.75,5100.6
10:35,12,2.8,0.75,5101.44
10:36,13,3.3,0.85,5102.86
10:37,12,3.1,0.8,5100.97
10:38,10,2.7,0.7,5099.85
10:39,9,2.3,0.6,5099.98
10:40,10,2.35,0.6,5100.29
10:41,11,2.75,0.7,5100.88
10:42,11,2.7,0.7,5101.24
10:43,12,3.0,0.75,5101.6
10:44,11,2.85,0.75,5099.02
10:45,11,2.65,0.7,5099.13
10:46,10,2.55,0.65,5098.19
10:47,9,2.25,0.6,5098.66
10:48,8,2.15,0.55,5100.48
10:49,7,1.9,0.5,5102.25
10:50,7,1.9,0.55,5102.5
10:51,9,1.95,0.55,5098.52
10:52,9,2.15,0.6,5098.62
10:53,10,2.35,0.65,5099.77
10:54,10,2.55,0.7,5102.87
10:55,10,2.55,0.7,5104.58
10:56,10,2.5,0.7,5104.33
10:57,10,2.55,0.7,5104.88
10:58,11,2.45,0.7,5103.6
10:59,11,2.75,0.75,5103.75
11:00,12,2.55,0.7,5103.58
11:01,13,3.4,0.95,5104.64
11:02,13,3.1,0.85,5106.19
11:03,13,3.1,0.85,5108.54
11:04,12,3.2,0.85,5110.35
11:05,11,2.3,0.65,5107.21
11:06,11,2.4,0.65,5107.24
11:07,11,2.4,0.65,5105.09
11:08,11,2.5,0.7,5105.6
11:09,11,2.55,0.7,5104.73
11:10,13,2.8,0.75,5103.31
11:11,13,2.9,0.8,5101.79
11:12,13,2.85,0.75,5096.71
11:13,13,2.65,0.7,5095.26
11:14,14,3.2,0.85,5096.29
11:15,14,3.0,0.8,5096.72
11:16,14,3.3,0.85,5096.33
11:17,15,3.3,0.85,5096.5
11:18,15,3.3,0.85,5095.95
11:19,14,2.8,0.75,5096.96
11:20,14,3.1,0.8,5098.99
11:21,18,3.3,0.9,5097.43
11:22,20,4.6,1.25,5095.98
11:23,19,4.2,1.1,5096.04
11:24,19,4.0,1.05,5094.91
11:25,18,4.3,1.2,5095.8
11:26,18,3.8,1.0,5096.03
11:27,19,3.9,1.05,5097.41
11:28,18,3.9,1.0,5098.41
11:29,20,4.1,1.1,5099.32
11:30,21,4.5,1.2,5097.88
11:31,21,4.6,1.2,5096.83
11:32,21,4.0,1.05,5098.43
11:33,21,4.5,1.2,5098.14
11:34,20,3.9,1.0,5096.58
11:35,22,4.3,1.1,5096.85
11:36,23,5.2,1.4,5097.48
11:37,22,4.9,1.25,5097.42
11:38,22,4.6,1.15,5098.86
11:39,23,4.7,1.2,5098.45
11:40,22,4.9,1.2,5098.62
11:41,23,4.3,1.05,5097.95
11:42,23,5.0,1.25,5100.09
11:43,22,4.7,1.15,5100.31
11:44,22,4.4,1.05,5102.31
11:45,21,4.5,1.05,5104.06
11:46,21,4.2,1.0,5104.6
11:47,19,4.0,0.95,5103.07
11:48,19,3.6,0.85,5103.37
11:49,19,3.5,0.8,5105.34
11:50,20,3.9,0.9,5104.58
11:51,22,4.1,0.95,5103.64
11:52,22,4.4,1.0,5104.02
11:53,21,4.4,1.0,5102.53
11:54,19,3.7,0.8,5100.6
11:55,20,3.7,0.8,5101.35
11:56,21,4.1,0.9,5101.28
11:57,21,3.5,0.75,5101.05
11:58,20,4.1,0.9,5100.96
11:59,17,3.5,0.8,5102.13
12:00,15,3.1,0.7,5101.56
12:01,18,2.95,0.65,5098.16
12:02,18,3.5,0.8,5100.43
12:03,18,3.3,0.75,5100.18
