time,ask,high_option_ask,low_option_ask,spx_price
09:31,21,0.65,4.3,5078.14
09:32,19,0.55,3.6,5075.32
09:33,21,0.45,3.5,5073.44
09:34,20,0.45,3.5,5079.42
09:35,22,0.5,3.9,5082.93
09:36,21,0.5,3.7,5082.61
09:37,20,0.4,3.2,5081.3
09:38,22,0.4,3.2,5082.43
09:39,23,0.5,3.9,5084.8
09:40,24,0.5,3.7,5088.64
09:41,25,0.6,4.4,5083.57
09:42,26,0.55,4.1,5083.7
09:43,26,0.65,4.6,5084.42
09:44,26,0.6,4.2,5083.01
09:45,25,0.55,4.1,5085.25
09:46,25,0.65,4.5,5086.48
09:47,23,0.6,4.2,5086.6
09:48,20,0.5,3.1,5088.08
09:49,19,0.45,3.0,5085.92
09:50,20,0.45,3.2,5089.65
09:51,23,0.5,3.4,5093.84
09:52,25,0.6,4.5,5095.55
09:53,25,0.6,4.4,5093.49
09:54,25,0.55,4.1,5094.61
09:55,24,0.55,3.9,5095.48
09:56,23,0.5,3.5,5097.77
09:57,24,0.5,3.5,5095.22
09:58,24,0.5,3.8,5096.56
09:59,25,0.5,3.9,5095.43
10:00,25,0.55,4.1,5094.32
10:01,25,0.5,3.7,5094.97
10:02,26,0.5,4.0,5096.43
10:03,26,0.5,3.8,5097.35
10:04,26,0.5,4.1,5100.53
10:05,28,0.6,4.6,5101.01
10:06,29,0.55,4.3,5099.81
10:07,31,0.65,5.2,5095.05
10:08,31,0.6,4.8,5099.42
10:09,32,0.7,5.4,5101.63
10:10,32,0.65,5.3,5101.5
10:11,32,0.6,5.0,5102.38
10:12,36,0.7,5.7,5103.36
10:13,37,0.75,6.3,5104.91
10:14,38,0.8,6.4,5104.39
10:15,38,0.85,6.7,5104.38
10:16,38,0.75,6.3,5102.92
10:17,38,0.75,6.1,5104.88
10:18,37,0.7,6.1,5104.13
10:19,37,0.7,5.8,5103.41
10:20,37,0.65,5.9,5103.33
10:21,36,0.7,5.8,5101.99
10:22,38,0.75,6.2,5101.01
10:23,38,0.75,6.2,5101.54
10:24,38,0.7,6.1,5103.83
10:25,38,0.7,6.0,5104.53
10:26,39,0.9,7.3,5102.66
10:27,39,0.75,6.5,5103.12
10:28,38,0.8,6.6,5102.31
10:29,36,0.7,5.9,5099.75
10:30,36,0.65,5.6,5096.99
10:31,37,0.7,6.0,5094.4
10:32,37,0.65,5.7,5096.3
10:33,39,0.7,6.2,5100.6
10:34,40,0.7,6.4,5100.6
10:35,43,0.85,7.6,5101.44
10:36,43,1.0,8.2,5102.86
10:37,45,1.0,8.3,5100.97
10:38,46,1.4,7.1,5099.85
10:39,46,1.2,7.8,5099.98
10:40,47,1.3,7.3,5100.29
10:41,47,1.3,7.3,5100.88
10:42,47,1.25,7.4,5101.24
10:43,47,1.3,7.2,5101.6
10:44,47,1.45,6.6,5099.02
10:45,48,1.4,6.8,5099.13
10:46,48,1.35,6.8,5098.19
10:47,48,1.4,6.6,5098.66
10:48,48,1.35,6.7,5100.48
10:49,48,1.4,6.4,5102.25
10:50,49,1.5,6.1,5102.5
10:51,49,1.75,5.8,5098.52
10:52,50,1.8,5.4,5098.62
10:53,50,2.2,4.9,5099.77
10:54,50,2.3,4.7,5102.87
10:55,51,2.25,4.6,5104.58
10:56,50,2.35,4.6,5104.33
10:57,50,2.0,5.4,5104.88
10:58,50,1.75,5.7,5103.6
10:59,50,1.65,5.8,5103.75
11:00,50,1.8,5.3,5103.58
11:01,51,1.75,5.4,5104.64
11:02,50,1.7,5.5,5106.19
11:03,50,1.7,5.6,5108.54
11:04,50,1.6,5.8,5110.35
11:05,50,1.5,5.8,5107.21
11:06,49,1.3,6.6,5107.24
11:07,49,1.2,6.9,5105.09
11:08,49,1.1,7.1,5105.6
11:09,50,1.3,6.3,5104.73
11:10,50,1.25,6.2,5103.31
11:11,50,1.15,6.8,5101.79
11:12,49,1.15,6.8,5096.71
11:13,48,1.1,6.8,5095.26
11:14,48,1.1,6.8,5096.29
11:15,47,1.0,7.4,5096.72
11:16,49,1.1,6.6,5096.33
11:17,48,1.15,6.6,5096.5
11:18,48,1.1,6.8,5095.95
11:19,48,1.1,6.7,5096.96
11:20,49,1.05,6.9,5098.99
11:21,49,1.0,6.9,5097.43
11:22,50,1.1,6.2,5095.98
11:23,50,1.2,6.0,5096.04
11:24,51,1.2,5.9,5094.91
11:25,50,1.25,5.9,5095.8
11:26,50,1.05,6.6,5096.03
11:27,50,1.15,6.0,5097.41
11:28,50,1.05,6.4,5098.41
11:29,52,1.3,5.2,5099.32
11:30,53,1.4,5.0,5097.88
11:31,52,1.4,4.9,5096.83
11:32,52,1.2,5.6,5098.43
11:33,52,1.25,5.2,5098.14
11:34,52,1.2,5.3,5096.58
11:35,51,1.0,5.8,5096.85
11:36,52,1.1,5.7,5097.48
11:37,52,1.0,6.0,5097.42
11:38,53,1.15,5.1,5098.86
11:39,53,1.1,5.3,5098.45
11:40,53,1.2,5.1,5098.62
11:41,54,1.2,5.0,5097.95
11:42,55,1.45,4.2,5100.09
11:43,54,1.45,4.2,5100.31
11:44,54,1.4,4.3,5102.31
11:45,55,1.35,4.5,5104.06
11:46,56,1.4,4.4,5104.6
11:47,55,1.75,3.6,5103.07
11:48,58,1.9,3.5,5103.37
11:49,58,1.6,3.7,5105.34
11:50,58,1.8,3.4,5104.58
11:51,58,2.2,2.95,5103.64
11:52,58,1.95,3.2,5104.02
11:53,58,1.9,3.2,5102.53
11:54,59,1.55,3.7,5100.6
11:55,58,1.55,3.7,5101.35
11:56,58,1.65,3.5,5101.28
11:57,58,1.65,3.5,5101.05
11:58,58,1.35,3.9,5100.96
11:59,57,1.35,3.9,5102.13
12:00,56,1.15,4.8,5101.56
12:01,56,1.2,4.4,5098.16
12:02,56,1.2,4.3,5100.43
12:03,56,1.3,4.1,5100.18
12:04,57,1.15,4.4,5099.68
12:05,57,1.25,4.1,5101.02
12:06,57,1.15,4.3,5100.12
12:07,57,1.45,3.6,5099.99
12:08,57,1.25,4.0,5099.37
12:09,56,1.2,4.3,5100.68
12:10,56,1.05,4.7,5101.3
12:11,54,1.05,4.9,5102.18
12:12,55,0.95,5.0,5101.48
12:13,54,0.9,5.4,5101.65
12:14,53,0.85,5.6,5102.17
12:15,53,0.8,5.5,5102.88
12:16,52,0.75,5.9,5102.72
12:17,54,0.75,5.5,5102.82
12:18,50,0.65,6.0,5102.0
12:19,52,0.65,5.9,5102.54
12:20,53,0.8,5.3,5103.01
12:21,53,0.7,5.6,5102.08
12:22,52,0.75,5.4,5103.19
12:23,50,0.65,6.2,5103.72
12:24,47,0.5,6.5,5103.31
12:25,48,0.6,6.6,5103.54
12:26,49,0.55,6.9,5104.82
12:27,51,0.55,6.6,5103.53
12:28,51,0.65,6.1,5104.23
12:29,51,0.6,6.2,5103.75
12:30,49,0.6,6.3,5104.33
12:31,49,0.55,6.9,5103.99
12:32,52,0.6,6.3,5102.53
12:33,53,0.7,5.3,5103.29
12:34,50,0.55,6.1,5104.29
12:35,48,0.55,6.6,5105.56
12:36,49,0.5,6.6,5105.28
12:37,52,0.6,5.7,5106.24
12:38,52,0.55,6.2,5106.89
12:39,52,0.65,5.7,5107.54
12:40,52,0.6,5.7,5108.19
12:41,53,0.65,5.6,5108.16
12:42,53,0.6,5.8,5108.06
12:43,54,0.65,5.5,5107.87
12:44,54,0.65,5.1,5106.11
12:45,56,0.65,4.9,5107.04
12:46,56,0.75,4.5,5106.98
12:47,56,0.7,4.7,5107.84
12:48,58,0.8,4.3,5106.24
12:49,58,0.85,3.9,5107.24
12:50,59,0.85,3.8,5107.4
12:51,59,0.9,3.5,5108.02
12:52,59,0.85,3.7,5107.74
12:53,59,0.75,3.9,5108.06
12:54,59,0.7,4.4,5108.3
12:55,59,0.75,4.1,5108.57
12:56,59,0.7,4.3,5109.95
12:57,59,0.7,4.4,5109.95
12:58,59,0.7,4.3,5110.32
12:59,60,0.75,4.1,5110.15
13:00,60,0.85,3.6,5111.34
13:01,61,0.8,3.6,5111.54
13:02,61,0.85,3.4,5109.81
13:03,62,0.8,3.4,5111.48
13:04,62,0.8,3.4,5110.69
13:05,62,0.8,3.3,5110.58
13:06,62,0.85,3.2,5111.1
13:07,62,0.85,3.2,5111.8
13:08,63,0.85,3.1,5110.84
13:09,64,0.9,2.85,5109.87
13:10,64,0.95,2.65,5109.64
13:11,64,0.85,2.95,5111.66
13:12,64,0.85,2.9,5110.75
13:13,64,0.9,2.75,5110.31
