time,ask,high_option_ask,low_option_ask,spx_price
09:31,30,0.45,4.4,5078.14
09:32,33,0.6,5.7,5075.32
09:33,34,0.65,6.3,5073.44
09:34,35,0.65,6.3,5079.42
09:35,36,0.6,6.5,5082.93
09:36,37,0.6,6.9,5082.61
09:37,37,0.6,6.5,5081.3
09:38,37,0.6,6.6,5082.43
09:39,35,0.65,7.0,5084.8
09:40,36,0.55,5.9,5088.64
09:41,36,0.65,6.5,5083.57
09:42,36,0.65,6.6,5083.7
09:43,36,0.6,6.3,5084.42
09:44,36,0.6,6.2,5083.01
09:45,37,0.65,6.2,5085.25
09:46,37,0.65,6.3,5086.48
09:47,35,0.6,6.1,5086.6
09:48,36,0.6,5.8,5088.08
09:49,36,0.6,5.9,5085.92
09:50,36,0.55,5.7,5089.65
09:51,38,0.6,6.0,5093.84
09:52,38,0.6,6.2,5095.55
09:53,38,0.6,6.1,5093.49
09:54,39,0.6,6.2,5094.61
09:55,39,0.65,6.6,5095.48
09:56,38,0.5,5.6,5097.77
09:57,38,0.6,6.1,5095.22
09:58,39,0.6,6.3,5096.56
09:59,39,0.55,6.0,5095.43
10:00,39,0.55,6.3,5094.32
10:01,39,0.55,6.0,5094.97
10:02,38,0.5,5.8,5096.43
10:03,38,0.5,5.9,5097.35
10:04,38,0.5,5.8,5100.53
10:05,37,0.5,5.6,5101.01
10:06,35,0.5,5.4,5099.81
10:07,34,0.45,4.8,5095.05
10:08,36,0.45,5.0,5099.42
10:09,38,0.55,5.8,5101.63
10:10,39,0.5,5.8,5101.5
10:11,39,0.55,6.2,5102.38
10:12,38,0.45,5.7,5103.36
10:13,38,0.45,5.1,5104.91
10:14,35,0.4,5.2,5104.39
10:15,36,0.45,5.2,5104.38
10:16,37,0.45,5.2,5102.92
10:17,36,0.45,5.2,5104.88
10:18,36,0.4,5.0,5104.13
10:19,36,0.4,4.8,5103.41
10:20,34,0.4,4.7,5103.33
10:21,32,0.4,4.7,5101.99
10:22,34,0.35,4.5,5101.01
10:23,35,0.4,5.0,5101.54
10:24,35,0.35,4.8,5103.83
10:25,34,0.35,4.9,5104.53
10:26,33,0.35,4.3,5102.66
10:27,33,0.3,4.1,5103.12
10:28,34,0.35,4.2,5102.31
