time,ask,high_option_ask,low_option_ask,spx_price
09:31,19,3.6,1.0,5078.14
09:32,11,2.8,0.75,5075.32
09:33,10,2.6,0.65,5073.44
09:34,10,2.2,0.55,5079.42
09:35,9,2.05,0.5,5082.93
09:36,8,1.8,0.45,5082.61
09:37,8,1.65,0.4,5081.3
09:38,7,1.75,0.45,5082.43
09:39,7,1.7,0.4,5084.8
09:40,8,1.55,0.4,5088.64
09:41,8,1.9,0.5,5083.57
09:42,8,1.95,0.5,5083.7
09:43,7,1.95,0.5,5084.42
09:44,7,1.8,0.45,5083.01
09:45,8,1.6,0.4,5085.25
09:46,8,2.0,0.5,5086.48
09:47,9,2.35,0.6,5086.6
09:48,9,2.4,0.6,5088.08
09:49,9,2.35,0.6,5085.92
09:50,9,2.4,0.6,5089.65
09:51,10,2.5,0.6,5093.84
09:52,11,2.75,0.7,5095.55
09:53,13,3.3,0.85,5093.49
09:54,13,3.3,0.8,5094.61
09:55,11,2.45,0.6,5095.48
09:56,11,2.45,0.6,5097.77
09:57,10,2.4,0.6,5095.22
09:58,9,2.15,0.55,5096.56
09:59,10,2.45,0.6,5095.43
10:00,9,2.5,0.65,5094.32
10:01,7,1.45,0.35,5094.97
10:02,6,1.55,0.4,5096.43
10:03,5,1.25,0.35,5097.35
10:04,5,1.05,0.3,5100.53
10:05,5,1.15,0.3,5101.01
10:06,6,1.25,0.35,5099.81
10:07,6,1.4,0.4,5095.05
10:08,6,1.3,0.35,5099.42
10:09,6,1.4,0.4,5101.63
10:10,6,1.45,0.4,5101.5
10:11,6,1.8,0.5,5102.38
10:12,6,1.55,0.4,5103.36
10:13,6,1.55,0.45,5104.91
10:14,8,1.7,0.45,5104.39
10:15,8,2.2,0.55,5104.38
10:16,7,1.5,0.4,5102.92
10:17,7,1.6,0.45,5104.88
10:18,6,1.55,0.4,5104.13
10:19,6,1.15,0.3,5103.41
10:20,7,1.65,0.4,5103.33
10:21,7,1.5,0.4,5101.99
10:22,8,1.65,0.45,5101.01
10:23,8,2.0,0.5,5101.54
10:24,6,1.45,0.4,5103.83
10:25,6,1.3,0.35,5104.53
10:26,5,1.25,0.35,5102.66
10:27,7,1.4,0.35,5103.12
10:28,7,1.65,0.45,5102.31
10:29,8,1.5,0.4,5099.75
10:30,9,2.3,0.55,5096.99
10:31,11,2.45,0.6,5094.4
10:32,8,2.35,0.6,5096.3
10:33,8,1.95,0.5,5100.6
10:34,8,1.9,0.45,5100.6
10:35,8,1.8,0.45,5101.44
10:36,8,1.85,0.45,5102.86
10:37,8,1.6,0.4,5100.97
10:38,9,1.7,0.4,5099.85
10:39,9,2.1,0.5,5099.98
10:40,9,1.85,0.45,5100.29
10:41,9,0.0,0.0,5100.88
10:42,11,2.2,0.5,5101.24
10:43,13,2.95,0.8,5101.6
10:44,13,3.3,0.8,5099.02
10:45,10,2.1,0.5,5099.13
10:46,10,1.95,0.5,5098.19
10:47,10,2.3,0.55,5098.66
10:48,9,1.95,0.5,5100.48
10:49,11,2.1,0.5,5102.25
10:50,10,2.1,0.5,5102.5
10:51,10,2.0,0.5,5098.52
10:52,9,1.85,0.45,5098.62
10:53,9,1.6,0.4,5099.77
10:54,10,2.2,0.5,5102.87
10:55,10,2.2,0.5,5104.58
10:56,10,2.2,0.5,5104.33
10:57,11,2.15,0.5,5104.88
10:58,13,2.65,0.6,5103.6
10:59,12,2.1,0.45,5103.75
11:00,10,2.1,0.45,5103.58
11:01,10,1.8,0.4,5104.64
11:02,8,1.55,0.35,5106.19
11:03,7,1.3,0.3,5108.54
11:04,6,1.1,0.3,5110.35
11:05,7,1.35,0.35,5107.21
11:06,7,1.35,0.3,5107.24
11:07,7,1.45,0.35,5105.09
11:08,8,1.4,0.35,5105.6
11:09,9,1.6,0.35,5104.73
11:10,8,1.55,0.35,5103.31
11:11,8,1.7,0.4,5101.79
11:12,8,1.4,0.35,5096.71
11:13,8,1.3,0.3,5095.26
11:14,7,1.15,0.3,5096.29
11:15,5,1.1,0.25,5096.72
11:16,4,0.75,0.25,5096.33
11:17,5,0.8,0.2,5096.5
11:18,5,1.0,0.25,5095.95
11:19,5,0.9,0.25,5096.96
11:20,4,0.8,0.2,5098.99
11:21,3,0.65,0.2,5097.43
11:22,3,0.5,0.2,5095.98
11:23,3,0.5,0.15,5096.04
11:24,3,0.5,0.15,5094.91
11:25,3,0.5,0.15,5095.8
11:26,3,0.6,0.2,5096.03
11:27,3,0.5,0.15,5097.41
11:28,3,0.5,0.15,5098.41
11:29,3,0.45,0.15,5099.32
11:30,2,0.45,0.15,5097.88
11:31,2,0.45,0.15,5096.83
11:32,2,0.5,0.15,5098.43
11:33,2,0.5,0.15,5098.14
11:34,2,0.5,0.15,5096.58
11:35,2,0.55,0.2,5096.85
11:36,3,0.6,0.2,5097.48
11:37,4,0.7,0.2,5097.42
11:38,4,0.95,0.25,5098.86
11:39,4,0.75,0.25,5098.45
11:40,4,0.8,0.25,5098.62
