time,ask,high_option_ask,low_option_ask,spx_price
09:31,35,10.9,3.6,5078.14
09:32,32,10.3,2.9,5075.32
09:33,32,8.5,2.2,5073.44
09:34,31,8.7,2.25,5079.42
09:35,30,9.4,2.45,5082.93
09:36,32,9.7,2.55,5082.61
09:37,31,9.9,2.55,5081.3
09:38,32,9.4,2.35,5082.43
09:39,33,11.1,2.85,5084.8
09:40,32,9.6,2.45,5088.64
09:41,32,8.9,2.2,5083.57
09:42,31,8.9,2.2,5083.7
09:43,32,8.6,2.15,5084.42
09:44,32,8.8,2.1,5083.01
09:45,31,8.9,2.15,5085.25
09:46,30,7.6,1.65,5086.48
09:47,30,7.4,1.55,5086.6
09:48,29,7.2,1.55,5088.08
09:49,28,6.9,1.45,5085.92
09:50,27,6.2,1.3,5089.65
09:51,26,6.2,1.25,5093.84
09:52,26,5.7,1.15,5095.55
09:53,28,6.5,1.4,5093.49
09:54,28,6.6,1.4,5094.61
09:55,26,5.7,1.15,5095.48
09:56,26,6.0,1.25,5097.77
09:57,26,6.1,1.25,5095.22
09:58,28,6.7,1.45,5096.56
09:59,28,6.4,1.35,5095.43
10:00,25,6.4,1.35,5094.32
10:01,27,6.4,1.35,5094.97
10:02,27,5.7,1.15,5096.43
10:03,27,5.9,1.25,5097.35
10:04,27,6.0,1.3,5100.53
10:05,28,6.2,1.35,5101.01
10:06,29,6.3,1.35,5099.81
10:07,28,6.5,1.4,5095.05
10:08,28,6.2,1.3,5099.42
10:09,28,5.6,1.15,5101.63
10:10,26,5.6,1.1,5101.5
10:11,26,5.5,1.1,5102.38
10:12,27,5.6,1.1,5103.36
10:13,28,5.8,1.15,5104.91
10:14,30,6.2,1.2,5104.39
10:15,30,5.9,1.1,5104.38
10:16,34,8.0,1.65,5102.92
10:17,31,7.2,1.45,5104.88
10:18,29,5.9,1.1,5104.13
10:19,29,6.3,1.25,5103.41
10:20,29,5.9,1.15,5103.33
10:21,30,6.3,1.2,5101.99
10:22,31,6.4,1.2,5101.01
10:23,30,6.4,1.2,5101.54
10:24,30,5.9,1.1,5103.83
10:25,29,5.9,1.05,5104.53
10:26,27,5.0,0.85,5102.66
10:27,28,4.7,0.8,5103.12
10:28,28,4.7,0.75,5102.31
10:29,28,4.9,0.8,5099.75
10:30,29,4.8,0.8,5096.99
10:31,29,4.9,0.8,5094.4
10:32,29,5.1,0.8,5096.3
10:33,29,4.8,0.75,5100.6
10:34,28,4.7,0.7,5100.6
10:35,27,4.6,0.7,5101.44
10:36,27,4.5,0.7,5102.86
10:37,28,4.7,0.7,5100.97
10:38,27,4.5,0.7,5099.85
10:39,25,4.3,0.7,5099.98
10:40,25,3.8,0.6,5100.29
10:41,26,3.9,0.6,5100.88
10:42,27,4.7,0.75,5101.24
10:43,28,4.3,0.65,5101.6
10:44,28,4.4,0.65,5099.02
10:45,29,4.4,0.65,5099.13
10:46,30,4.8,0.7,5098.19
10:47,30,4.7,0.65,5098.66
10:48,28,4.3,0.6,5100.48
10:49,28,4.0,0.55,5102.25
10:50,30,4.4,0.6,5102.5
10:51,33,5.3,0.7,5098.52
10:52,31,5.4,0.75,5098.62
10:53,33,5.2,0.7,5099.77
10:54,33,5.6,0.75,5102.87
10:55,33,5.2,0.7,5104.58
10:56,34,5.6,0.75,5104.33
10:57,34,5.4,0.7,5104.88
10:58,34,5.5,0.75,5103.6
10:59,34,5.5,0.7,5103.75
11:00,34,5.4,0.7,5103.58
11:01,33,4.8,0.6,5104.64
11:02,32,4.7,0.6,5106.19
11:03,29,3.8,0.45,5108.54
11:04,29,3.9,0.5,5110.35
11:05,28,4.0,0.5,5107.21
11:06,28,4.0,0.5,5107.24
11:07,28,3.8,0.5,5105.09
11:08,28,3.7,0.5,5105.6
11:09,28,3.9,0.5,5104.73
11:10,28,4.0,0.5,5103.31
11:11,29,4.1,0.5,5101.79
11:12,29,3.9,0.5,5096.71
11:13,29,3.8,0.5,5095.26
11:14,29,4.0,0.5,5096.29
11:15,30,4.1,0.5,5096.72
11:16,30,4.3,0.55,5096.33
11:17,30,4.2,0.55,5096.5
11:18,30,4.3,0.55,5095.95
11:19,32,4.5,0.55,5096.96
11:20,32,5.0,0.65,5098.99
11:21,31,4.4,0.5,5097.43
11:22,30,4.3,0.5,5095.98
11:23,28,4.0,0.5,5096.04
11:24,27,3.6,0.5,5094.91
11:25,27,3.7,0.5,5095.8
11:26,27,3.7,0.5,5096.03
11:27,26,3.5,0.5,5097.41
11:28,25,3.2,0.45,5098.41
11:29,24,3.2,0.45,5099.32
11:30,25,3.2,0.45,5097.88
11:31,24,3.1,0.4,5096.83
11:32,24,3.3,0.45,5098.43
11:33,25,3.2,0.4,5098.14
11:34,25,3.2,0.4,5096.58
11:35,26,3.4,0.4,5096.85
11:36,28,3.7,0.45,5097.48
11:37,27,3.7,0.45,5097.42
11:38,26,3.5,0.4,5098.86
11:39,26,3.2,0.4,5098.45
11:40,25,3.1,0.35,5098.62
11:41,25,2.95,0.35,5097.95
11:42,25,3.1,0.35,5100.09
11:43,24,2.95,0.35,5100.31
11:44,23,2.65,0.3,5102.31
11:45,23,2.85,0.3,5104.06
11:46,25,2.95,0.35,5104.6
11:47,26,3.1,0.35,5103.07
11:48,26,3.2,0.35,5103.37
11:49,25,3.1,0.35,5105.34
11:50,25,3.0,0.35,5104.58
11:51,25,2.95,0.35,5103.64
11:52,25,3.2,0.35,5104.02
11:53,24,2.9,0.35,5102.53
11:54,24,3.1,0.35,5100.6
11:55,23,2.75,0.3,5101.35
11:56,23,2.65,0.3,5101.28
11:57,23,2.8,0.3,5101.05
11:58,23,2.55,0.3,5100.96
11:59,26,2.8,0.3,5102.13
12:00,28,3.4,0.35,5101.56
12:01,26,2.9,0.35,5098.16
12:02,25,2.6,0.3,5100.43
12:03,27,3.1,0.35,5100.18
12:04,29,3.2,0.35,5099.68
12:05,30,3.3,0.35,5101.02
12:06,32,3.7,0.35,5100.12
12:07,33,4.1,0.4,5099.99
12:08,32,3.8,0.4,5099.37
12:09,31,3.6,0.35,5100.68
12:10,34,4.1,0.4,5101.3
12:11,37,4.3,0.4,5102.18
12:12,38,4.5,0.45,5101.48
12:13,35,4.4,0.4,5101.65
12:14,33,3.6,0.35,5102.17
12:15,33,3.7,0.35,5102.88
12:16,33,3.9,0.35,5102.72
12:17,33,4.1,0.4,5102.82
12:18,35,4.0,0.35,5102.0
12:19,36,4.9,0.45,5102.54
12:20,37,4.5,0.45,5103.01
12:21,36,4.6,0.45,5102.08
12:22,35,4.2,0.4,5103.19
12:23,34,4.3,0.4,5103.72
