time,ask,high_option_ask,low_option_ask,spx_price
09:37,25,13.0,8.9,5081.3
09:38,25,13.6,8.4,5082.43
09:39,25,13.8,8.1,5084.8
09:40,25,13.7,8.0,5088.64
09:41,26,14.7,7.4,5083.57
09:42,26,14.1,7.6,5083.7
09:43,26,14.8,7.2,5084.42
09:44,26,15.1,6.9,5083.01
09:45,26,15.1,7.0,5085.25
09:46,26,15.4,6.3,5086.48
09:47,25,15.2,6.3,5086.6
09:48,25,15.7,6.5,5088.08
09:49,25,15.3,6.3,5085.92
09:50,24,15.4,6.4,5089.65
09:51,24,14.8,6.1,5093.84
09:52,25,14.5,5.9,5095.55
09:53,25,15.1,6.2,5093.49
09:54,25,15.2,6.2,5094.61
09:55,25,15.3,6.3,5095.48
09:56,25,15.5,6.4,5097.77
09:57,25,15.1,6.2,5095.22
09:58,25,15.7,6.4,5096.56
09:59,25,15.2,6.2,5095.43
10:00,25,15.0,6.1,5094.32
10:01,25,15.5,6.4,5094.97
10:02,25,14.4,5.9,5096.43
10:03,25,14.5,5.9,5097.35
10:04,25,14.2,5.8,5100.53
10:05,24,14.0,5.7,5101.01
10:06,24,13.0,5.2,5099.81
10:07,24,12.6,5.1,5095.05
10:08,24,12.7,5.0,5099.42
10:09,24,13.1,5.2,5101.63
10:10,24,12.5,4.9,5101.5
10:11,24,12.8,5.1,5102.38
10:12,24,13.1,5.2,5103.36
10:13,24,13.0,5.2,5104.91
10:14,24,12.7,5.1,5104.39
10:15,24,13.0,5.2,5104.38
10:16,24,12.8,5.2,5102.92
10:17,23,12.6,5.1,5104.88
10:18,23,12.8,5.2,5104.13
10:19,24,12.8,5.2,5103.41
10:20,24,13.1,5.3,5103.33
10:21,23,12.6,5.0,5101.99
10:22,23,12.5,5.1,5101.01
10:23,24,12.8,5.2,5101.54
10:24,24,13.7,5.6,5103.83
10:25,24,14.0,5.7,5104.53
10:26,25,14.2,5.8,5102.66
10:27,24,13.6,5.5,5103.12
10:28,24,13.4,5.4,5102.31
10:29,25,14.0,5.7,5099.75
10:30,24,13.9,5.7,5096.99
10:31,24,13.3,5.4,5094.4
10:32,24,12.8,5.2,5096.3
10:33,24,12.9,5.2,5100.6
10:34,24,13.1,5.3,5100.6
10:35,24,12.8,5.2,5101.44
10:36,24,13.0,5.2,5102.86
10:37,25,12.9,5.2,5100.97
10:38,24,12.9,5.2,5099.85
10:39,24,12.7,5.1,5099.98
10:40,23,12.4,5.0,5100.29
10:41,24,11.7,4.7,5100.88
10:42,24,11.7,4.7,5101.24
10:43,24,12.1,4.8,5101.6
10:44,24,12.6,5.0,5099.02
10:45,24,13.0,5.2,5099.13
10:46,24,13.1,5.2,5098.19
10:47,24,12.9,5.1,5098.66
10:48,24,12.5,5.0,5100.48
10:49,24,12.5,5.0,5102.25
10:50,24,12.4,5.0,5102.5
10:51,24,12.6,5.1,5098.52
10:52,24,12.9,5.2,5098.62
10:53,24,12.9,5.2,5099.77
10:54,24,12.8,5.2,5102.87
10:55,24,13.2,5.4,5104.58
10:56,25,13.7,5.6,5104.33
10:57,25,13.4,5.4,5104.88
10:58,24,13.5,5.4,5103.6
10:59,24,13.1,5.3,5103.75
11:00,24,13.2,5.3,5103.58
11:01,24,13.6,5.5,5104.64
11:02,24,13.5,5.5,5106.19
11:03,24,12.7,5.1,5108.54
11:04,24,12.5,5.0,5110.35
11:05,25,13.1,5.4,5107.21
11:06,25,13.7,5.6,5107.24
11:07,25,13.2,5.4,5105.09
11:08,25,13.0,5.3,5105.6
11:09,25,12.8,5.1,5104.73
11:10,25,12.4,4.9,5103.31
11:11,25,12.2,4.8,5101.79
11:12,24,11.3,4.3,5096.71
11:13,24,11.6,4.4,5095.26
11:14,24,11.5,4.4,5096.29
11:15,23,10.7,4.0,5096.72
11:16,23,10.1,3.8,5096.33
11:17,23,9.9,3.7,5096.5
11:18,22,9.8,3.7,5095.95
11:19,23,10.0,3.7,5096.96
11:20,22,9.9,3.7,5098.99
11:21,22,9.5,3.6,5097.43
11:22,21,9.3,3.5,5095.98
11:23,21,9.4,3.5,5096.04
11:24,20,9.2,3.5,5094.91
11:25,21,9.1,3.5,5095.8
11:26,21,8.9,3.4,5096.03
11:27,21,9.1,3.6,5097.41
11:28,21,9.9,3.9,5098.41
11:29,22,10.2,4.0,5099.32
11:30,22,10.0,3.9,5097.88
11:31,22,9.8,3.8,5096.83
11:32,22,9.8,3.8,5098.43
11:33,22,10.2,3.9,5098.14
11:34,22,10.0,3.8,5096.58
11:35,22,10.4,4.0,5096.85
11:36,22,9.9,3.8,5097.48
11:37,22,10.0,3.8,5097.42
11:38,22,10.2,3.9,5098.86
11:39,22,10.3,4.0,5098.45
11:40,22,10.5,4.1,5098.62
11:41,22,10.3,4.0,5097.95
11:42,22,10.4,4.0,5100.09
11:43,21,10.2,3.9,5100.31
11:44,22,10.1,3.9,5102.31
11:45,22,11.0,4.3,5104.06
11:46,22,10.6,4.1,5104.6
11:47,22,11.0,4.2,5103.07
11:48,22,10.9,4.2,5103.37
11:49,22,10.8,4.2,5105.34
11:50,22,10.5,4.1,5104.58
11:51,22,10.7,4.1,5103.64
11:52,22,10.7,4.1,5104.02
11:53,22,10.7,4.1,5102.53
