time,ask,high_option_ask,low_option_ask,spx_price
09:31,12,2.0,0.45,5078.14
09:32,9,1.6,0.4,5075.32
09:33,9,1.6,0.4,5073.44
09:34,10,1.4,0.35,5079.42
09:35,10,1.45,0.35,5082.93
09:36,11,1.65,0.35,5082.61
09:37,12,2.05,0.4,5081.3
09:38,13,2.2,0.45,5082.43
09:39,14,2.35,0.45,5084.8
09:40,13,2.2,0.45,5088.64
09:41,11,1.85,0.35,5083.57
09:42,10,1.5,0.3,5083.7
09:43,9,1.45,0.3,5084.42
09:44,9,1.4,0.3,5083.01
09:45,8,1.3,0.25,5085.25
09:46,7,1.2,0.25,5086.48
09:47,7,1.05,0.25,5086.6
09:48,8,1.05,0.2,5088.08
09:49,8,1.2,0.25,5085.92
09:50,10,1.5,0.3,5089.65
09:51,11,1.75,0.3,5093.84
09:52,11,1.7,0.3,5095.55
09:53,11,1.85,0.35,5093.49
09:54,11,1.55,0.3,5094.61
09:55,10,1.65,0.3,5095.48
09:56,8,1.3,0.25,5097.77
09:57,7,1.05,0.2,5095.22
09:58,8,1.0,0.2,5096.56
09:59,9,1.3,0.25,5095.43
10:00,9,1.1,0.2,5094.32
10:01,10,1.2,0.25,5094.97
10:02,9,1.35,0.25,5096.43
10:03,11,1.65,0.3,5097.35
10:04,11,1.6,0.25,5100.53
10:05,12,1.65,0.3,5101.01
10:06,13,1.95,0.3,5099.81
10:07,12,1.85,0.3,5095.05
10:08,13,1.65,0.25,5099.42
10:09,12,1.8,0.3,5101.63
10:10,11,1.6,0.3,5101.5
10:11,11,1.5,0.25,5102.38
10:12,11,1.45,0.25,5103.36
10:13,11,1.45,0.25,5104.91
10:14,12,1.35,0.25,5104.39
10:15,13,1.75,0.25,5104.38
10:16,13,1.85,0.3,5102.92
10:17,15,2.05,0.3,5104.88
10:18,16,2.55,0.35,5104.13
10:19,15,2.2,0.3,5103.41
10:20,16,2.2,0.3,5103.33
10:21,15,2.45,0.35,5101.99
10:22,14,1.8,0.3,5101.01
10:23,14,2.0,0.3,5101.54
10:24,13,1.8,0.3,5103.83
10:25,14,1.8,0.3,5104.53
10:26,12,1.95,0.3,5102.66
10:27,11,1.4,0.25,5103.12
10:28,12,1.6,0.25,5102.31
10:29,13,1.55,0.25,5099.75
10:30,14,1.8,0.3,5096.99
10:31,13,1.9,0.3,5094.4
10:32,13,1.65,0.25,5096.3
10:33,12,1.75,0.3,5100.6
10:34,11,1.4,0.25,5100.6
10:35,11,1.35,0.25,5101.44
10:36,13,1.55,0.25,5102.86
10:37,16,2.1,0.3,5100.97
10:38,17,2.25,0.35,5099.85
10:39,18,2.55,0.35,5099.98
10:40,16,2.3,0.35,5100.29
10:41,15,2.05,0.3,5100.88
10:42,16,2.0,0.3,5101.24
10:43,15,1.85,0.3,5101.6
10:44,16,2.15,0.35,5099.02
10:45,15,1.9,0.3,5099.13
10:46,15,1.7,0.3,5098.19
10:47,15,1.75,0.3,5098.66
10:48,17,2.25,0.35,5100.48
10:49,15,2.2,0.35,5102.25
10:50,13,1.75,0.3,5102.5
10:51,11,1.4,0.25,5098.52
10:52,10,1.25,0.25,5098.62
10:53,10,1.2,0.25,5099.77
10:54,9,1.1,0.25,5102.87
10:55,9,1.1,0.25,5104.58
10:56,8,1.0,0.2,5104.33
10:57,10,1.2,0.25,5104.88
10:58,9,1.3,0.25,5103.6
10:59,8,1.05,0.2,5103.75
11:00,9,1.1,0.25,5103.58
11:01,8,1.15,0.25,5104.64
11:02,8,1.05,0.25,5106.19
11:03,8,1.2,0.25,5108.54
11:04,10,1.2,0.25,5110.35
11:05,10,1.4,0.25,5107.21
11:06,10,1.4,0.25,5107.24
11:07,11,1.25,0.25,5105.09
11:08,10,1.4,0.25,5105.6
11:09,12,1.4,0.25,5104.73
11:10,10,1.45,0.25,5103.31
11:11,8,1.15,0.25,5101.79
11:12,8,1.0,0.2,5096.71
11:13,11,1.1,0.2,5095.26
11:14,15,1.8,0.3,5096.29
11:15,17,2.35,0.35,5096.72
11:16,15,2.25,0.35,5096.33
11:17,15,1.95,0.3,5096.5
11:18,16,2.25,0.35,5095.95
11:19,15,2.1,0.35,5096.96
11:20,15,1.75,0.3,5098.99
11:21,16,2.1,0.35,5097.43
11:22,16,2.3,0.35,5095.98
11:23,16,2.1,0.35,5096.04
11:24,16,2.3,0.35,5094.91
11:25,16,2.0,0.35,5095.8
11:26,16,2.2,0.35,5096.03
11:27,15,2.0,0.35,5097.41
11:28,14,2.2,0.35,5098.41
11:29,13,1.6,0.3,5099.32
11:30,12,1.6,0.3,5097.88
11:31,10,1.45,0.25,5096.83
11:32,10,1.15,0.25,5098.43
11:33,10,1.15,0.25,5098.14
11:34,12,1.35,0.25,5096.58
11:35,12,1.55,0.25,5096.85
11:36,14,1.6,0.3,5097.48
11:37,14,1.75,0.3,5097.42
11:38,14,1.75,0.3,5098.86
11:39,14,1.75,0.3,5098.45
11:40,11,1.55,0.3,5098.62
11:41,9,1.05,0.2,5097.95
11:42,8,1.1,0.25,5100.09
11:43,8,1.0,0.2,5100.31
11:44,7,0.95,0.2,5102.31
11:45,7,0.8,0.2,5104.06
11:46,6,0.8,0.2,5104.6
11:47,6,0.75,0.2,5103.07
11:48,6,0.75,0.2,5103.37
11:49,6,0.75,0.2,5105.34
11:50,6,0.75,0.2,5104.58
11:51,6,0.75,0.2,5103.64
11:52,6,0.7,0.15,5104.02
11:53,6,0.75,0.15,5102.53
11:54,6,0.65,0.2,5100.6
11:55,6,0.65,0.15,5101.35
11:56,5,0.7,0.15,5101.28
11:57,5,0.65,0.15,5101.05
11:58,5,0.65,0.2,5100.96
11:59,5,0.7,0.2,5102.13
12:00,4,0.65,0.15,5101.56
12:01,5,0.6,0.15,5098.16
12:02,4,0.65,0.2,5100.43
12:03,3,0.5,0.15,5100.18
