time,ask,high_option_ask,low_option_ask,spx_price
09:31,4,0.1,0.4,5078.14
09:32,4,0.1,0.45,5075.32
09:33,4,0.1,0.35,5073.44
09:34,4,0.1,0.35,5079.42
09:35,4,0.1,0.35,5082.93
09:36,4,0.1,0.4,5082.61
09:37,4,0.1,0.35,5081.3
09:38,4,0.1,0.35,5082.43
09:39,4,0.1,0.35,5084.8
09:40,4,0.1,0.35,5088.64
09:41,4,0.1,0.4,5083.57
09:42,6,0.1,0.45,5083.7
09:43,6,0.15,0.55,5084.42
09:44,6,0.1,0.55,5083.01
09:45,6,0.1,0.6,5085.25
09:46,7,0.15,0.65,5086.48
09:47,8,0.15,0.65,5086.6
09:48,8,0.15,0.7,5088.08
09:49,8,0.15,0.7,5085.92
09:50,8,0.15,0.65,5089.65
09:51,6,0.15,0.6,5093.84
09:52,6,0.1,0.55,5095.55
09:53,7,0.1,0.5,5093.49
09:54,7,0.1,0.55,5094.61
09:55,7,0.1,0.6,5095.48
09:56,8,0.1,0.6,5097.77
09:57,8,0.1,0.65,5095.22
09:58,8,0.1,0.65,5096.56
09:59,8,0.1,0.65,5095.43
10:00,10,0.15,0.9,5094.32
10:01,12,0.15,0.9,5094.97
10:02,12,0.15,1.05,5096.43
10:03,11,0.15,1.15,5097.35
10:04,11,0.15,1.0,5100.53
10:05,12,0.15,1.1,5101.01
10:06,13,0.15,1.15,5099.81
10:07,13,0.15,1.2,5095.05
10:08,13,0.15,1.05,5099.42
10:09,13,0.15,1.15,5101.63
10:10,11,0.15,1.1,5101.5
10:11,11,0.15,1.1,5102.38
10:12,11,0.15,1.1,5103.36
10:13,11,0.15,1.05,5104.91
10:14,12,0.15,1.05,5104.39
10:15,11,0.15,1.0,5104.38
10:16,12,0.15,0.95,5102.92
10:17,12,0.15,1.0,5104.88
10:18,11,0.15,1.05,5104.13
10:19,10,0.15,0.9,5103.41
10:20,10,0.15,0.95,5103.33
10:21,9,0.15,0.85,5101.99
10:22,9,0.15,0.9,5101.01
10:23,9,0.15,0.85,5101.54
10:24,9,0.15,1.0,5103.83
10:25,8,0.1,0.9,5104.53
10:26,8,0.1,0.75,5102.66
10:27,9,0.1,0.75,5103.12
10:28,9,0.1,0.8,5102.31
10:29,10,0.1,0.8,5099.75
10:30,9,0.1,0.8,5096.99
10:31,8,0.1,0.7,5094.4
10:32,8,0.1,0.65,5096.3
10:33,9,0.1,0.7,5100.6
10:34,8,0.1,0.75,5100.6
10:35,9,0.1,0.65,5101.44
10:36,8,0.1,0.7,5102.86
10:37,10,0.1,0.7,5100.97
10:38,9,0.1,0.75,5099.85
10:39,9,0.1,0.7,5099.98
10:40,11,0.1,0.8,5100.29
10:41,11,0.1,0.95,5100.88
10:42,12,0.1,0.9,5101.24
10:43,12,0.15,0.95,5101.6
10:44,12,0.15,1.0,5099.02
10:45,14,0.1,1.0,5099.13
10:46,15,0.15,1.2,5098.19
10:47,16,0.15,1.3,5098.66
10:48,17,0.15,1.4,5100.48
10:49,17,0.15,1.35,5102.25
10:50,17,0.15,1.5,5102.5
10:51,15,0.15,1.45,5098.52
10:52,15,0.15,1.25,5098.62
10:53,15,0.15,1.35,5099.77
10:54,15,0.15,1.2,5102.87
10:55,15,0.15,1.25,5104.58
10:56,15,0.15,1.2,5104.33
10:57,15,0.15,1.25,5104.88
10:58,16,0.15,1.35,5103.6
10:59,16,0.15,1.35,5103.75
11:00,17,0.15,1.4,5103.58
11:01,18,0.15,1.55,5104.64
11:02,17,0.15,1.45,5106.19
11:03,17,0.15,1.55,5108.54
11:04,19,0.15,1.65,5110.35
11:05,19,0.15,1.85,5107.21
11:06,19,0.15,1.7,5107.24
11:07,20,0.15,1.75,5105.09
11:08,20,0.15,1.8,5105.6
11:09,20,0.15,1.8,5104.73
11:10,20,0.15,1.8,5103.31
11:11,22,0.15,1.9,5101.79
11:12,22,0.15,2.05,5096.71
11:13,21,0.15,1.75,5095.26
11:14,21,0.15,1.85,5096.29
11:15,21,0.15,1.7,5096.72
11:16,20,0.15,1.8,5096.33
11:17,19,0.15,1.65,5096.5
11:18,20,0.15,1.55,5095.95
11:19,21,0.15,1.75,5096.96
11:20,20,0.15,1.75,5098.99
11:21,20,0.15,1.6,5097.43
11:22,20,0.15,1.75,5095.98
11:23,19,0.15,1.65,5096.04
11:24,20,0.15,1.65,5094.91
11:25,20,0.15,1.65,5095.8
11:26,20,0.15,1.55,5096.03
11:27,20,0.15,1.55,5097.41
11:28,20,0.15,1.45,5098.41
11:29,18,0.15,1.45,5099.32
11:30,16,0.1,1.25,5097.88
11:31,13,0.1,1.1,5096.83
11:32,13,0.1,0.95,5098.43
11:33,15,0.1,1.1,5098.14
11:34,16,0.1,1.1,5096.58
11:35,14,0.1,1.05,5096.85
11:36,16,0.1,1.2,5097.48
11:37,16,0.1,1.15,5097.42
11:38,16,0.1,1.15,5098.86
11:39,18,0.1,1.25,5098.45
11:40,20,0.15,1.45,5098.62
11:41,20,0.15,1.5,5097.95
11:42,22,0.15,1.5,5100.09
11:43,22,0.15,1.75,5100.31
11:44,18,0.15,1.35,5102.31
11:45,20,0.15,1.6,5104.06
11:46,22,0.15,1.7,5104.6
11:47,27,0.15,2.1,5103.07
11:48,29,0.15,2.6,5103.37
11:49,34,0.15,2.4,5105.34
