time,ask,high_option_ask,low_option_ask,spx_price
09:31,38,6.1,6.1,5078.14
09:32,38,6.7,5.2,5075.32
09:33,38,6.3,5.0,5073.44
09:34,39,5.3,6.1,5079.42
09:35,39,5.1,6.4,5082.93
09:36,39,4.7,6.7,5082.61
09:37,40,4.7,6.7,5081.3
09:38,40,5.3,5.7,5082.43
09:39,40,5.2,5.8,5084.8
09:40,40,5.9,5.1,5088.64
09:41,40,5.9,5.0,5083.57
09:42,40,6.1,4.7,5083.7
09:43,39,5.8,5.0,5084.42
09:44,40,5.8,5.0,5083.01
09:45,39,6.2,4.3,5085.25
09:46,40,6.2,4.3,5086.48
09:47,41,5.5,5.0,5086.6
09:48,42,5.5,4.7,5088.08
09:49,42,4.8,5.5,5085.92
09:50,42,4.9,5.3,5089.65
09:51,42,5.5,4.7,5093.84
09:52,41,5.4,4.8,5095.55
09:53,40,4.6,5.8,5093.49
09:54,41,4.4,5.8,5094.61
09:55,41,4.4,5.7,5095.48
09:56,41,4.5,5.7,5097.77
09:57,41,4.3,5.9,5095.22
09:58,41,4.6,5.5,5096.56
09:59,41,4.3,6.0,5095.43
10:00,41,4.2,6.1,5094.32
10:01,41,3.5,6.0,5094.97
10:02,42,3.4,6.1,5096.43
10:03,41,3.3,6.3,5097.35
10:04,42,4.0,5.3,5100.53
10:05,43,3.6,5.6,5101.01
10:06,43,3.3,6.1,5099.81
10:07,43,3.0,6.6,5095.05
10:08,43,3.1,6.4,5099.42
10:09,43,3.0,6.7,5101.63
10:10,43,2.8,7.1,5101.5
10:11,43,2.6,7.3,5102.38
10:12,42,2.55,7.1,5103.36
10:13,41,2.25,8.3,5104.91
10:14,41,2.35,8.0,5104.39
10:15,41,2.2,8.4,5104.38
10:16,41,2.1,8.3,5102.92
10:17,41,2.05,8.2,5104.88
10:18,41,1.9,8.5,5104.13
10:19,39,1.85,8.7,5103.41
10:20,39,1.75,9.1,5103.33
10:21,40,1.75,9.2,5101.99
10:22,40,1.7,9.3,5101.01
10:23,39,1.7,9.3,5101.54
10:24,38,1.6,9.0,5103.83
10:25,37,1.5,8.5,5104.53
10:26,35,1.25,7.4,5102.66
10:27,35,1.15,7.0,5103.12
10:28,35,1.25,7.5,5102.31
10:29,36,1.3,7.7,5099.75
10:30,36,1.45,8.3,5096.99
10:31,37,1.35,7.8,5094.4
10:32,37,1.3,7.7,5096.3
10:33,36,1.25,7.6,5100.6
10:34,36,1.3,7.8,5100.6
10:35,35,1.15,6.8,5101.44
10:36,36,1.2,7.2,5102.86
10:37,34,1.15,6.9,5100.97
10:38,33,1.0,6.1,5099.85
10:39,35,1.15,7.0,5099.98
10:40,34,1.15,7.0,5100.29
10:41,35,1.2,6.9,5100.88
10:42,36,1.15,6.6,5101.24
10:43,36,1.2,7.0,5101.6
10:44,35,1.25,7.3,5099.02
10:45,36,1.2,7.0,5099.13
10:46,37,1.35,7.8,5098.19
10:47,37,1.3,7.4,5098.66
10:48,37,1.35,7.9,5100.48
10:49,38,1.25,7.5,5102.25
10:50,37,1.25,7.5,5102.5
10:51,39,1.25,7.8,5098.52
10:52,40,1.25,7.5,5098.62
10:53,39,1.2,7.5,5099.77
10:54,39,1.15,7.1,5102.87
10:55,40,1.1,7.3,5104.58
10:56,41,1.25,8.1,5104.33
10:57,42,1.35,8.2,5104.88
10:58,40,1.05,7.2,5103.6
10:59,39,1.05,7.1,5103.75
11:00,39,1.05,7.1,5103.58
11:01,38,1.0,6.5,5104.64
11:02,39,1.1,7.5,5106.19
11:03,39,1.05,6.9,5108.54
11:04,37,0.95,6.3,5110.35
11:05,36,1.05,6.9,5107.21
11:06,34,0.9,6.0,5107.24
11:07,35,0.95,6.3,5105.09
11:08,35,0.9,5.9,5105.6
11:09,36,0.95,6.2,5104.73
11:10,35,0.9,6.0,5103.31
11:11,35,0.95,6.5,5101.79
11:12,35,0.85,5.9,5096.71
11:13,34,0.85,5.9,5095.26
11:14,34,0.9,6.1,5096.29
11:15,34,0.8,5.6,5096.72
11:16,34,0.8,5.7,5096.33
11:17,34,0.8,5.7,5096.5
11:18,34,0.85,5.9,5095.95
11:19,33,0.75,5.5,5096.96
11:20,34,0.75,5.5,5098.99
11:21,35,0.9,6.3,5097.43
11:22,35,0.85,6.2,5095.98
11:23,36,0.85,6.1,5096.04
