time,ask,high_option_ask,low_option_ask,spx_price
09:32,35,7.6,1.45,5075.32
09:33,35,6.4,1.15,5073.44
09:34,35,6.4,1.05,5079.42
09:35,36,6.4,1.05,5082.93
09:36,35,6.1,0.95,5082.61
09:37,34,6.3,0.95,5081.3
09:38,33,5.6,0.85,5082.43
09:39,34,5.6,0.85,5084.8
09:40,34,6.2,0.95,5088.64
09:41,32,5.5,0.8,5083.57
09:42,32,5.1,0.75,5083.7
09:43,36,5.8,0.85,5084.42
09:44,37,7.3,1.15,5083.01
09:45,34,6.2,1.0,5085.25
09:46,34,5.5,0.85,5086.48
09:47,38,6.8,1.05,5086.6
09:48,37,6.5,1.0,5088.08
09:49,35,6.3,1.0,5085.92
09:50,36,5.6,0.85,5089.65
09:51,39,7.5,1.15,5093.84
09:52,39,7.7,1.2,5095.55
09:53,38,7.0,1.1,5093.49
09:54,36,6.3,1.0,5094.61
09:55,38,6.0,0.95,5095.48
09:56,39,7.7,1.25,5097.77
09:57,38,6.4,1.0,5095.22
09:58,38,6.4,1.0,5096.56
09:59,36,6.4,1.0,5095.43
10:00,34,5.6,0.85,5094.32
10:01,31,5.0,0.75,5094.97
10:02,31,4.5,0.7,5096.43
10:03,30,4.3,0.65,5097.35
10:04,30,4.2,0.65,5100.53
10:05,28,4.1,0.6,5101.01
10:06,28,3.8,0.55,5099.81
10:07,28,4.1,0.6,5095.05
10:08,26,3.5,0.55,5099.42
10:09,26,2.95,0.45,5101.63
10:10,24,3.1,0.45,5101.5
10:11,25,3.2,0.45,5102.38
10:12,26,3.5,0.5,5103.36
10:13,27,3.7,0.5,5104.91
10:14,26,3.7,0.5,5104.39
10:15,26,3.2,0.45,5104.38
10:16,26,3.4,0.45,5102.92
10:17,26,3.5,0.5,5104.88
10:18,29,3.6,0.5,5104.13
10:19,29,4.1,0.55,5103.41
10:20,26,3.5,0.5,5103.33
10:21,26,3.2,0.45,5101.99
10:22,26,3.1,0.45,5101.01
10:23,27,3.1,0.45,5101.54
10:24,26,3.3,0.45,5103.83
10:25,23,2.95,0.4,5104.53
10:26,24,2.95,0.4,5102.66
10:27,25,3.1,0.4,5103.12
10:28,29,3.9,0.5,5102.31
10:29,30,4.2,0.55,5099.75
10:30,31,4.3,0.55,5096.99
10:31,33,4.5,0.55,5094.4
10:32,34,5.0,0.65,5096.3
10:33,35,4.9,0.6,5100.6
10:34,37,5.8,0.75,5100.6
10:35,39,5.9,0.75,5101.44
10:36,43,6.9,1.1,5102.86
10:37,42,7.0,0.9,5100.97
10:38,40,7.0,0.95,5099.85
10:39,37,6.1,0.8,5099.98
10:40,36,5.8,0.75,5100.29
10:41,37,6.2,0.8,5100.88
10:42,37,6.1,0.75,5101.24
10:43,40,6.8,0.9,5101.6
10:44,42,7.1,1.05,5099.02
10:45,39,7.1,0.9,5099.13
10:46,38,6.5,0.85,5098.19
10:47,38,6.2,0.8,5098.66
10:48,38,6.2,0.8,5100.48
10:49,38,5.6,0.7,5102.25
10:50,37,6.1,0.75,5102.5
10:51,37,5.3,0.65,5098.52
10:52,39,6.0,0.75,5098.62
10:53,40,6.6,0.85,5099.77
10:54,40,6.3,0.8,5102.87
10:55,41,7.1,0.9,5104.58
10:56,43,6.9,1.0,5104.33
10:57,42,7.3,0.9,5104.88
10:58,42,6.7,0.9,5103.6
10:59,43,6.8,0.9,5103.75
11:00,43,7.3,0.9,5103.58
11:01,42,7.0,0.9,5104.64
11:02,43,6.8,0.95,5106.19
11:03,48,6.3,1.05,5108.54
11:04,48,5.3,1.45,5110.35
11:05,47,6.0,1.15,5107.21
11:06,45,6.9,0.95,5107.24
11:07,45,6.3,1.05,5105.09
11:08,47,5.8,1.15,5105.6
11:09,47,6.3,1.0,5104.73
11:10,48,6.1,1.1,5103.31
11:11,48,5.7,1.2,5101.79
11:12,48,6.0,1.05,5096.71
11:13,48,5.5,1.15,5095.26
11:14,48,5.4,1.15,5096.29
11:15,47,6.3,0.95,5096.72
11:16,47,6.1,0.95,5096.33
11:17,47,6.0,0.95,5096.5
11:18,48,5.9,1.0,5095.95
11:19,48,5.2,1.15,5096.96
11:20,47,5.3,1.1,5098.99
11:21,48,5.8,0.95,5097.43
11:22,48,5.5,1.05,5095.98
11:23,47,5.5,1.0,5096.04
11:24,47,5.6,1.0,5094.91
11:25,44,5.8,0.9,5095.8
11:26,44,6.3,0.7,5096.03
11:27,44,6.6,0.75,5097.41
11:28,43,6.7,0.75,5098.41
11:29,41,6.1,0.65,5099.32
11:30,39,6.0,0.65,5097.88
11:31,38,4.8,0.5,5096.83
11:32,38,4.7,0.5,5098.43
11:33,37,4.7,0.5,5098.14
11:34,38,4.4,0.45,5096.58
11:35,38,4.7,0.5,5096.85
11:36,36,4.7,0.5,5097.48
11:37,37,4.4,0.45,5097.42
11:38,37,4.5,0.45,5098.86
11:39,37,4.5,0.45,5098.45
11:40,37,4.5,0.45,5098.62
11:41,38,4.6,0.45,5097.95
11:42,41,5.2,0.5,5100.09
11:43,41,4.9,0.45,5100.31
11:44,44,5.2,0.5,5102.31
11:45,49,5.7,0.65,5104.06
11:46,50,5.7,0.65,5104.6
11:47,51,5.0,0.8,5103.07
11:48,50,5.0,0.85,5103.37
11:49,50,4.9,0.85,5105.34
11:50,49,5.3,0.75,5104.58
11:51,49,5.6,0.65,5103.64
11:52,49,5.3,0.7,5104.02
11:53,46,6.0,0.6,5102.53
11:54,44,5.8,0.55,5100.6
11:55,43,5.5,0.5,5101.35
11:56,43,5.1,0.45,5101.28
11:57,44,5.2,0.5,5101.05
11:58,47,6.1,0.55,5100.96
11:59,48,5.9,0.55,5102.13
12:00,49,5.3,0.65,5101.56
12:01,52,5.0,0.7,5098.16
12:02,58,4.4,0.9,5100.43
12:03,56,3.2,1.7,5100.18
12:04,54,3.8,1.05,5099.68
12:05,54,3.9,1.0,5101.02
12:06,55,4.0,1.05,5100.12
12:07,56,3.6,1.2,5099.99
12:08,57,3.0,1.55,5099.37
12:09,57,2.95,1.7,5100.68
12:10,57,2.85,1.7,5101.3
12:11,57,2.8,1.75,5102.18
12:12,58,2.8,1.5,5101.48
12:13,58,2.85,1.5,5101.65
12:14,58,2.75,1.55,5102.17
12:15,57,2.8,1.5,5102.88
12:16,57,2.85,1.3,5102.72
12:17,57,3.0,1.25,5102.82
12:18,56,3.2,1.1,5102.0
12:19,56,3.5,0.95,5102.54
12:20,56,3.4,0.9,5103.01
12:21,54,4.0,0.75,5102.08
12:22,53,4.0,0.75,5103.19
12:23,51,4.5,0.65,5103.72
12:24,51,4.9,0.55,5103.31
12:25,50,4.6,0.6,5103.54
12:26,51,4.7,0.6,5104.82
12:27,51,4.5,0.65,5103.53
12:28,53,4.3,0.65,5104.23
12:29,50,4.6,0.6,5103.75
12:30,51,4.7,0.6,5104.33
12:31,51,4.8,0.55,5103.99
12:32,51,4.8,0.55,5102.53
12:33,48,4.8,0.55,5103.29
12:34,48,5.2,0.45,5104.29
12:35,50,5.2,0.45,5105.56
12:36,52,4.4,0.6,5105.28
12:37,51,4.3,0.6,5106.24
12:38,49,5.2,0.45,5106.89
12:39,51,4.7,0.5,5107.54
12:40,49,4.9,0.5,5108.19
12:41,49,5.6,0.4,5108.16
12:42,49,5.4,0.45,5108.06
12:43,47,5.6,0.45,5107.87
12:44,47,5.7,0.4,5106.11
12:45,46,5.7,0.4,5107.04
12:46,44,4.7,0.35,5106.98
12:47,44,4.8,0.35,5107.84
12:48,43,4.6,0.35,5106.24
12:49,42,4.5,0.35,5107.24
12:50,39,4.0,0.3,5107.4
12:51,41,3.9,0.3,5108.02
12:52,43,4.7,0.35,5107.74
12:53,42,4.4,0.35,5108.06
12:54,44,4.6,0.35,5108.3
12:55,44,4.6,0.35,5108.57
12:56,45,5.0,0.35,5109.95
12:57,42,4.7,0.35,5109.95
12:58,39,3.9,0.3,5110.32
12:59,39,3.9,0.3,5110.15
13:00,39,4.0,0.3,5111.34
13:01,37,3.6,0.25,5111.54
13:02,38,3.5,0.25,5109.81
13:03,37,3.6,0.25,5111.48
13:04,37,3.6,0.25,5110.69
13:05,37,3.6,0.25,5110.58
13:06,38,3.7,0.25,5111.1
13:07,35,3.6,0.25,5111.8
13:08,36,3.0,0.2,5110.84
13:09,37,3.4,0.25,5109.87
13:10,39,3.6,0.25,5109.64
13:11,40,3.4,0.25,5111.66
13:12,40,4.0,0.25,5110.75
13:13,39,3.8,0.25,5110.31
13:14,38,3.5,0.25,5111.43
13:15,37,3.6,0.25,5111.66
13:16,37,3.2,0.25,5112.66
13:17,36,3.3,0.25,5110.73
13:18,37,3.2,0.25,5110.26
13:19,40,3.8,0.25,5110.35
13:20,37,3.6,0.25,5110.57
13:21,38,3.3,0.25,5111.2
13:22,38,3.6,0.25,5111.49
13:23,37,3.3,0.25,5112.63
13:24,38,3.5,0.25,5111.92
13:25,39,3.5,0.25,5112.43
13:26,40,4.0,0.25,5113.18
13:27,39,3.7,0.25,5113.37
13:28,36,3.5,0.25,5112.61
13:29,34,3.3,0.25,5111.84
13:30,28,2.75,0.2,5111.97
13:31,27,2.1,0.15,5110.94
13:32,31,2.45,0.15,5111.97
13:33,30,2.5,0.2,5112.3
13:34,32,2.75,0.2,5113.33
13:35,33,2.9,0.2,5113.02
13:36,36,2.85,0.2,5113.97
13:37,38,3.9,0.25,5113.92
13:38,37,3.6,0.25,5112.84
13:39,36,3.2,0.2,5112.94
13:40,36,3.2,0.2,5112.3
13:41,33,3.2,0.2,5110.16
13:42,32,2.75,0.2,5108.53
13:43,31,2.6,0.2,5110.24
13:44,30,2.65,0.2,5110.54
13:45,28,2.55,0.2,5110.32
13:46,30,2.25,0.2,5111.46
13:47,33,2.75,0.2,5111.68
13:48,35,3.1,0.2,5110.96
13:49,37,3.3,0.2,5112.01
13:50,38,3.4,0.2,5112.86
13:51,35,3.1,0.2,5113.01
13:52,33,2.5,0.2,5112.91
13:53,35,2.95,0.2,5112.47
13:54,35,2.8,0.2,5113.06
13:55,33,2.75,0.2,5112.41
13:56,36,2.4,0.15,5111.43
13:57,37,3.2,0.2,5111.84
13:58,35,3.0,0.2,5110.96
13:59,35,2.8,0.2,5109.69
14:00,34,2.75,0.15,5110.09
14:01,40,2.75,0.15,5109.44
14:02,43,4.1,0.2,5109.25
14:03,43,3.4,0.2,5109.3
14:04,47,3.9,0.2,5108.58
14:05,48,4.2,0.25,5107.6
14:06,48,4.0,0.2,5108.47
14:07,45,4.0,0.2,5108.29
14:08,44,3.4,0.2,5108.98
14:09,45,3.6,0.2,5109.77
14:10,46,4.0,0.25,5108.37
14:11,45,4.0,0.25,5107.71
14:12,45,3.5,0.2,5109.41
14:13,43,3.4,0.2,5108.94
14:14,40,3.3,0.2,5107.85
14:15,36,2.45,0.15,5107.8
14:16,32,2.3,0.15,5107.92
14:17,28,2.05,0.15,5109.15
14:18,28,1.95,0.15,5107.25
14:19,28,2.05,0.15,5106.83
