time,ask,high_option_ask,low_option_ask,spx_price
09:31,16,0.65,3.7,5078.14
09:32,17,0.7,4.2,5075.32
09:33,18,0.85,5.0,5073.44
09:34,19,0.8,4.9,5079.42
09:35,18,0.8,5.0,5082.93
09:36,18,0.7,4.5,5082.61
09:37,19,0.8,4.9,5081.3
09:38,21,0.9,5.5,5082.43
09:39,22,0.95,5.9,5084.8
09:40,21,0.95,5.9,5088.64
09:41,20,0.9,5.5,5083.57
09:42,22,0.95,5.9,5083.7
09:43,21,1.1,6.6,5084.42
09:44,21,1.05,6.3,5083.01
09:45,22,1.05,6.2,5085.25
09:46,23,1.25,6.9,5086.48
09:47,23,1.2,6.8,5086.6
09:48,24,1.3,7.2,5088.08
09:49,24,1.3,7.1,5085.92
09:50,24,1.3,7.2,5089.65
09:51,25,1.4,7.5,5093.84
09:52,24,1.3,7.3,5095.55
09:53,23,1.05,6.2,5093.49
09:54,23,1.15,6.6,5094.61
09:55,25,1.2,6.9,5095.48
09:56,24,1.3,7.3,5097.77
09:57,24,1.35,7.6,5095.22
09:58,24,1.25,7.2,5096.56
09:59,22,1.1,6.4,5095.43
10:00,22,1.05,6.3,5094.32
10:01,22,0.95,5.7,5094.97
10:02,20,0.95,5.8,5096.43
10:03,20,0.85,5.0,5097.35
10:04,19,0.7,4.5,5100.53
10:05,18,0.7,4.3,5101.01
10:06,18,0.65,4.1,5099.81
10:07,19,0.75,4.6,5095.05
10:08,21,0.85,5.1,5099.42
10:09,20,0.85,5.3,5101.63
10:10,20,0.8,4.9,5101.5
10:11,18,0.65,4.3,5102.38
10:12,17,0.55,3.5,5103.36
10:13,17,0.6,3.9,5104.91
10:14,15,0.55,3.5,5104.39
10:15,15,0.5,3.1,5104.38
10:16,14,0.45,2.8,5102.92
10:17,13,0.45,2.8,5104.88
10:18,11,0.4,2.35,5104.13
10:19,11,0.3,1.9,5103.41
10:20,11,0.35,2.15,5103.33
10:21,10,0.3,1.95,5101.99
10:22,10,0.3,1.75,5101.01
10:23,10,0.3,1.8,5101.54
10:24,11,0.3,1.8,5103.83
10:25,10,0.3,1.8,5104.53
10:26,10,0.3,1.85,5102.66
10:27,10,0.3,1.75,5103.12
10:28,9,0.3,1.75,5102.31
10:29,9,0.25,1.4,5099.75
10:30,9,0.3,1.7,5096.99
10:31,8,0.25,1.5,5094.4
10:32,9,0.25,1.45,5096.3
10:33,9,0.25,1.45,5100.6
10:34,9,0.25,1.45,5100.6
10:35,9,0.25,1.5,5101.44
10:36,10,0.3,1.75,5102.86
10:37,9,0.25,1.6,5100.97
10:38,9,0.25,1.4,5099.85
10:39,8,0.25,1.45,5099.98
10:40,8,0.25,1.35,5100.29
10:41,9,0.25,1.5,5100.88
10:42,9,0.25,1.6,5101.24
10:43,8,0.25,1.3,5101.6
10:44,7,0.25,1.25,5099.02
10:45,8,0.2,1.05,5099.13
10:46,9,0.25,1.45,5098.19
10:47,9,0.25,1.4,5098.66
10:48,9,0.25,1.5,5100.48
10:49,9,0.25,1.45,5102.25
10:50,9,0.25,1.35,5102.5
10:51,9,0.25,1.5,5098.52
10:52,11,0.3,1.85,5098.62
10:53,11,0.3,1.75,5099.77
10:54,12,0.3,1.8,5102.87
10:55,10,0.3,1.7,5104.58
10:56,9,0.25,1.45,5104.33
10:57,9,0.25,1.3,5104.88
10:58,9,0.25,1.25,5103.6
10:59,9,0.25,1.2,5103.75
11:00,10,0.25,1.3,5103.58
11:01,12,0.3,1.7,5104.64
11:02,12,0.3,1.85,5106.19
11:03,13,0.3,2.0,5108.54
11:04,13,0.3,2.05,5110.35
11:05,13,0.3,1.95,5107.21
11:06,13,0.3,2.1,5107.24
11:07,14,0.3,2.15,5105.09
11:08,14,0.3,2.15,5105.6
11:09,13,0.3,2.0,5104.73
11:10,13,0.3,2.0,5103.31
11:11,14,0.3,2.3,5101.79
11:12,14,0.3,2.05,5096.71
11:13,13,0.3,1.95,5095.26
11:14,12,0.3,1.85,5096.29
11:15,11,0.25,1.6,5096.72
11:16,11,0.25,1.45,5096.33
11:17,10,0.2,1.3,5096.5
11:18,10,0.25,1.35,5095.95
11:19,9,0.2,1.25,5096.96
11:20,9,0.2,1.2,5098.99
11:21,9,0.2,1.25,5097.43
11:22,7,0.2,1.15,5095.98
11:23,6,0.15,0.8,5096.04
11:24,7,0.15,0.8,5094.91
11:25,7,0.15,0.8,5095.8
11:26,7,0.15,0.75,5096.03
11:27,7,0.15,0.9,5097.41
11:28,7,0.15,0.85,5098.41
11:29,7,0.15,0.8,5099.32
11:30,8,0.15,0.95,5097.88
11:31,9,0.2,0.95,5096.83
11:32,8,0.2,1.2,5098.43
11:33,8,0.2,1.0,5098.14
11:34,10,0.2,1.2,5096.58
11:35,11,0.2,1.35,5096.85
11:36,12,0.25,1.6,5097.48
11:37,12,0.25,1.65,5097.42
11:38,11,0.2,1.5,5098.86
11:39,9,0.2,1.2,5098.45
11:40,8,0.15,1.0,5098.62
11:41,8,0.15,0.95,5097.95
11:42,8,0.2,1.05,5100.09
11:43,9,0.15,0.95,5100.31
11:44,9,0.15,1.05,5102.31
11:45,10,0.2,1.2,5104.06
11:46,10,0.2,1.2,5104.6
11:47,9,0.2,1.15,5103.07
11:48,8,0.2,1.2,5103.37
11:49,9,0.2,1.05,5105.34
11:50,9,0.2,1.1,5104.58
11:51,10,0.2,1.25,5103.64
11:52,11,0.2,1.45,5104.02
11:53,11,0.2,1.6,5102.53
11:54,12,0.2,1.35,5100.6
11:55,11,0.2,1.5,5101.35
11:56,12,0.2,1.5,5101.28
11:57,12,0.2,1.6,5101.05
11:58,13,0.2,1.75,5100.96
11:59,14,0.2,1.75,5102.13
12:00,14,0.2,1.7,5101.56
12:01,13,0.2,1.75,5098.16
12:02,13,0.2,1.7,5100.43
12:03,13,0.2,1.75,5100.18
12:04,13,0.2,1.7,5099.68
12:05,13,0.2,1.75,5101.02
12:06,13,0.2,1.5,5100.12
12:07,12,0.2,1.55,5099.99
12:08,12,0.2,1.4,5099.37
12:09,11,0.2,1.4,5100.68
12:10,11,0.2,1.25,5101.3
12:11,12,0.2,1.4,5102.18
