time,ask,high_option_ask,low_option_ask,spx_price
09:31,16,3.9,0.95,5078.14
09:32,17,4.4,1.05,5075.32
09:33,17,4.6,1.05,5073.44
09:34,16,4.5,1.0,5079.42
09:35,17,4.6,1.05,5082.93
09:36,18,5.5,1.3,5082.61
09:37,19,6.4,1.75,5081.3
09:38,20,6.2,1.7,5082.43
09:39,19,6.1,1.65,5084.8
09:40,19,5.7,1.55,5088.64
09:41,20,6.4,1.7,5083.57
09:42,21,7.2,2.0,5083.7
09:43,22,7.3,2.05,5084.42
09:44,22,8.0,2.3,5083.01
09:45,23,8.2,2.35,5085.25
09:46,24,10.1,3.2,5086.48
09:47,24,11.0,3.6,5086.6
09:48,24,9.9,3.1,5088.08
09:49,24,10.0,3.2,5085.92
09:50,24,10.7,3.5,5089.65
09:51,24,10.2,3.4,5093.84
09:52,24,9.7,3.1,5095.55
09:53,24,9.9,3.2,5093.49
09:54,24,11.0,3.7,5094.61
09:55,23,10.0,3.3,5095.48
09:56,22,9.4,3.0,5097.77
09:57,22,8.4,2.6,5095.22
09:58,23,9.1,2.85,5096.56
09:59,22,8.9,2.8,5095.43
10:00,23,8.4,2.6,5094.32
10:01,25,12.1,4.2,5094.97
10:02,25,11.6,4.0,5096.43
10:03,25,11.1,3.7,5097.35
10:04,25,10.3,3.3,5100.53
10:05,25,11.0,3.5,5101.01
10:06,25,10.6,3.4,5099.81
10:07,26,11.5,3.7,5095.05
10:08,26,12.5,4.3,5099.42
10:09,25,11.2,3.5,5101.63
10:10,25,9.8,2.95,5101.5
10:11,25,10.0,3.1,5102.38
10:12,26,11.1,3.5,5103.36
10:13,26,11.0,3.4,5104.91
10:14,26,11.2,3.5,5104.39
10:15,26,11.1,3.4,5104.38
10:16,25,10.8,3.3,5102.92
10:17,26,10.8,3.3,5104.88
10:18,26,10.8,3.3,5104.13
10:19,26,10.8,3.3,5103.41
10:20,26,10.8,3.3,5103.33
10:21,26,10.5,3.2,5101.99
10:22,26,10.3,3.1,5101.01
10:23,26,10.3,3.1,5101.54
10:24,26,10.3,3.1,5103.83
10:25,26,10.3,3.1,5104.53
10:26,27,10.3,3.1,5102.66
10:27,27,10.3,3.1,5103.12
10:28,27,10.3,3.1,5102.31
10:29,27,10.3,3.1,5099.75
10:30,26,10.3,3.1,5096.99
10:31,25,10.3,3.1,5094.4
10:32,25,10.3,3.1,5096.3
10:33,24,10.3,3.1,5100.6
10:34,25,10.3,3.1,5100.6
10:35,26,10.3,3.1,5101.44
10:36,25,10.3,3.1,5102.86
10:37,26,10.3,3.1,5100.97
10:38,25,10.3,3.1,5099.85
10:39,22,10.3,3.1,5099.98
10:40,22,6.2,1.55,5100.29
10:41,23,6.6,1.7,5100.88
10:42,23,7.0,1.8,5101.24
10:43,23,6.7,1.7,5101.6
10:44,23,6.4,1.55,5099.02
10:45,22,6.6,1.6,5099.13
10:46,21,6.1,1.4,5098.19
10:47,19,5.1,1.15,5098.66
