time,ask,high_option_ask,low_option_ask,spx_price
09:31,39,2.8,7.6,5078.14
09:32,39,2.65,7.4,5075.32
09:33,40,2.6,6.9,5073.44
09:34,41,2.5,6.8,5079.42
09:35,40,2.15,7.4,5082.93
09:36,42,2.4,6.5,5082.61
09:37,43,2.7,5.8,5081.3
09:38,43,2.35,6.5,5082.43
09:39,42,2.05,7.4,5084.8
09:40,41,2.4,7.0,5088.64
09:41,42,2.65,6.4,5083.57
09:42,42,2.5,6.6,5083.7
09:43,43,2.45,6.6,5084.42
09:44,44,2.55,6.3,5083.01
09:45,44,2.95,5.3,5085.25
09:46,44,2.9,5.3,5086.48
09:47,44,2.6,5.6,5086.6
09:48,44,2.85,5.3,5088.08
09:49,44,2.75,5.2,5085.92
09:50,46,2.8,5.0,5089.65
09:51,46,2.9,4.8,5093.84
09:52,47,3.8,3.6,5095.55
09:53,47,3.4,4.0,5093.49
09:54,47,3.7,3.8,5094.61
09:55,48,3.7,3.7,5095.48
09:56,48,4.2,3.3,5097.77
09:57,47,4.3,3.3,5095.22
09:58,47,4.7,3.0,5096.56
09:59,46,5.1,2.85,5095.43
10:00,47,4.0,3.5,5094.32
10:01,47,4.2,3.3,5094.97
10:02,47,3.7,3.8,5096.43
10:03,47,3.7,3.6,5097.35
10:04,47,4.1,3.1,5100.53
10:05,48,4.4,2.85,5101.01
10:06,48,3.7,3.5,5099.81
10:07,48,3.8,3.4,5095.05
10:08,48,3.8,3.5,5099.42
10:09,48,3.4,3.8,5101.63
10:10,48,3.8,3.3,5101.5
10:11,47,4.1,3.1,5102.38
10:12,45,5.9,2.05,5103.36
10:13,44,6.9,1.65,5104.91
10:14,42,6.6,1.9,5104.39
10:15,40,7.8,1.7,5104.38
10:16,40,8.2,1.45,5102.92
10:17,40,8.3,1.55,5104.88
10:18,42,7.1,1.75,5104.13
10:19,42,7.4,1.65,5103.41
10:20,42,7.4,1.6,5103.33
10:21,44,6.1,1.95,5101.99
10:22,44,6.2,1.9,5101.01
10:23,44,6.9,1.7,5101.54
10:24,44,6.2,1.9,5103.83
10:25,44,6.2,1.85,5104.53
10:26,45,5.6,2.05,5102.66
10:27,45,6.0,1.95,5103.12
10:28,44,6.1,1.9,5102.31
10:29,43,7.1,1.55,5099.75
10:30,43,6.9,1.6,5096.99
10:31,43,6.3,1.75,5094.4
10:32,42,6.8,1.55,5096.3
10:33,42,7.9,1.25,5100.6
10:34,43,7.2,1.35,5100.6
10:35,43,6.8,1.45,5101.44
10:36,44,6.4,1.6,5102.86
10:37,44,6.6,1.5,5100.97
10:38,46,6.2,1.55,5099.85
10:39,47,5.1,1.95,5099.98
10:40,49,4.5,2.2,5100.29
10:41,50,4.0,2.5,5100.88
10:42,49,3.2,3.4,5101.24
10:43,48,2.7,4.0,5101.6
10:44,48,2.6,4.3,5099.02
10:45,48,3.0,3.7,5099.13
10:46,48,2.85,4.0,5098.19
10:47,47,2.4,4.7,5098.66
10:48,48,2.55,4.1,5100.48
10:49,49,2.85,3.5,5102.25
10:50,50,3.2,3.0,5102.5
10:51,50,3.5,2.65,5098.52
10:52,51,3.3,2.75,5098.62
10:53,52,3.4,2.65,5099.77
10:54,51,2.6,3.6,5102.87
10:55,50,2.45,4.0,5104.58
10:56,50,2.45,3.9,5104.33
10:57,50,2.45,3.9,5104.88
10:58,50,2.6,3.7,5103.6
10:59,51,2.9,3.1,5103.75
11:00,51,2.75,3.1,5103.58
11:01,51,2.95,2.85,5104.64
11:02,52,3.2,2.6,5106.19
11:03,52,3.2,2.6,5108.54
11:04,52,3.8,2.05,5110.35
11:05,51,3.8,2.0,5107.21
11:06,49,4.6,1.55,5107.24
11:07,50,5.2,1.35,5105.09
11:08,50,4.4,1.65,5105.6
11:09,51,4.9,1.45,5104.73
11:10,52,4.0,1.85,5103.31
11:11,53,3.9,1.9,5101.79
11:12,53,3.3,2.3,5096.71
11:13,53,3.4,2.2,5095.26
11:14,53,3.4,2.1,5096.29
11:15,53,3.5,2.05,5096.72
11:16,53,3.6,2.0,5096.33
11:17,53,4.1,1.7,5096.5
11:18,53,3.9,1.75,5095.95
11:19,53,4.3,1.5,5096.96
11:20,53,4.0,1.65,5098.99
11:21,52,4.4,1.45,5097.43
11:22,54,4.0,1.6,5095.98
11:23,54,3.1,2.2,5096.04
11:24,54,3.9,1.65,5094.91
11:25,54,3.4,1.9,5095.8
11:26,54,3.3,1.9,5096.03
11:27,55,3.0,2.15,5097.41
11:28,55,2.95,2.15,5098.41
11:29,55,2.9,2.2,5099.32
11:30,55,3.2,2.0,5097.88
11:31,55,3.1,2.0,5096.83
11:32,55,3.2,1.95,5098.43
11:33,53,3.7,1.55,5098.14
11:34,55,4.1,1.4,5096.58
11:35,54,3.7,1.6,5096.85
11:36,54,3.8,1.5,5097.48
11:37,52,4.2,1.35,5097.42
11:38,51,4.9,1.05,5098.86
11:39,53,4.3,1.2,5098.45
11:40,51,4.3,1.2,5098.62
11:41,48,5.1,1.0,5097.95
11:42,47,5.4,0.9,5100.09
11:43,45,5.8,0.75,5100.31
11:44,47,6.0,0.75,5102.31
11:45,47,5.9,0.75,5104.06
11:46,47,5.6,0.8,5104.6
11:47,47,6.2,0.7,5103.07
11:48,48,6.2,0.75,5103.37
11:49,48,5.7,0.8,5105.34
11:50,48,5.8,0.8,5104.58
11:51,47,5.5,0.8,5103.64
11:52,48,5.7,0.8,5104.02
11:53,49,5.2,0.9,5102.53
11:54,52,4.7,0.95,5100.6
11:55,53,4.4,1.0,5101.35
11:56,54,4.5,0.95,5101.28
11:57,52,4.5,0.95,5101.05
11:58,52,5.0,0.8,5100.96
11:59,52,4.7,0.85,5102.13
12:00,53,5.0,0.8,5101.56
12:01,55,4.2,1.0,5098.16
12:02,56,3.7,1.2,5100.43
12:03,57,3.7,1.15,5100.18
12:04,57,3.1,1.35,5099.68
12:05,58,3.4,1.1,5101.02
12:06,59,2.85,1.35,5100.12
12:07,58,3.3,1.1,5099.99
12:08,59,3.2,1.1,5099.37
12:09,59,3.1,1.15,5100.68
12:10,60,3.2,1.05,5101.3
12:11,59,2.8,1.2,5102.18
12:12,58,3.4,1.0,5101.48
12:13,59,3.5,0.95,5101.65
12:14,59,3.2,1.05,5102.17
12:15,60,3.1,1.1,5102.88
12:16,59,2.95,1.1,5102.72
12:17,58,3.5,0.95,5102.82
12:18,60,3.5,0.85,5102.0
12:19,61,3.3,0.9,5102.54
12:20,61,2.7,1.1,5103.01
12:21,61,2.6,1.1,5102.08
12:22,61,3.2,0.9,5103.19
12:23,60,3.2,0.85,5103.72
12:24,57,3.7,0.7,5103.31
12:25,57,4.0,0.65,5103.54
12:26,60,3.5,0.75,5104.82
12:27,62,2.9,0.9,5103.53
12:28,61,2.95,0.95,5104.23
12:29,60,3.3,0.8,5103.75
12:30,60,3.3,0.8,5104.33
12:31,59,3.4,0.75,5103.99
12:32,59,3.6,0.65,5102.53
12:33,59,3.5,0.7,5103.29
12:34,58,3.8,0.6,5104.29
12:35,56,3.7,0.6,5105.56
12:36,54,4.4,0.45,5105.28
12:37,56,4.1,0.5,5106.24
12:38,57,4.1,0.5,5106.89
12:39,59,3.4,0.6,5107.54
12:40,60,3.4,0.55,5108.19
12:41,60,3.5,0.55,5108.16
12:42,58,3.7,0.55,5108.06
12:43,59,3.8,0.5,5107.87
12:44,60,3.4,0.55,5106.11
12:45,61,3.1,0.6,5107.04
12:46,60,3.2,0.55,5106.98
12:47,60,3.4,0.55,5107.84
12:48,61,3.4,0.5,5106.24
12:49,63,2.7,0.7,5107.24
12:50,63,2.85,0.7,5107.4
12:51,64,2.5,0.75,5108.02
12:52,64,2.6,0.75,5107.74
12:53,65,2.55,0.7,5108.06
12:54,66,2.5,0.7,5108.3
12:55,66,2.25,0.8,5108.57
12:56,65,2.45,0.75,5109.95
12:57,66,2.5,0.75,5109.95
12:58,64,2.45,0.75,5110.32
12:59,63,2.65,0.65,5110.15
13:00,64,2.8,0.6,5111.34
13:01,66,2.7,0.6,5111.54
13:02,68,2.25,0.65,5109.81
13:03,69,1.45,1.15,5111.48
13:04,68,1.6,1.25,5110.69
13:05,67,1.45,1.75,5110.58
13:06,67,1.45,1.45,5111.1
13:07,67,1.75,1.1,5111.8
13:08,68,1.8,1.1,5110.84
13:09,68,1.6,1.25,5109.87
13:10,69,1.5,1.3,5109.64
13:11,69,1.8,1.15,5111.66
13:12,69,1.6,1.3,5110.75
13:13,69,1.75,1.2,5110.31
13:14,69,1.7,1.1,5111.43
13:15,69,1.55,1.2,5111.66
13:16,70,1.35,1.35,5112.66
13:17,70,1.35,1.3,5110.73
13:18,70,1.45,1.25,5110.26
13:19,70,1.55,1.1,5110.35
13:20,70,1.75,0.9,5110.57
13:21,71,1.5,0.95,5111.2
13:22,70,1.55,0.95,5111.49
13:23,71,1.75,0.8,5112.63
13:24,70,1.8,0.8,5111.92
13:25,70,1.75,0.8,5112.43
13:26,70,1.95,0.7,5113.18
13:27,70,2.05,0.65,5113.37
13:28,70,1.9,0.7,5112.61
13:29,71,1.65,0.8,5111.84
13:30,71,1.85,0.65,5111.97
13:31,69,2.0,0.6,5110.94
13:32,70,2.0,0.5,5111.97
13:33,71,1.9,0.6,5112.3
13:34,72,1.75,0.6,5113.33
13:35,72,1.65,0.6,5113.02
13:36,73,1.7,0.6,5113.97
13:37,74,1.35,0.7,5113.92
13:38,74,1.45,0.6,5112.84
13:39,72,1.55,0.55,5112.94
13:40,69,1.85,0.5,5112.3
13:41,68,2.25,0.35,5110.16
13:42,68,2.15,0.4,5108.53
13:43,67,2.4,0.35,5110.24
13:44,66,2.6,0.3,5110.54
13:45,66,2.6,0.3,5110.32
13:46,67,2.2,0.3,5111.46
13:47,67,2.4,0.3,5111.68
13:48,66,2.55,0.25,5110.96
13:49,66,2.7,0.25,5112.01
13:50,65,2.55,0.3,5112.86
13:51,64,2.7,0.25,5113.01
13:52,63,2.75,0.25,5112.91
13:53,64,2.85,0.25,5112.47
13:54,66,2.4,0.3,5113.06
13:55,64,2.75,0.25,5112.41
13:56,61,3.1,0.2,5111.43
13:57,61,3.4,0.2,5111.84
13:58,61,2.8,0.25,5110.96
13:59,61,3.3,0.2,5109.69
14:00,60,3.2,0.2,5110.09
14:01,57,3.3,0.2,5109.44
14:02,56,3.7,0.2,5109.25
14:03,57,3.2,0.2,5109.3
14:04,55,3.6,0.2,5108.58
14:05,55,3.7,0.2,5107.6
14:06,56,3.7,0.2,5108.47
14:07,57,3.3,0.2,5108.29
14:08,57,3.4,0.2,5108.98
14:09,57,3.7,0.2,5109.77
14:10,60,2.9,0.2,5108.37
14:11,60,3.1,0.2,5107.71
14:12,58,3.5,0.2,5109.41
14:13,58,3.4,0.2,5108.94
14:14,57,3.2,0.2,5107.85
14:15,57,3.3,0.2,5107.8
14:16,58,3.3,0.2,5107.92
14:17,58,3.1,0.2,5109.15
14:18,60,2.95,0.2,5107.25
14:19,63,2.75,0.2,5106.83
14:20,63,2.5,0.2,5105.83
14:21,61,2.7,0.2,5106.27
14:22,60,3.1,0.2,5105.86
14:23,60,2.9,0.2,5106.1
14:24,58,2.9,0.2,5106.85
14:25,57,3.2,0.2,5105.88
14:26,57,2.95,0.2,5105.72
14:27,55,3.2,0.2,5105.57
14:28,50,3.8,0.15,5104.74
14:29,48,3.4,0.15,5104.11
14:30,46,3.2,0.15,5105.26
14:31,42,3.0,0.15,5104.8
14:32,37,2.45,0.15,5102.01
14:33,45,2.6,0.15,5102.98
14:34,53,3.3,0.15,5103.05
14:35,53,3.8,0.15,5102.02
14:36,47,3.3,0.15,5104.04
14:37,43,2.85,0.15,5105.09
14:38,41,2.7,0.15,5103.86
14:39,39,2.4,0.15,5104.87
14:40,39,2.4,0.15,5106.45
14:41,40,2.5,0.15,5106.48
14:42,43,2.8,0.15,5106.11
14:43,43,2.65,0.15,5106.93
14:44,43,2.65,0.15,5105.66
14:45,42,2.45,0.15,5106.01
14:46,43,2.4,0.15,5107.02
14:47,45,2.8,0.15,5105.11
14:48,49,3.1,0.15,5105.41
14:49,48,3.2,0.15,5104.78
14:50,48,3.1,0.15,5105.39
14:51,43,2.6,0.15,5106.19
14:52,41,2.5,0.15,5105.79
14:53,44,2.6,0.1,5105.88
14:54,41,2.5,0.1,5105.56
14:55,34,2.2,0.1,5104.64
14:56,32,1.7,0.1,5104.35
14:57,29,1.65,0.1,5105.34
14:58,25,1.4,0.1,5106.93
14:59,24,1.4,0.1,5108.0
15:00,23,1.2,0.1,5109.48
15:01,27,1.45,0.1,5109.41
15:02,29,1.5,0.1,5109.57
15:03,29,1.3,0.1,5109.36
15:04,31,1.3,0.1,5108.23
15:05,35,1.65,0.1,5108.47
15:06,32,1.55,0.1,5108.71
15:07,27,1.3,0.1,5109.02
15:08,27,1.15,0.1,5109.08
15:09,29,1.35,0.1,5110.2
15:10,33,1.7,0.1,5110.39
15:11,34,1.45,0.1,5111.01
15:12,36,1.85,0.1,5110.36
15:13,37,1.65,0.1,5109.53
15:14,33,1.6,0.1,5109.89
15:15,28,1.35,0.1,5109.44
15:16,29,1.15,0.1,5109.73
15:17,34,1.2,0.1,5109.61
15:18,43,1.6,0.1,5108.43
15:19,38,1.7,0.1,5108.63
15:20,40,1.6,0.1,5109.51
15:21,42,1.65,0.1,5110.41
15:22,52,2.3,0.1,5110.0
15:23,54,2.3,0.1,5110.44
15:24,53,2.4,0.1,5110.9
15:25,52,2.7,0.1,5111.43
15:26,50,2.5,0.1,5111.11
15:27,53,2.45,0.1,5111.29
15:28,54,2.1,0.1,5111.32
15:29,61,1.9,0.1,5111.51
15:30,77,1.3,0.1,5112.37
15:31,77,0.9,0.1,5109.66
15:32,77,1.1,0.1,5110.33
15:33,78,0.95,0.1,5109.42
15:34,78,0.75,0.1,5109.31
15:35,77,0.85,0.1,5108.22
15:36,70,1.0,0.1,5108.03
15:37,62,1.3,0.05,5108.07
15:38,56,1.65,0.05,5108.34
15:39,46,1.8,0.05,5107.26
15:40,38,1.25,0.05,5106.97
15:41,42,1.6,0.1,5106.4
15:42,40,1.1,0.05,5106.0
15:43,37,1.2,0.05,5106.32
15:44,37,1.05,0.05,5104.72
15:45,31,0.9,0.05,5101.42
15:46,27,0.65,0.05,5103.75
