time,ask,high_option_ask,low_option_ask,spx_price
09:31,14,2.7,0.75,5078.14
09:32,16,3.3,0.9,5075.32
09:33,16,3.6,0.95,5073.44
09:34,17,4.0,1.05,5079.42
09:35,18,4.2,1.1,5082.93
09:36,18,3.9,1.0,5082.61
09:37,17,3.9,1.0,5081.3
09:38,18,4.4,1.1,5082.43
09:39,17,4.0,1.0,5084.8
09:40,17,4.3,1.05,5088.64
09:41,17,4.3,1.05,5083.57
09:42,19,4.5,1.1,5083.7
09:43,19,5.2,1.3,5084.42
09:44,18,4.7,1.15,5083.01
09:45,19,4.8,1.15,5085.25
09:46,19,5.0,1.25,5086.48
09:47,18,4.5,1.05,5086.6
09:48,18,4.3,1.05,5088.08
09:49,18,3.9,0.95,5085.92
09:50,19,4.7,1.1,5089.65
09:51,18,4.9,1.15,5093.84
09:52,17,4.0,0.95,5095.55
09:53,16,3.9,0.9,5093.49
09:54,14,3.6,0.8,5094.61
09:55,14,2.9,0.65,5095.48
09:56,13,3.1,0.7,5097.77
09:57,11,2.75,0.6,5095.22
09:58,9,2.25,0.5,5096.56
09:59,9,2.05,0.45,5095.43
10:00,9,2.0,0.45,5094.32
10:01,10,1.95,0.45,5094.97
10:02,10,2.2,0.5,5096.43
10:03,12,2.4,0.55,5097.35
10:04,11,2.35,0.55,5100.53
10:05,10,2.1,0.45,5101.01
10:06,11,2.25,0.5,5099.81
10:07,13,2.75,0.6,5095.05
10:08,16,3.3,0.7,5099.42
10:09,17,4.1,0.9,5101.63
10:10,20,4.3,0.9,5101.5
10:11,21,5.0,1.1,5102.38
10:12,21,5.0,1.1,5103.36
10:13,21,4.4,0.9,5104.91
10:14,23,5.7,1.3,5104.39
10:15,23,5.2,1.15,5104.38
10:16,25,5.6,1.25,5102.92
10:17,25,6.1,1.35,5104.88
10:18,25,6.1,1.35,5104.13
10:19,26,6.4,1.45,5103.41
10:20,24,6.0,1.35,5103.33
10:21,25,5.4,1.15,5101.99
10:22,24,5.4,1.15,5101.01
10:23,25,5.8,1.25,5101.54
10:24,27,6.1,1.35,5103.83
10:25,28,7.3,1.7,5104.53
10:26,28,7.4,1.7,5102.66
10:27,28,6.9,1.55,5103.12
10:28,29,6.6,1.4,5102.31
10:29,30,7.3,1.65,5099.75
10:30,32,8.4,1.95,5096.99
10:31,33,9.7,2.3,5094.4
10:32,33,8.4,1.9,5096.3
10:33,34,9.7,2.35,5100.6
10:34,35,9.7,2.9,5100.6
10:35,35,9.8,2.55,5101.44
10:36,35,9.6,2.85,5102.86
10:37,34,10.0,2.5,5100.97
10:38,33,9.1,2.05,5099.85
10:39,33,8.9,1.95,5099.98
10:40,33,8.7,1.9,5100.29
10:41,34,9.1,2.05,5100.88
10:42,35,9.4,2.15,5101.24
10:43,36,9.4,2.7,5101.6
10:44,37,8.0,3.6,5099.02
10:45,37,8.2,3.1,5099.13
10:46,38,7.6,3.7,5098.19
10:47,38,7.4,3.7,5098.66
10:48,38,7.8,3.3,5100.48
10:49,38,7.5,3.4,5102.25
10:50,38,7.3,3.6,5102.5
10:51,38,7.9,2.95,5098.52
10:52,38,8.3,2.65,5098.62
10:53,38,7.8,2.9,5099.77
10:54,37,8.4,2.5,5102.87
10:55,37,8.8,2.35,5104.58
10:56,37,9.3,2.15,5104.33
10:57,37,8.9,2.25,5104.88
10:58,39,7.9,2.7,5103.6
10:59,39,6.9,3.5,5103.75
11:00,39,6.5,3.5,5103.58
11:01,39,4.7,5.4,5104.64
11:02,39,4.7,4.8,5106.19
11:03,40,4.8,4.9,5108.54
11:04,40,4.7,5.0,5110.35
11:05,40,5.1,4.4,5107.21
11:06,40,5.0,4.7,5107.24
11:07,40,4.2,5.8,5105.09
11:08,40,4.3,5.2,5105.6
11:09,40,4.1,5.7,5104.73
11:10,40,4.6,5.0,5103.31
11:11,40,4.5,5.2,5101.79
11:12,40,5.0,4.7,5096.71
11:13,40,4.4,5.2,5095.26
11:14,40,3.8,6.1,5096.29
11:15,41,4.5,4.9,5096.72
11:16,41,4.6,4.8,5096.33
11:17,41,4.8,4.5,5096.5
11:18,41,4.5,5.0,5095.95
11:19,41,4.4,5.0,5096.96
11:20,41,4.5,4.7,5098.99
11:21,41,4.7,4.4,5097.43
11:22,41,4.4,4.6,5095.98
11:23,41,4.2,5.1,5096.04
11:24,41,3.9,5.2,5094.91
11:25,42,3.9,5.0,5095.8
11:26,42,3.8,5.1,5096.03
