time,ask,high_option_ask,low_option_ask,spx_price
09:31,19,1.0,0.3,5078.14
09:32,9,1.25,0.35,5075.32
09:33,13,1.05,0.3,5073.44
09:34,14,1.15,0.35,5079.42
09:35,9,1.3,0.4,5082.93
09:36,9,1.25,0.35,5082.61
09:37,10,1.25,0.35,5081.3
09:38,9,1.35,0.35,5082.43
09:39,15,1.4,0.35,5084.8
09:40,10,1.35,0.35,5088.64
09:41,11,1.4,0.35,5083.57
09:42,15,1.25,0.35,5083.7
09:43,9,1.1,0.3,5084.42
09:44,14,1.15,0.3,5083.01
09:45,15,1.45,0.35,5085.25
09:46,15,1.5,0.35,5086.48
09:47,10,1.55,0.4,5086.6
09:48,10,1.45,0.35,5088.08
09:49,10,1.5,0.35,5085.92
09:50,7,1.5,0.35,5089.65
09:51,8,1.3,0.35,5093.84
09:52,9,1.55,0.35,5095.55
09:53,9,1.6,0.4,5093.49
09:54,9,1.7,0.4,5094.61
09:55,11,1.95,0.45,5095.48
09:56,11,2.0,0.45,5097.77
09:57,9,1.4,0.35,5095.22
09:58,10,1.4,0.35,5096.56
09:59,10,1.7,0.4,5095.43
10:00,8,1.5,0.4,5094.32
10:01,8,1.25,0.35,5094.97
10:02,8,1.4,0.35,5096.43
10:03,8,1.55,0.4,5097.35
10:04,8,1.4,0.35,5100.53
10:05,8,1.5,0.35,5101.01
10:06,9,1.65,0.4,5099.81
10:07,9,1.45,0.35,5095.05
10:08,9,1.3,0.35,5099.42
10:09,9,1.55,0.4,5101.63
10:10,9,1.4,0.35,5101.5
10:11,9,1.5,0.35,5102.38
10:12,9,1.55,0.35,5103.36
10:13,9,1.7,0.4,5104.91
10:14,9,1.8,0.45,5104.39
10:15,9,1.55,0.35,5104.38
10:16,8,1.25,0.3,5102.92
10:17,9,1.45,0.35,5104.88
10:18,9,1.8,0.4,5104.13
10:19,9,1.6,0.35,5103.41
10:20,9,1.55,0.35,5103.33
10:21,9,1.4,0.35,5101.99
10:22,9,1.4,0.3,5101.01
10:23,9,1.3,0.3,5101.54
10:24,9,1.3,0.3,5103.83
