time,ask,high_option_ask,low_option_ask,spx_price
09:31,52,1.5,5.3,5078.14
09:32,52,1.65,4.8,5075.32
09:33,53,1.65,4.8,5073.44
09:34,53,1.7,4.6,5079.42
09:35,53,1.55,4.9,5082.93
09:36,54,1.7,4.4,5082.61
09:37,54,1.6,4.7,5081.3
09:38,54,1.85,4.3,5082.43
09:39,54,1.85,4.4,5084.8
09:40,54,1.85,4.5,5088.64
09:41,54,1.8,4.5,5083.57
09:42,53,1.5,5.0,5083.7
09:43,53,1.35,5.3,5084.42
09:44,53,1.5,5.1,5083.01
09:45,54,1.6,4.8,5085.25
09:46,53,1.6,4.6,5086.48
09:47,54,1.6,4.7,5086.6
09:48,54,1.65,4.3,5088.08
09:49,54,1.55,4.5,5085.92
09:50,54,1.55,4.7,5089.65
09:51,54,1.65,4.4,5093.84
09:52,54,1.55,4.5,5095.55
09:53,54,1.5,4.6,5093.49
09:54,53,1.35,4.9,5094.61
09:55,53,1.35,4.8,5095.48
09:56,53,1.3,5.0,5097.77
09:57,54,1.25,5.1,5095.22
09:58,54,1.45,4.5,5096.56
09:59,55,1.4,4.5,5095.43
10:00,56,1.55,3.9,5094.32
10:01,57,1.8,3.3,5094.97
10:02,57,1.95,3.2,5096.43
10:03,57,2.1,2.8,5097.35
10:04,57,1.95,3.0,5100.53
10:05,57,1.95,2.9,5101.01
10:06,58,2.05,2.8,5099.81
10:07,58,2.0,2.8,5095.05
10:08,58,2.15,2.7,5099.42
10:09,58,1.85,3.0,5101.63
10:10,58,2.05,2.85,5101.5
10:11,59,2.15,2.65,5102.38
10:12,59,1.95,2.95,5103.36
10:13,59,1.6,3.3,5104.91
10:14,59,1.5,3.5,5104.39
10:15,59,1.55,3.3,5104.38
10:16,59,1.55,3.3,5102.92
10:17,59,1.85,2.85,5104.88
10:18,59,1.85,2.85,5104.13
10:19,59,2.1,2.5,5103.41
10:20,59,2.05,2.5,5103.33
10:21,59,1.65,3.1,5101.99
10:22,59,1.6,3.2,5101.01
10:23,59,1.55,3.3,5101.54
10:24,59,1.7,3.1,5103.83
10:25,59,2.1,2.4,5104.53
10:26,59,1.8,2.75,5102.66
10:27,59,1.85,2.7,5103.12
10:28,60,1.9,2.6,5102.31
10:29,59,1.95,2.5,5099.75
10:30,60,2.0,2.4,5096.99
10:31,61,2.0,2.3,5094.4
10:32,61,1.8,2.5,5096.3
10:33,63,1.7,2.55,5100.6
10:34,64,1.8,2.35,5100.6
10:35,64,1.85,2.3,5101.44
10:36,64,1.8,2.35,5102.86
10:37,64,1.65,2.5,5100.97
10:38,64,1.35,2.8,5099.85
10:39,65,1.35,2.6,5099.98
10:40,65,1.25,2.85,5100.29
10:41,65,1.3,2.65,5100.88
10:42,65,1.25,2.85,5101.24
10:43,65,1.2,2.85,5101.6
10:44,65,1.4,2.5,5099.02
10:45,65,1.2,2.8,5099.13
10:46,64,1.05,2.95,5098.19
10:47,65,1.15,2.75,5098.66
10:48,65,1.15,2.75,5100.48
10:49,65,1.05,2.95,5102.25
10:50,64,1.05,2.95,5102.5
10:51,63,0.8,3.4,5098.52
10:52,63,0.9,3.3,5098.62
10:53,63,0.85,3.3,5099.77
10:54,63,0.8,3.3,5102.87
10:55,62,0.75,3.4,5104.58
10:56,61,0.8,3.4,5104.33
10:57,62,0.75,3.4,5104.88
10:58,63,0.8,3.2,5103.6
10:59,64,0.95,2.85,5103.75
11:00,62,0.85,3.0,5103.58
11:01,63,0.75,3.3,5104.64
