time,ask,high_option_ask,low_option_ask,spx_price
09:31,33,8.8,6.6,5078.14
09:32,32,9.0,6.9,5075.32
09:33,32,9.4,7.2,5073.44
09:34,31,10.5,6.2,5079.42
09:35,31,12.0,5.5,5082.93
09:36,30,11.1,5.7,5082.61
09:37,30,11.9,5.3,5081.3
09:38,30,12.8,4.9,5082.43
09:39,31,11.3,5.6,5084.8
09:40,30,12.0,5.2,5088.64
09:41,30,11.9,5.4,5083.57
09:42,31,11.2,5.9,5083.7
09:43,31,10.8,6.0,5084.42
09:44,31,10.5,6.2,5083.01
09:45,32,11.4,5.8,5085.25
09:46,32,7.9,7.9,5086.48
09:47,32,8.1,7.4,5086.6
09:48,32,8.1,7.6,5088.08
09:49,33,8.8,7.1,5085.92
09:50,32,8.2,7.5,5089.65
09:51,32,8.1,7.6,5093.84
09:52,31,7.8,7.8,5095.55
09:53,32,7.8,7.8,5093.49
09:54,33,8.8,6.7,5094.61
09:55,33,9.1,6.4,5095.48
09:56,32,9.6,6.1,5097.77
09:57,31,10.0,5.8,5095.22
09:58,30,11.0,5.0,5096.56
09:59,30,11.5,4.6,5095.43
10:00,31,12.3,4.1,5094.32
10:01,32,11.6,4.4,5094.97
10:02,32,10.8,4.8,5096.43
10:03,33,10.1,5.2,5097.35
10:04,33,7.8,6.9,5100.53
10:05,33,8.1,6.5,5101.01
10:06,33,9.4,5.6,5099.81
10:07,33,9.5,5.6,5095.05
10:08,32,9.4,5.5,5099.42
10:09,32,11.7,4.2,5101.63
10:10,32,11.9,4.1,5101.5
10:11,33,10.6,4.6,5102.38
10:12,33,10.2,4.7,5103.36
10:13,33,10.4,4.7,5104.91
10:14,33,10.3,4.7,5104.39
10:15,32,10.8,4.5,5104.38
10:16,33,10.3,4.8,5102.92
10:17,32,11.0,4.3,5104.88
10:18,33,10.4,4.5,5104.13
10:19,34,9.5,4.9,5103.41
10:20,34,8.8,5.2,5103.33
10:21,34,8.5,5.6,5101.99
10:22,33,8.7,5.3,5101.01
10:23,32,10.5,4.1,5101.54
10:24,31,11.4,3.6,5103.83
10:25,31,10.4,3.2,5104.53
10:26,31,10.3,3.2,5102.66
10:27,31,10.4,3.2,5103.12
10:28,31,10.4,3.2,5102.31
10:29,30,9.7,2.9,5099.75
10:30,31,8.5,2.5,5096.99
10:31,32,10.0,3.1,5094.4
10:32,30,9.4,2.85,5096.3
10:33,31,9.7,3.0,5100.6
10:34,30,9.4,2.85,5100.6
10:35,31,9.4,2.8,5101.44
10:36,32,10.7,3.3,5102.86
10:37,30,10.0,3.1,5100.97
10:38,29,9.1,2.7,5099.85
10:39,29,7.9,2.3,5099.98
10:40,30,8.1,2.35,5100.29
10:41,31,9.2,2.75,5100.88
10:42,31,9.0,2.7,5101.24
10:43,31,9.8,3.0,5101.6
10:44,31,9.5,2.85,5099.02
10:45,31,8.9,2.65,5099.13
10:46,31,8.8,2.55,5098.19
10:47,29,8.0,2.25,5098.66
10:48,28,7.6,2.15,5100.48
10:49,28,6.8,1.9,5102.25
10:50,27,6.7,1.9,5102.5
10:51,28,6.9,1.95,5098.52
10:52,30,7.5,2.15,5098.62
10:53,31,8.0,2.35,5099.77
10:54,31,8.6,2.55,5102.87
10:55,30,8.7,2.55,5104.58
10:56,31,8.6,2.5,5104.33
10:57,31,8.8,2.55,5104.88
10:58,32,8.6,2.45,5103.6
10:59,32,9.2,2.75,5103.75
11:00,33,8.7,2.55,5103.58
11:01,35,9.9,3.4,5104.64
11:02,34,10.2,3.1,5106.19
11:03,34,10.2,3.1,5108.54
11:04,33,9.9,3.2,5110.35
11:05,32,8.3,2.3,5107.21
11:06,32,8.6,2.4,5107.24
11:07,33,8.6,2.4,5105.09
11:08,33,9.0,2.5,5105.6
11:09,33,9.1,2.55,5104.73
11:10,35,9.8,2.8,5103.31
11:11,35,10.1,2.9,5101.79
11:12,34,9.9,2.85,5096.71
11:13,35,9.4,2.65,5095.26
11:14,35,9.2,3.2,5096.29
11:15,35,9.8,3.0,5096.72
11:16,36,9.1,3.3,5096.33
11:17,36,9.3,3.3,5096.5
11:18,35,9.0,3.3,5095.95
11:19,35,9.8,2.8,5096.96
11:20,36,9.0,3.1,5098.99
11:21,38,8.6,3.3,5097.43
