time,ask,high_option_ask,low_option_ask,spx_price
09:31,32,9.8,3.2,5078.14
09:32,32,10.7,3.9,5075.32
09:33,32,9.3,2.85,5073.44
09:34,30,8.7,2.55,5079.42
09:35,31,9.3,2.75,5082.93
09:36,32,10.8,3.3,5082.61
09:37,32,10.8,3.2,5081.3
09:38,32,10.6,3.1,5082.43
09:39,31,10.7,3.2,5084.8
09:40,31,10.6,3.1,5088.64
09:41,32,10.7,3.1,5083.57
09:42,32,10.7,3.1,5083.7
09:43,32,10.7,3.1,5084.42
09:44,33,9.9,3.7,5083.01
09:45,34,9.6,3.8,5085.25
09:46,35,8.8,4.0,5086.48
09:47,33,9.1,3.7,5086.6
09:48,32,9.0,3.7,5088.08
09:49,33,9.7,3.3,5085.92
09:50,33,9.2,3.5,5089.65
09:51,33,10.5,2.9,5093.84
09:52,33,8.7,3.6,5095.55
09:53,34,8.3,3.8,5093.49
09:54,36,6.8,4.8,5094.61
09:55,36,6.6,4.5,5095.48
09:56,36,6.8,4.4,5097.77
09:57,37,6.6,4.4,5095.22
09:58,37,6.4,4.5,5096.56
09:59,37,6.7,4.1,5095.43
10:00,38,7.0,4.0,5094.32
10:01,39,5.5,4.1,5094.97
10:02,39,4.8,5.2,5096.43
10:03,39,4.4,5.8,5097.35
10:04,39,4.1,6.0,5100.53
10:05,39,4.5,5.3,5101.01
10:06,39,4.5,5.3,5099.81
10:07,39,5.3,4.4,5095.05
10:08,40,5.2,4.4,5099.42
10:09,40,5.0,4.5,5101.63
10:10,40,5.3,4.1,5101.5
10:11,40,5.1,4.0,5102.38
10:12,41,5.0,4.0,5103.36
10:13,41,4.3,4.8,5104.91
10:14,41,5.7,3.5,5104.39
10:15,41,4.9,4.0,5104.38
10:16,41,5.1,3.8,5102.92
10:17,41,6.0,3.1,5104.88
10:18,40,6.4,2.75,5104.13
10:19,41,6.5,2.6,5103.41
10:20,40,7.0,2.35,5103.33
10:21,39,7.9,2.0,5101.99
10:22,40,7.8,2.0,5101.01
10:23,42,6.6,2.3,5101.54
10:24,43,5.0,3.3,5103.83
10:25,44,4.7,3.5,5104.53
10:26,44,4.6,3.5,5102.66
10:27,44,4.6,3.5,5103.12
10:28,45,4.1,3.8,5102.31
10:29,44,3.1,5.2,5099.75
10:30,44,3.6,4.4,5096.99
10:31,45,3.6,4.4,5094.4
10:32,45,4.1,4.0,5096.3
10:33,45,5.2,2.95,5100.6
10:34,45,3.5,4.7,5100.6
10:35,45,3.7,4.5,5101.44
10:36,45,3.7,4.3,5102.86
10:37,45,3.6,4.4,5100.97
10:38,45,3.5,4.5,5099.85
10:39,45,3.6,4.3,5099.98
10:40,46,3.5,4.4,5100.29
10:41,46,3.8,3.9,5100.88
10:42,46,3.8,3.9,5101.24
10:43,46,3.6,4.1,5101.6
10:44,46,3.9,3.7,5099.02
10:45,47,3.3,4.3,5099.13
10:46,47,3.3,3.9,5098.19
10:47,47,3.1,4.2,5098.66
10:48,47,3.0,4.3,5100.48
10:49,47,2.85,4.5,5102.25
10:50,47,3.3,3.9,5102.5
10:51,48,3.7,3.3,5098.52
10:52,48,3.6,3.3,5098.62
10:53,48,3.8,3.1,5099.77
10:54,48,3.5,3.2,5102.87
10:55,48,3.2,3.7,5104.58
10:56,48,3.4,3.4,5104.33
10:57,49,3.7,3.0,5104.88
10:58,49,3.2,3.5,5103.6
10:59,49,3.1,3.5,5103.75
11:00,49,2.9,3.7,5103.58
11:01,49,3.0,3.5,5104.64
11:02,49,3.4,3.2,5106.19
11:03,49,3.5,2.95,5108.54
11:04,49,3.1,3.2,5110.35
11:05,49,3.5,2.8,5107.21
11:06,49,3.5,2.8,5107.24
11:07,50,3.1,3.2,5105.09
11:08,50,3.3,2.8,5105.6
11:09,50,2.85,3.1,5104.73
11:10,51,2.85,2.9,5103.31
11:11,51,2.5,3.3,5101.79
11:12,51,2.65,3.1,5096.71
11:13,51,2.45,3.4,5095.26
11:14,52,2.6,3.1,5096.29
11:15,52,2.6,3.1,5096.72
11:16,51,1.95,4.3,5096.33
11:17,50,1.8,4.8,5096.5
