time,ask,high_option_ask,low_option_ask,spx_price
09:31,24,3.7,0.8,5078.14
09:32,23,3.6,0.75,5075.32
09:33,20,3.2,0.65,5073.44
09:34,18,3.0,0.6,5079.42
09:35,17,2.55,0.5,5082.93
09:36,18,3.0,0.55,5082.61
09:37,17,2.75,0.55,5081.3
09:38,16,2.65,0.55,5082.43
09:39,15,2.3,0.45,5084.8
09:40,14,2.25,0.45,5088.64
09:41,13,2.2,0.45,5083.57
09:42,14,2.3,0.5,5083.7
09:43,13,2.15,0.45,5084.42
09:44,13,2.05,0.45,5083.01
09:45,13,2.05,0.45,5085.25
09:46,13,2.3,0.45,5086.48
09:47,12,2.2,0.45,5086.6
09:48,12,2.0,0.4,5088.08
09:49,12,2.05,0.45,5085.92
09:50,12,2.1,0.45,5089.65
09:51,11,1.95,0.4,5093.84
09:52,12,1.8,0.4,5095.55
09:53,13,2.05,0.45,5093.49
09:54,15,2.2,0.45,5094.61
09:55,15,2.5,0.5,5095.48
09:56,15,2.1,0.45,5097.77
09:57,16,2.3,0.45,5095.22
09:58,16,2.3,0.45,5096.56
09:59,15,2.0,0.4,5095.43
10:00,14,1.85,0.4,5094.32
10:01,14,1.75,0.4,5094.97
10:02,15,1.95,0.4,5096.43
10:03,19,2.65,0.5,5097.35
10:04,19,2.75,0.55,5100.53
10:05,16,2.5,0.5,5101.01
10:06,16,2.4,0.45,5099.81
10:07,17,2.5,0.5,5095.05
10:08,18,2.7,0.5,5099.42
10:09,17,2.6,0.45,5101.63
10:10,16,2.55,0.45,5101.5
10:11,15,2.15,0.45,5102.38
10:12,15,2.25,0.45,5103.36
10:13,15,2.25,0.45,5104.91
10:14,17,2.4,0.45,5104.39
10:15,21,2.85,0.5,5104.38
10:16,22,3.4,0.6,5102.92
10:17,19,2.85,0.5,5104.88
10:18,18,2.35,0.45,5104.13
10:19,20,2.8,0.5,5103.41
10:20,20,2.8,0.5,5103.33
10:21,22,3.1,0.55,5101.99
10:22,20,2.6,0.45,5101.01
10:23,22,2.9,0.5,5101.54
10:24,24,3.2,0.55,5103.83
10:25,27,3.8,0.6,5104.53
10:26,26,4.0,0.65,5102.66
10:27,26,3.4,0.55,5103.12
10:28,26,3.7,0.6,5102.31
10:29,25,3.5,0.55,5099.75
10:30,22,3.2,0.5,5096.99
10:31,21,2.65,0.45,5094.4
10:32,21,2.5,0.45,5096.3
10:33,21,2.8,0.45,5100.6
10:34,24,3.0,0.45,5100.6
10:35,29,3.9,0.6,5101.44
10:36,32,4.8,0.7,5102.86
10:37,33,5.0,0.7,5100.97
10:38,34,5.1,0.75,5099.85
10:39,33,5.2,0.75,5099.98
10:40,33,4.3,0.6,5100.29
10:41,33,5.0,0.7,5100.88
10:42,34,4.4,0.6,5101.24
10:43,35,5.6,0.8,5101.6
10:44,38,5.7,0.8,5099.02
10:45,38,6.2,0.85,5099.13
10:46,36,5.4,0.75,5098.19
10:47,36,5.7,0.8,5098.66
10:48,36,5.0,0.65,5100.48
10:49,36,5.4,0.75,5102.25
10:50,38,6.1,0.85,5102.5
