time,ask
09:30,36
09:32,35
09:33,35
09:34,35
09:35,36
09:36,35
09:37,34
09:38,33
09:39,34
09:40,34
09:41,32
09:42,32
09:43,36
09:44,37
09:45,34
09:46,34
09:47,38
09:48,37
09:49,35
09:50,36
09:51,39
09:52,39
09:53,38
09:54,36
09:55,38
09:56,39
09:57,38
09:58,38
09:59,36
10:00,34
10:01,31
10:02,31
10:03,30
10:04,30
10:05,28
10:06,28
10:07,28
10:08,26
10:09,26
10:10,24
10:11,25
10:12,26
10:13,27
10:14,26
10:15,26
10:16,26
10:17,26
10:18,29
10:19,29
10:20,26
10:21,26
10:22,26
10:23,27
10:24,26
10:25,23
10:26,24
10:27,25
10:28,29
10:29,30
10:30,31
10:31,33
10:32,34
10:33,35
10:34,37
10:35,39
10:36,43
10:37,42
10:38,40
10:39,37
10:40,36
10:41,37
10:42,37
10:43,40
10:44,42
10:45,39
10:46,38
10:47,38
10:48,38
10:49,38
10:50,37
10:51,37
10:52,39
10:53,40
10:54,40
10:55,41
10:56,43
10:57,42
10:58,42
10:59,43
11:00,43
11:01,42
11:02,43
11:03,48
11:04,48
11:05,47
11:06,45
11:07,45
11:08,47
11:09,47
11:10,48
11:11,48
11:12,48
11:13,48
11:14,48
11:15,47
11:16,47
11:17,47
11:18,48
11:19,48
11:20,47
11:21,48
11:22,48
11:23,47
11:24,47
11:25,44
11:26,44
11:27,44
11:28,43
11:29,41
11:30,39
11:31,38
11:32,38
11:33,37
11:34,38
11:35,38
11:36,36
11:37,37
11:38,37
11:39,37
11:40,37
11:41,38
11:42,41
11:43,41
11:44,44
11:45,49
11:46,50
11:47,51
11:48,50
11:49,50
11:50,49
11:51,49
11:52,49
11:53,46
11:54,44
11:55,43
11:56,43
11:57,44
11:58,47
11:59,48
12:00,49
12:01,52
12:02,58
12:03,56
12:04,54
12:05,54
12:06,55
12:07,56
12:08,57
12:09,57
12:10,57
12:11,57
12:12,58
12:13,58
12:14,58
12:15,57
12:16,57
12:17,57
12:18,56
12:19,56
12:20,56
12:21,54
12:22,53
12:23,51
12:24,51
12:25,50
12:26,51
12:27,51
12:28,53
12:29,50
12:30,51
12:31,51
12:32,51
12:33,48
12:34,48
12:35,50
12:36,52
12:37,51
12:38,49
12:39,51
12:40,49
12:41,49
12:42,49
12:43,47
12:44,47
12:45,46
12:46,44
12:47,44
12:48,43
12:49,42
12:50,39
12:51,41
12:52,43
12:53,42
12:54,44
12:55,44
12:56,45
12:57,42
12:58,39
12:59,39
13:00,39
13:01,37
13:02,38
13:03,37
13:04,37
13:05,37
13:06,38
13:07,35
13:08,36
13:09,37
13:10,39
13:11,40
13:12,40
13:13,39
13:14,38
13:15,37
13:16,37
13:17,36
13:18,37
13:19,40
13:20,37
13:21,38
13:22,38
13:23,37
13:24,38
13:25,39
13:26,40
13:27,39
13:28,36
13:29,34
13:30,28
13:31,27
13:32,31
13:33,30
13:34,32
13:35,33
13:36,36
13:37,38
13:38,37
13:39,36
13:40,36
13:41,33
13:42,32
13:43,31
13:44,30
13:45,28
13:46,30
13:47,33
13:48,35
13:49,37
13:50,38
13:51,35
13:52,33
13:53,35
13:54,35
13:55,33
13:56,36
13:57,37
13:58,35
13:59,35
14:00,34
14:01,40
14:02,43
14:03,43
14:04,47
14:05,48
14:06,48
14:07,45
14:08,44
14:09,45
14:10,46
14:11,45
14:12,45
14:13,43
14:14,40
14:15,36
14:16,32
14:17,28
14:18,28
14:19,28
14:20,29
14:21,29
14:22,28
14:23,23
14:24,22
14:25,23
14:26,21
14:27,21
14:28,21
14:29,21
14:30,20
14:31,21
14:32,20
14:33,20
14:34,24
14:35,24
14:36,24
14:37,25
14:38,24
14:39,29
14:40,30
14:41,31
14:42,34
14:43,31
14:44,33
14:45,33
14:46,36
14:47,36
14:48,37
14:49,37
14:50,34
14:51,30
14:52,28
14:53,28
14:54,27
14:55,22
14:56,18
14:57,20
14:58,18
14:59,18
15:00,18
15:01,23
15:02,23
15:03,23
15:04,23
15:05,21
15:06,24
15:07,31
15:08,31
15:09,30
15:10,33
15:11,33
15:12,34
15:13,33
15:14,30
15:15,28
15:16,29
15:17,29
15:18,29
15:19,29
15:20,27
15:21,25
15:22,25
15:23,26
15:24,30
15:25,33
15:26,33
15:27,33
15:28,31
15:29,26
15:30,24
15:31,24
15:32,26
15:33,30
15:34,33
15:35,31
15:36,27
15:37,22
15:38,21
15:39,22
15:40,21
15:41,27
15:42,26
15:43,24
15:44,26
15:45,27
15:46,27
15:47,28
15:48,31
15:49,33
15:50,37
15:51,20
15:52,21
15:53,15
15:54,13
15:55,12
15:56,10
15:57,11
15:58,8
15:59,3
