datetime,bid,ask,open_interest,volume
2023-01-03 09:40:19,16,27,1616,1616
2023-01-03 09:40:51,17,27,1616,1616
2023-01-03 09:40:51,17,26,1616,1616
2023-01-03 09:40:51,17,22,1616,1616
2023-01-03 09:41:22,16,22,1616,1616
2023-01-03 09:41:23,16,20,1616,1616
2023-01-03 09:41:51,16,22,1616,1616
2023-01-03 09:41:52,16,23,1616,1616
2023-01-03 09:41:53,16,19,1616,1616
2023-01-03 09:42:54,16,18,1616,1616
2023-01-03 09:44:47,16,18,1716,1716
2023-01-03 09:44:52,16,20,1716,1716
2023-01-03 09:44:54,16,21,1716,1716
2023-01-03 09:44:59,16,23,1910,1910
2023-01-03 09:45:26,17,23,1910,1910
2023-01-03 09:45:26,19,23,1910,1910
2023-01-03 09:45:38,19,25,2046,2046
2023-01-03 09:45:52,17,25,2046,2046
2023-01-03 09:45:52,18,25,2046,2046
2023-01-03 09:45:52,20,25,2046,2046
2023-01-03 09:46:23,20,27,2046,2046
2023-01-03 09:46:24,20,24,2046,2046
2023-01-03 09:46:34,20,26,2215,2215
2023-01-03 09:46:55,21,26,2215,2215
2023-01-03 09:47:21,21,24,2215,2215
2023-01-03 09:47:21,20,24,2215,2215
2023-01-03 09:48:23,20,26,2215,2215
2023-01-03 09:48:24,21,26,2215,2215
2023-01-03 09:48:52,21,28,2215,2215
2023-01-03 09:48:52,21,27,2215,2215
2023-01-03 09:48:52,22,27,2215,2215
2023-01-03 09:48:56,22,29,2418,2418
2023-01-03 09:49:24,24,29,2418,2418
2023-01-03 09:51:23,24,33,2418,2418
2023-01-03 09:51:23,24,30,2418,2418
2023-01-03 09:51:23,23,30,2418,2418
2023-01-03 09:51:24,23,28,2418,2418
2023-01-03 09:52:22,21,28,2418,2418
2023-01-03 09:52:23,21,30,2418,2418
2023-01-03 09:52:23,21,29,2418,2418
2023-01-03 09:52:23,24,29,2418,2418
2023-01-03 09:53:24,25,29,2418,2418
2023-01-03 09:53:26,25,30,2418,2418
2023-01-03 09:53:51,25,32,2418,2418
2023-01-03 09:53:51,25,34,2418,2418
2023-01-03 09:53:52,23,34,2418,2418
2023-01-03 09:53:52,23,39,2418,2418
2023-01-03 09:53:52,21,39,2418,2418
2023-01-03 09:54:50,21,100,2418,2418
2023-01-03 09:54:51,21,32,2418,2418
2023-01-03 09:54:51,23,32,2418,2418
2023-01-03 09:54:51,25,32,2418,2418
2023-01-03 09:54:51,25,30,2418,2418
2023-01-03 09:55:53,23,30,2418,2418
2023-01-03 09:55:54,25,30,2418,2418
2023-01-03 09:56:21,25,32,2418,2418
2023-01-03 09:56:23,25,30,2418,2418
2023-01-03 09:56:50,23,30,2418,2418
2023-01-03 09:56:50,25,30,2418,2418
2023-01-03 09:57:22,25,32,2418,2418
2023-01-03 09:57:23,25,30,2418,2418
2023-01-03 09:57:54,23,30,2418,2418
2023-01-03 09:57:54,25,30,2418,2418
2023-01-03 09:58:11,25,30,2423,2428
2023-01-03 09:58:22,25,32,2423,2428
2023-01-03 09:58:22,25,30,2423,2428
2023-01-03 10:00:33,25,32,2423,2428
2023-01-03 10:00:33,22,32,2423,2428
2023-01-03 10:00:33,22,34,2423,2428
2023-01-03 10:00:33,22,33,2423,2428
2023-01-03 10:00:35,22,29,2423,2428
2023-01-03 10:00:35,24,29,2423,2428
2023-01-03 10:02:23,22,29,2423,2428
2023-01-03 10:02:23,21,29,2423,2428
2023-01-03 10:02:23,23,29,2423,2428
2023-01-03 10:02:24,23,37,2423,2428
2023-01-03 10:02:24,23,30,2423,2428
2023-01-03 10:02:24,23,28,2423,2428
2023-01-03 10:03:55,23,28,2756,2761
2023-01-03 10:04:17,23,30,2800,2805
2023-01-03 10:04:22,23,32,2800,2805
2023-01-03 10:04:22,23,100,2800,2805
2023-01-03 10:04:23,19,100,2800,2805
2023-01-03 10:04:23,19,29,2800,2805
2023-01-03 10:04:24,20,29,2800,2805
2023-01-03 10:04:24,22,29,2800,2805
2023-01-03 10:04:24,24,29,2800,2805
2023-01-03 10:06:52,24,31,2800,2805
2023-01-03 10:06:52,24,29,2800,2805
2023-01-03 10:06:53,22,29,2800,2805
2023-01-03 10:06:53,24,29,2800,2805
2023-01-03 10:07:55,23,29,2800,2805
2023-01-03 10:08:22,21,29,2800,2805
2023-01-03 10:08:23,24,29,2800,2805
2023-01-03 10:08:52,22,29,2800,2805
2023-01-03 10:08:52,23,29,2800,2805
2023-01-03 10:08:52,23,31,2800,2805
2023-01-03 10:08:52,23,30,2800,2805
2023-01-03 10:08:53,25,30,2800,2805
2023-01-03 10:09:51,23,30,2800,2805
2023-01-03 10:09:51,21,30,2800,2805
2023-01-03 10:09:51,24,30,2800,2805
2023-01-03 10:10:33,24,31,2800,2805
2023-01-03 10:10:34,24,29,2800,2805
2023-01-03 10:11:52,24,31,2800,2805
2023-01-03 10:11:52,24,33,2800,2805
2023-01-03 10:11:52,22,33,2800,2805
2023-01-03 10:11:52,22,30,2800,2805
2023-01-03 10:11:52,23,30,2800,2805
2023-01-03 10:11:53,23,28,2800,2805
2023-01-03 10:12:22,21,28,2800,2805
2023-01-03 10:12:23,21,30,2800,2805
2023-01-03 10:12:23,21,32,2800,2805
2023-01-03 10:12:23,24,32,2800,2805
2023-01-03 10:12:23,24,36,2800,2805
2023-01-03 10:12:24,24,33,2800,2805
2023-01-03 10:12:24,24,31,2800,2805
2023-01-03 10:12:24,24,29,2800,2805
2023-01-03 10:13:23,22,29,2800,2805
2023-01-03 10:13:23,21,29,2800,2805
2023-01-03 10:13:24,23,29,2800,2805
2023-01-03 10:13:24,23,28,2800,2805
2023-01-03 10:13:52,23,30,2800,2805
2023-01-03 10:13:52,21,30,2800,2805
2023-01-03 10:13:52,21,27,2800,2805
2023-01-03 10:13:54,22,27,2800,2805
2023-01-03 10:14:51,22,29,2800,2805
